10.930357729840695 110166435163.15134
13.510804798516626 160131698481.7387
16.963815233573044 215369253348.42322
21.18298239962347 270365071662.45236
26.05264351297293 305873572167.38007
30.456180806572156 325196850392.57166
48.98387126995976 328631105457.42017
60.561269077297034 299849915176.82214
77.18014135208638 262698840855.58466
97.44489911304936 218377873232.48923
124.10054930230415 170899880610.4044
233.07262071382038 86186746036.45941
310.11236389496435 58148605913.83072
382.46539598024884 41965862644.52759
477.2766588584282 30239100775.99693
606.9829371068492 20451646301.318104
771.0937953719674 13630170358.996702
894.0586651938474 10576549041.300146
