10.700557758412721 98099197241922220
13.398088280056815 144932861683964030
16.55547431164952 169082172292247700
20.39120425308011 201815048700981730
25.277335864501943 239223419129132600
31.235222641324956 259922237177815800
38.66213285035799 242067417805498780
47.853073260604745 245238173339050980
58.94778694056598 222001143829282500
72.95672066245828 196700300817242500
90.02667578462643 179617641575775100
111.25599819121724 161275071115421280
137.4941706715711 138808490378511090
169.92002913929102 119801821350666510
209.99853957673938 97773460402535760
259.5288927561984 80684686274837630
320.7372066259985 68506002022846856
396.86423009831765 58816444427649100
489.90309982653673 41890679056342940
598.5116242843545 33347737348489940
750.7430372031793 22397172531670416
901.5973071459201 16662811980294276
