11.262969150620286 340498823932844600
13.916737702349153 425956957752919940
17.19617453900886 507738744862400600
21.24905820640519 566646124640189000
26.257417371810426 618655982790686300
32.446571135989075 660772846344859400
40.09581528440486 660772846344859400
49.54989376558757 618655982790686300
61.57029883428691 587640418172724400
75.67235561964365 523586400883774700
92.97897713427894 464441427707996900
115.57145842900597 404094872727820300
142.82850139270104 341997145283780600
176.51546001285737 284402993312393660
218.1503900591938 230358720042041630
269.6080297141856 183335974650426400
333.20907338183235 140875609783381020
413.40589396571926 105944957000306260
508.97710878611383 77876974807061470
629.0652363617642 56026593715125740
777.4885768600375 40130308743669064
915.7744231775409 30277174828993270
