1e-07	0.0005	1.544e+07	148.9	2.299e+17	0	0.3623	0.62176	9.201e-06	8.386e-06	1.907e-06	0.004062	8.275e-08	0.006399	0.0003716	1.64e-05	0.001483	3.657e-05	0.0007035	6.203e-05	0.0007763	7.121e-06	0.0003869	5.143e-06	7.789e-05	4.015e-06	6.675e-05	4.309e-08	3.323e-06	3.969e-07	1.939e-05	1.417e-05	0.001344	3.732e-06	7.946e-05
1.7835e-05	0.0055226	1.543e+07	148.6	2.295e+17	0.00015181	0.36314	0.6209	9.2726e-06	8.3839e-06	1.906e-06	0.004065	8.283e-08	0.006411	0.00036726	1.642e-05	0.001485	3.661e-05	0.0007044	6.211e-05	0.0007773	7.13e-06	0.0003874	5.15e-06	7.799e-05	4.02e-06	6.684e-05	4.314e-08	3.328e-06	3.974e-07	1.941e-05	1.419e-05	0.001346	3.737e-06	7.956e-05
0.00012345	0.010545	1.54e+07	147.69	2.2828e+17	0.0010345	0.36548	0.61856	9.4704e-06	8.3546e-06	1.899e-06	0.004065	8.285e-08	0.0064222	0.00035506	1.642e-05	0.001485	3.661e-05	0.0007043	6.211e-05	0.0007773	7.13e-06	0.0003874	5.149e-06	7.798e-05	4.02e-06	6.683e-05	4.314e-08	3.328e-06	3.973e-07	1.941e-05	1.419e-05	0.001346	3.736e-06	7.956e-05
0.00039475	0.015568	1.536e+07	146.29	2.2637e+17	0.0033034	0.36924	0.61481	9.7964e-06	8.3073e-06	1.8889e-06	0.004064	8.288e-08	0.0064394	0.0003361	1.642e-05	0.001485	3.661e-05	0.0007043	6.21e-05	0.0007772	7.129e-06	0.0003873	5.149e-06	7.797e-05	4.02e-06	6.683e-05	4.3139e-08	3.327e-06	3.973e-07	1.941e-05	1.419e-05	0.001346	3.736e-06	7.955e-05
0.00090618	0.02059	1.53e+07	144.36	2.2375e+17	0.0075277	0.37437	0.60968	1.0259e-05	8.2437e-06	1.8746e-06	0.004063	8.292e-08	0.0064624	0.00031151	1.641e-05	0.001485	3.66e-05	0.0007042	6.209e-05	0.0007771	7.128e-06	0.0003873	5.148e-06	7.796e-05	4.019e-06	6.682e-05	4.313e-08	3.327e-06	3.972e-07	1.941e-05	1.419e-05	0.001346	3.735e-06	7.9538e-05
0.0017269	0.025613	1.5228e+07	142.03	2.2043e+17	0.014223	0.38082	0.60323	1.0856e-05	8.163e-06	1.8555e-06	0.0040618	8.297e-08	0.0064885	0.00028282	1.641e-05	0.001484	3.66e-05	0.000704	6.208e-05	0.0007769	7.127e-06	0.0003872	5.147e-06	7.795e-05	4.018e-06	6.68e-05	4.312e-08	3.326e-06	3.972e-07	1.94e-05	1.418e-05	0.001345	3.735e-06	7.952e-05
0.0029199	0.030636	1.5147e+07	139.32	2.1659e+17	0.023794	0.38848	0.59558	1.1612e-05	8.0673e-06	1.8345e-06	0.00406	8.3033e-08	0.0065158	0.00025153	1.64e-05	0.001484	3.659e-05	0.0007038	6.2067e-05	0.0007767	7.125e-06	0.0003871	5.1457e-06	7.793e-05	4.017e-06	6.6787e-05	4.311e-08	3.325e-06	3.971e-07	1.94e-05	1.418e-05	0.001345	3.734e-06	7.95e-05
0.0045417	0.035658	1.5047e+07	136.21	2.1217e+17	0.036549	0.39725	0.58682	1.2522e-05	7.9575e-06	1.8094e-06	0.004058	8.3103e-08	0.0065446	0.00021929	1.64e-05	0.001483	3.6577e-05	0.0007036	6.205e-05	0.0007765	7.123e-06	0.000387	5.144e-06	7.79e-05	4.016e-06	6.6767e-05	4.3097e-08	3.324e-06	3.969e-07	1.939e-05	1.4177e-05	0.001345	3.7327e-06	7.9477e-05
0.006639	0.040681	1.4926e+07	132.76	2.0732e+17	0.052664	0.40703	0.57704	1.3623e-05	7.8353e-06	1.7819e-06	0.004056	8.3194e-08	0.0065717	0.00018744	1.639e-05	0.001482	3.656e-05	0.0007034	6.2026e-05	0.0007762	7.12e-06	0.0003868	5.142e-06	7.7876e-05	4.015e-06	6.674e-05	4.308e-08	3.323e-06	3.968e-07	1.9386e-05	1.417e-05	0.001344	3.731e-06	7.945e-05
0.0092547	0.045704	1.4806e+07	129.14	2.02e+17	0.072213	0.41769	0.56639	1.4907e-05	7.7003e-06	1.7508e-06	0.004054	8.3284e-08	0.0065968	0.00015722	1.638e-05	0.001482	3.655e-05	0.0007031	6.2e-05	0.0007759	7.117e-06	0.0003867	5.14e-06	7.784e-05	4.013e-06	6.671e-05	4.306e-08	3.3216e-06	3.966e-07	1.938e-05	1.416e-05	0.001344	3.73e-06	7.941e-05
0.01242	0.050726	1.4671e+07	125.32	1.9633e+17	0.095158	0.42909	0.555	1.6417e-05	7.5542e-06	1.7176e-06	0.004052	8.3385e-08	0.0066179	0.00012952	1.637e-05	0.001481	3.653e-05	0.0007027	6.197e-05	0.0007755	7.1135e-06	0.0003865	5.137e-06	7.78e-05	4.011e-06	6.668e-05	4.304e-08	3.32e-06	3.964e-07	1.937e-05	1.416e-05	0.001343	3.728e-06	7.937e-05
0.016159	0.055749	1.4525e+07	121.3	1.904e+17	0.12134	0.44111	0.54299	1.8165e-05	7.399e-06	1.683e-06	0.004049	8.3495e-08	0.0066365	0.00010491	1.635e-05	0.0014795	3.651e-05	0.00070235	6.1935e-05	0.0007751	7.1095e-06	0.0003863	5.1345e-06	7.776e-05	4.009e-06	6.6645e-05	4.302e-08	3.318e-06	3.962e-07	1.936e-05	1.415e-05	0.001342	3.726e-06	7.933e-05
0.02049	0.060771	1.4369e+07	117.28	1.8427e+17	0.15055	0.45362	0.53049	2.0174e-05	7.2358e-06	1.6458e-06	0.0040465	8.3611e-08	0.0066511	8.3632e-05	1.634e-05	0.001478	3.649e-05	0.0007019	6.19e-05	0.0007746	7.1055e-06	0.000386	5.1315e-06	7.7715e-05	4.006e-06	6.6605e-05	4.299e-08	3.316e-06	3.96e-07	1.9345e-05	1.414e-05	0.0013415	3.7235e-06	7.9285e-05
0.025428	0.065794	1.4208e+07	113.16	1.7799e+17	0.18248	0.46649	0.51763	2.2487e-05	7.065e-06	1.6066e-06	0.004043	8.3726e-08	0.0066616	6.5728e-05	1.6324e-05	0.001477	3.646e-05	0.00070144	6.1854e-05	0.0007741	7.101e-06	0.0003858	5.128e-06	7.7664e-05	4.004e-06	6.656e-05	4.296e-08	3.314e-06	3.957e-07	1.933e-05	1.413e-05	0.001341	3.721e-06	7.923e-05
0.030974	0.070817	1.4037e+07	109.15	1.7156e+17	0.21678	0.47962	0.50452	2.5127e-05	6.8886e-06	1.5665e-06	0.00404	8.3846e-08	0.006669	5.0994e-05	1.631e-05	0.0014754	3.644e-05	0.000701	6.1814e-05	0.00077354	7.096e-06	0.0003855	5.1244e-06	7.761e-05	4.001e-06	6.6514e-05	4.293e-08	3.312e-06	3.9544e-07	1.932e-05	1.412e-05	0.00134	3.7184e-06	7.9174e-05
0.037133	0.075839	1.3866e+07	105.03	1.6509e+17	0.25305	0.49286	0.49129	2.8147e-05	6.7078e-06	1.5256e-06	0.004036	8.3974e-08	0.006673	3.9148e-05	1.629e-05	0.001474	3.641e-05	0.00070043	6.177e-05	0.000773	7.0903e-06	0.0003852	5.121e-06	7.7553e-05	3.998e-06	6.6463e-05	4.29e-08	3.309e-06	3.9513e-07	1.9303e-05	1.411e-05	0.001339	3.716e-06	7.912e-05
0.043898	0.080862	1.3686e+07	101.01	1.5859e+17	0.29088	0.50611	0.47805	3.1588e-05	6.5233e-06	1.4841e-06	0.004033	8.4107e-08	0.006675	2.9797e-05	1.627e-05	0.0014723	3.6383e-05	0.00069993	6.172e-05	0.00077243	7.0853e-06	0.00038493	5.117e-06	7.7493e-05	3.995e-06	6.6413e-05	4.287e-08	3.307e-06	3.9483e-07	1.929e-05	1.41e-05	0.001338	3.713e-06	7.906e-05
0.051262	0.085884	1.3502e+07	97.09	1.5214e+17	0.32984	0.51927	0.46491	3.5495e-05	6.3362e-06	1.4412e-06	0.004029	8.4238e-08	0.006675	2.2548e-05	1.6252e-05	0.001471	3.6352e-05	0.0006994	6.1672e-05	0.00077182	7.08e-06	0.00038462	5.113e-06	7.7432e-05	3.992e-06	6.6362e-05	4.284e-08	3.304e-06	3.9452e-07	1.9272e-05	1.409e-05	0.001337	3.71e-06	7.9e-05
0.059216	0.090907	1.3314e+07	93.241	1.4571e+17	0.36951	0.53223	0.45196	3.9953e-05	6.1465e-06	1.3987e-06	0.004025	8.4368e-08	0.006672	1.7067e-05	1.6232e-05	0.001469	3.6322e-05	0.00069882	6.1622e-05	0.0007712	7.0742e-06	0.00038432	5.109e-06	7.7372e-05	3.989e-06	6.631e-05	4.28e-08	3.3012e-06	3.9422e-07	1.926e-05	1.408e-05	0.001336	3.707e-06	7.8932e-05
0.067742	0.09593	1.3123e+07	89.482	1.393e+17	0.40946	0.54492	0.43928	4.5005e-05	5.9557e-06	1.3547e-06	0.004021	8.4509e-08	0.006668	1.2969e-05	1.621e-05	0.0014671	3.6291e-05	0.00069821	6.1571e-05	0.00077051	7.0681e-06	0.000384	5.1041e-06	7.7301e-05	3.9851e-06	6.6251e-05	4.2761e-08	3.299e-06	3.939e-07	1.924e-05	1.407e-05	0.001334	3.704e-06	7.8861e-05
0.076826	0.10095	1.2932e+07	85.843	1.3306e+17	0.4493	0.55726	0.42695	5.0752e-05	5.7648e-06	1.3114e-06	0.0040161	8.4649e-08	0.0066621	9.9548e-06	1.619e-05	0.001466	3.6261e-05	0.00069761	6.152e-05	0.00076981	7.062e-06	0.0003837	5.1e-06	7.724e-05	3.982e-06	6.6191e-05	4.273e-08	3.296e-06	3.9351e-07	1.923e-05	1.405e-05	0.001333	3.701e-06	7.88e-05
0.08645	0.10597	1.2731e+07	82.308	1.2693e+17	0.48867	0.5692	0.41502	5.7275e-05	5.573e-06	1.2682e-06	0.0040121	8.4789e-08	0.006656	7.7684e-06	1.617e-05	0.001464	3.623e-05	0.00069701	6.1461e-05	0.0007692	7.0551e-06	0.00038331	5.0951e-06	7.717e-05	3.9781e-06	6.614e-05	4.269e-08	3.293e-06	3.932e-07	1.921e-05	1.404e-05	0.001332	3.6971e-06	7.873e-05
0.096594	0.111	1.254e+07	78.892	1.209e+17	0.52725	0.58068	0.40355	6.4686e-05	5.3821e-06	1.224e-06	0.004008	8.493e-08	0.006649	6.2017e-06	1.615e-05	0.001462	3.62e-05	0.0006964	6.141e-05	0.0007685	7.049e-06	0.000383	5.091e-06	7.71e-05	3.975e-06	6.608e-05	4.265e-08	3.29e-06	3.928e-07	1.919e-05	1.403e-05	0.001331	3.694e-06	7.866e-05
