1.0389e-07	0.00051947	1.544e+07	148.9	2.299e+17	0	0.3623	0.62176	9.201e-06	8.3859e-06	1.907e-06	0.004062	8.2749e-08	0.006399	0.00037159	1.64e-05	0.001483	3.6569e-05	0.00070348	6.2028e-05	0.00077628	7.1208e-06	0.00038689	5.1428e-06	7.7888e-05	4.0149e-06	6.6748e-05	4.3089e-08	3.3229e-06	3.9689e-07	1.9389e-05	1.417e-05	0.001344	3.7319e-06	7.9458e-05
1.0794e-07	0.00053969	1.544e+07	148.9	2.299e+17	0	0.3623	0.62176	9.2011e-06	8.3858e-06	1.9069e-06	0.0040619	8.2748e-08	0.0063989	0.00037158	1.6399e-05	0.001483	3.6568e-05	0.00070346	6.2027e-05	0.00077626	7.1206e-06	0.00038688	5.1427e-06	7.7885e-05	4.0148e-06	6.6747e-05	4.3088e-08	3.3228e-06	3.9688e-07	1.9388e-05	1.4169e-05	0.001344	3.7318e-06	7.9456e-05
1.1214e-07	0.0005607	1.544e+07	148.9	2.299e+17	0	0.3623	0.62176	9.2011e-06	8.3858e-06	1.9069e-06	0.0040619	8.2748e-08	0.0063989	0.00037158	1.6399e-05	0.001483	3.6566e-05	0.00070344	6.2025e-05	0.00077624	7.1204e-06	0.00038686	5.1425e-06	7.7883e-05	4.0148e-06	6.6745e-05	4.3086e-08	3.3228e-06	3.9686e-07	1.9388e-05	1.4169e-05	0.001344	3.7316e-06	7.9454e-05
1.1651e-07	0.00058254	1.544e+07	148.9	2.299e+17	0	0.3623	0.62176	9.2012e-06	8.3857e-06	1.9068e-06	0.0040618	8.2747e-08	0.0063988	0.00037157	1.6398e-05	0.001483	3.6565e-05	0.00070342	6.2023e-05	0.00077622	7.1202e-06	0.00038685	5.1423e-06	7.788e-05	4.0147e-06	6.6743e-05	4.3085e-08	3.3227e-06	3.9685e-07	1.9387e-05	1.4168e-05	0.001344	3.7315e-06	7.9452e-05
1.2104e-07	0.00060522	1.544e+07	148.9	2.299e+17	0	0.3623	0.62176	9.2012e-06	8.3856e-06	1.9068e-06	0.0040618	8.2746e-08	0.0063988	0.00037156	1.6398e-05	0.001483	3.6564e-05	0.00070339	6.2022e-05	0.00077619	7.1199e-06	0.00038684	5.1422e-06	7.7877e-05	4.0146e-06	6.6742e-05	4.3084e-08	3.3226e-06	3.9684e-07	1.9386e-05	1.4168e-05	0.001344	3.7314e-06	7.9449e-05
1.2576e-07	0.00062878	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2013e-06	8.3855e-06	1.9067e-06	0.0040617	8.2745e-08	0.0063987	0.00037155	1.6397e-05	0.001483	3.6562e-05	0.00070337	6.202e-05	0.00077617	7.1197e-06	0.00038682	5.142e-06	7.7875e-05	4.0145e-06	6.674e-05	4.3082e-08	3.3225e-06	3.9682e-07	1.9385e-05	1.4167e-05	0.001344	3.7312e-06	7.9447e-05
1.3065e-07	0.00065326	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2013e-06	8.3854e-06	1.9067e-06	0.0040617	8.2744e-08	0.0063987	0.00037154	1.6397e-05	0.001483	3.6561e-05	0.00070335	6.2018e-05	0.00077615	7.1195e-06	0.00038681	5.1418e-06	7.7872e-05	4.0144e-06	6.6738e-05	4.3081e-08	3.3224e-06	3.9681e-07	1.9384e-05	1.4167e-05	0.001344	3.7311e-06	7.9445e-05
1.3574e-07	0.0006787	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2014e-06	8.3853e-06	1.9066e-06	0.0040616	8.2743e-08	0.0063986	0.00037153	1.6396e-05	0.001483	3.6559e-05	0.00070332	6.2016e-05	0.00077612	7.1192e-06	0.00038679	5.1416e-06	7.7869e-05	4.0143e-06	6.6736e-05	4.3079e-08	3.3223e-06	3.9679e-07	1.9383e-05	1.4166e-05	0.001344	3.7309e-06	7.9442e-05
1.4102e-07	0.00070512	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2014e-06	8.3852e-06	1.9066e-06	0.0040616	8.2742e-08	0.0063986	0.00037152	1.6396e-05	0.001483	3.6558e-05	0.00070329	6.2014e-05	0.00077609	7.1189e-06	0.00038678	5.1414e-06	7.7865e-05	4.0142e-06	6.6734e-05	4.3078e-08	3.3222e-06	3.9678e-07	1.9382e-05	1.4166e-05	0.001344	3.7308e-06	7.9439e-05
1.4651e-07	0.00073257	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2015e-06	8.3851e-06	1.9065e-06	0.0040615	8.2741e-08	0.0063985	0.00037151	1.6395e-05	0.001483	3.6556e-05	0.00070327	6.2011e-05	0.00077607	7.1187e-06	0.00038676	5.1411e-06	7.7862e-05	4.0141e-06	6.6731e-05	4.3076e-08	3.3221e-06	3.9676e-07	1.9381e-05	1.4165e-05	0.001344	3.7306e-06	7.9437e-05
