1.0798e-07	0.0005399	1.544e+07	148.9	2.299e+17	0	0.3623	0.62176	9.2011e-06	8.3858e-06	1.9069e-06	0.0040619	8.2748e-08	0.0063989	0.00037158	1.6399e-05	0.001483	3.6568e-05	0.00070346	6.2027e-05	0.00077626	7.1206e-06	0.00038688	5.1427e-06	7.7885e-05	4.0148e-06	6.6747e-05	4.3088e-08	3.3228e-06	3.9688e-07	1.9388e-05	1.4169e-05	0.001344	3.7318e-06	7.9456e-05
1.166e-07	0.00058299	1.544e+07	148.9	2.299e+17	0	0.3623	0.62176	9.2012e-06	8.3857e-06	1.9068e-06	0.0040618	8.2747e-08	0.0063988	0.00037157	1.6398e-05	0.001483	3.6565e-05	0.00070342	6.2023e-05	0.00077622	7.1202e-06	0.00038685	5.1423e-06	7.788e-05	4.0147e-06	6.6743e-05	4.3085e-08	3.3227e-06	3.9685e-07	1.9387e-05	1.4168e-05	0.001344	3.7315e-06	7.9452e-05
1.259e-07	0.00062951	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2013e-06	8.3855e-06	1.9067e-06	0.0040617	8.2745e-08	0.0063987	0.00037155	1.6397e-05	0.001483	3.6562e-05	0.00070337	6.202e-05	0.00077617	7.1197e-06	0.00038682	5.142e-06	7.7874e-05	4.0145e-06	6.674e-05	4.3082e-08	3.3225e-06	3.9682e-07	1.9385e-05	1.4167e-05	0.001344	3.7312e-06	7.9447e-05
1.3595e-07	0.00067974	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2014e-06	8.3853e-06	1.9066e-06	0.0040616	8.2743e-08	0.0063986	0.00037153	1.6396e-05	0.001483	3.6559e-05	0.00070332	6.2016e-05	0.00077612	7.1192e-06	0.00038679	5.1416e-06	7.7868e-05	4.0143e-06	6.6736e-05	4.3079e-08	3.3223e-06	3.9679e-07	1.9383e-05	1.4166e-05	0.001344	3.7309e-06	7.9442e-05
1.468e-07	0.00073399	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2015e-06	8.3851e-06	1.9065e-06	0.0040615	8.2741e-08	0.0063985	0.00037151	1.6395e-05	0.001483	3.6556e-05	0.00070327	6.2011e-05	0.00077607	7.1187e-06	0.00038676	5.1411e-06	7.7862e-05	4.0141e-06	6.6731e-05	4.3076e-08	3.3221e-06	3.9676e-07	1.9381e-05	1.4165e-05	0.001344	3.7306e-06	7.9437e-05
1.5851e-07	0.00079256	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2016e-06	8.3848e-06	1.9064e-06	0.0040614	8.2738e-08	0.0063984	0.00037148	1.6394e-05	0.001483	3.6552e-05	0.00070321	6.2007e-05	0.00077601	7.1181e-06	0.00038672	5.1407e-06	7.7855e-05	4.0138e-06	6.6727e-05	4.3072e-08	3.3218e-06	3.9672e-07	1.9378e-05	1.4164e-05	0.001344	3.7302e-06	7.9431e-05
1.7116e-07	0.00085581	1.544e+07	148.9	2.299e+17	0	0.36231	0.62175	9.2017e-06	8.3846e-06	1.9063e-06	0.0040613	8.2736e-08	0.0063983	0.00037146	1.6393e-05	0.001483	3.6549e-05	0.00070314	6.2002e-05	0.00077594	7.1174e-06	0.00038669	5.1402e-06	7.7847e-05	4.0136e-06	6.6722e-05	4.3069e-08	3.3216e-06	3.9669e-07	1.9376e-05	1.4163e-05	0.001344	3.7299e-06	7.9424e-05
1.8482e-07	0.0009241	1.544e+07	148.9	2.299e+17	0	0.36232	0.62174	9.2018e-06	8.3843e-06	1.9062e-06	0.0040612	8.2733e-08	0.0063982	0.00037143	1.6392e-05	0.001483	3.6545e-05	0.00070308	6.1996e-05	0.00077588	7.1168e-06	0.00038665	5.1396e-06	7.7839e-05	4.0133e-06	6.6716e-05	4.3065e-08	3.3213e-06	3.9665e-07	1.9373e-05	1.4162e-05	0.001344	3.7295e-06	7.9418e-05
1.9957e-07	0.00099785	1.544e+07	148.9	2.299e+17	0	0.36232	0.62174	9.202e-06	8.384e-06	1.906e-06	0.004061	8.273e-08	0.006398	0.0003714	1.639e-05	0.001483	3.654e-05	0.000703	6.199e-05	0.0007758	7.116e-06	0.0003866	5.139e-06	7.783e-05	4.013e-06	6.671e-05	4.306e-08	3.321e-06	3.966e-07	1.937e-05	1.416e-05	0.001344	3.729e-06	7.941e-05
2.3099e-07	0.0010775	1.544e+07	148.9	2.299e+17	0	0.36232	0.62174	9.2025e-06	8.3843e-06	1.906e-06	0.0040612	8.2733e-08	0.0063982	0.00037138	1.6392e-05	0.001483	3.6543e-05	0.00070305	6.1995e-05	0.00077586	7.1166e-06	0.00038663	5.1395e-06	7.7836e-05	4.0132e-06	6.6715e-05	4.3063e-08	3.3213e-06	3.9663e-07	1.9372e-05	1.4162e-05	0.001344	3.7293e-06	7.9415e-05
2.6538e-07	0.0011635	1.544e+07	148.9	2.299e+17	0	0.36233	0.62173	9.203e-06	8.3847e-06	1.906e-06	0.0040613	8.2737e-08	0.0063983	0.00037137	1.6393e-05	0.001483	3.6547e-05	0.0007031	6.2e-05	0.00077593	7.1173e-06	0.00038667	5.14e-06	7.7843e-05	4.0133e-06	6.672e-05	4.3067e-08	3.3217e-06	3.9667e-07	1.9373e-05	1.4163e-05	0.001344	3.7297e-06	7.942e-05
3.0252e-07	0.0012563	1.544e+07	148.9	2.299e+17	0	0.36234	0.62172	9.2035e-06	8.385e-06	1.906e-06	0.0040615	8.274e-08	0.0063985	0.00037135	1.6395e-05	0.001483	3.655e-05	0.00070315	6.2005e-05	0.00077601	7.1181e-06	0.0003867	5.1405e-06	7.7851e-05	4.0135e-06	6.6725e-05	4.307e-08	3.322e-06	3.967e-07	1.9375e-05	1.4165e-05	0.001344	3.73e-06	7.9425e-05
3.4262e-07	0.0013566	1.544e+07	148.9	2.299e+17	0	0.36234	0.62172	9.2041e-06	8.3854e-06	1.906e-06	0.0040617	8.2744e-08	0.0063987	0.00037133	1.6397e-05	0.001483	3.6554e-05	0.00070321	6.2011e-05	0.00077609	7.1189e-06	0.00038674	5.1411e-06	7.7859e-05	4.0137e-06	6.6731e-05	4.3074e-08	3.3224e-06	3.9674e-07	1.9377e-05	1.4167e-05	0.001344	3.7304e-06	7.9431e-05
3.8593e-07	0.0014648	1.544e+07	148.9	2.299e+17	0	0.36235	0.62171	9.2048e-06	8.3859e-06	1.906e-06	0.0040619	8.2749e-08	0.0063989	0.00037131	1.6399e-05	0.001483	3.6559e-05	0.00070328	6.2018e-05	0.00077617	7.1197e-06	0.00038679	5.1418e-06	7.7867e-05	4.0139e-06	6.6738e-05	4.3079e-08	3.3229e-06	3.9679e-07	1.9379e-05	1.4169e-05	0.001344	3.7309e-06	7.9438e-05
4.6537e-07	0.0015817	1.544e+07	148.9	2.299e+17	1.6341e-06	0.36236	0.6217	9.2057e-06	8.3863e-06	1.9062e-06	0.0040622	8.2755e-08	0.0063995	0.00037128	1.6402e-05	0.0014832	3.6565e-05	0.0007034	6.2028e-05	0.0007763	7.1208e-06	0.00038685	5.1427e-06	7.788e-05	4.0147e-06	6.6748e-05	4.3085e-08	3.3233e-06	3.9685e-07	1.9383e-05	1.4172e-05	0.0013442	3.7315e-06	7.9451e-05
5.6634e-07	0.0017079	1.544e+07	148.9	2.299e+17	4.1586e-06	0.36237	0.62169	9.2067e-06	8.3868e-06	1.9064e-06	0.0040624	8.2762e-08	0.0064002	0.00037126	1.6404e-05	0.0014834	3.6572e-05	0.00070355	6.2041e-05	0.00077645	7.1221e-06	0.00038692	5.1437e-06	7.7895e-05	4.0157e-06	6.6761e-05	4.3092e-08	3.3238e-06	3.9692e-07	1.9388e-05	1.4174e-05	0.0013444	3.7322e-06	7.9469e-05
