11.65044530380046 92320922067249620
18.855753475506038 85125898902674510
25.537463104139885 77118957931164910
32.1549391244264 67644400533670660
40.21888635192509 59066433622361680
48.44874918300043 51877497105501380
60.71017644418327 43830039495655600
74.96659885747056 36564235914580500
93.25248789289542 29729233979619560
116.21163815919456 23820141116886360
147.2339653726014 18668187473761384
181.22591975711242 14654372642918584
228.65800014170006 11097769762072164
288.10782679571093 8143229733391799
354.7453556781655 6075761747071670
453.8443335149727 4207870403975482
560.4837378299059 3000406328526682.5
712.086680192797 2014747460223200
887.6767008837776 1372026474735928.8
