1.03248e+1 6.68799e+20
1.08648e+1 6.84672e+20
1.14021e+1 6.86584e+20
1.19821e+1 6.80976e+20
1.25917e+1 6.80976e+20
1.32322e+1 6.80976e+20
1.39054e+1 6.82094e+20
1.46128e+1 6.87148e+20
1.53562e+1 6.76523e+20
1.61374e+1 6.72650e+20
1.69584e+1 6.68799e+20
1.78211e+1 6.62792e+20
1.87277e+1 6.52544e+20
1.96805e+1 6.44036e+20
2.06817e+1 6.39300e+20
2.16238e+1 6.28576e+20
2.27366e+1 6.16640e+20
2.39581e+1 6.02887e+20
2.52224e+1 5.89925e+20
2.65055e+1 5.80327e+20
2.78539e+1 5.70885e+20
2.92709e+1 5.59298e+20
3.07600e+1 5.45108e+20
3.23103e+1 5.28482e+20
3.39693e+1 5.15257e+20
3.56974e+1 4.96179e+20
3.74290e+1 4.84781e+20
3.92002e+1 4.81150e+20
4.18736e+1 4.56826e+20
4.39295e+1 4.39822e+20
4.61643e+1 4.27375e+20
4.87321e+1 4.11248e+20
5.14428e+1 3.94368e+20
5.40599e+1 3.81640e+20
5.67076e+1 3.68717e+20
5.96702e+1 3.52807e+20
6.27373e+1 3.39404e+20
6.59289e+1 3.27106e+20
6.91095e+1 3.14077e+20
7.28403e+1 2.99352e+20
7.65114e+1 2.88766e+20
8.04038e+1 2.75576e+20
8.46086e+1 2.62171e+20
8.87926e+1 2.50772e+20
9.33097e+1 2.40499e+20
9.81452e+1 2.27546e+20
1.03045e+2 2.18314e+20
1.07962e+2 2.09065e+20
1.13796e+2 1.97364e+20
1.19585e+2 1.88504e+20
1.26237e+2 1.77193e+20
1.32659e+2 1.68055e+20
1.39408e+2 1.60117e+20
1.47162e+2 1.50071e+20
1.54649e+2 1.42514e+20
1.62516e+2 1.34121e+20
1.70784e+2 1.27054e+20
1.79310e+2 1.19916e+20
1.88603e+2 1.12623e+20
1.98197e+2 1.06951e+20
2.08280e+2 1.00159e+20
2.18481e+2 9.42452e+19
2.30588e+2 8.77530e+19
2.41712e+2 8.28039e+19
2.53881e+2 7.74957e+19
2.66931e+2 7.27396e+19
2.82203e+2 6.74160e+19
2.96114e+2 6.32209e+19
3.11178e+2 5.89635e+19
3.27008e+2 5.51736e+19
3.44265e+2 5.08456e+19
3.61126e+2 4.76790e+19
3.80183e+2 4.41304e+19
3.97806e+2 4.13341e+19
4.19092e+2 3.81140e+19
4.40413e+2 3.54019e+19
4.62818e+2 3.27213e+19
4.86363e+2 3.02934e+19
5.11105e+2 2.81147e+19
5.37107e+2 2.57737e+19
5.64431e+2 2.38417e+19
5.93145e+2 2.19643e+19
6.23320e+2 2.03179e+19
6.55030e+2 1.86719e+19
6.87422e+2 1.72058e+19
7.23372e+2 1.57564e+19
7.60172e+2 1.44444e+19
7.98844e+2 1.32329e+19
8.39483e+2 1.21590e+19
8.82190e+2 1.11100e+19
9.27070e+2 1.02184e+19
9.69848e+2 9.42230e+18

