1.04006e+1  1.09312e+14
1.07102e+1  1.22928e+14
1.17021e+1  1.63295e+14
1.21254e+1  1.77953e+14
1.36350e+1  2.54662e+14
1.41043e+1  2.77631e+14
1.58244e+1  3.77862e+14
1.63692e+1  4.09545e+14
1.81822e+1  5.25947e+14
1.88694e+1  5.63824e+14
2.14105e+1  7.20461e+14
2.21475e+1  7.65425e+14
2.49603e+1  9.03318e+14
2.58194e+1  9.43900e+14
2.92300e+1  1.06180e+15
3.04643e+1  1.12319e+15
3.42298e+1  1.17802e+15
3.54876e+1  1.18063e+15
4.02655e+1  1.20142e+15
4.16511e+1  1.19995e+15
4.71520e+1  1.16793e+15
4.88847e+1  1.16478e+15
5.54656e+1  1.08356e+15
5.75036e+1  1.06245e+15
6.49509e+1  9.69676e+14
6.71857e+1  9.40715e+14
7.60582e+1  8.43227e+14
7.88527e+1  8.17305e+14
8.90647e+1  7.24012e+14
9.23371e+1  7.00549e+14
1.04295e+2  6.22416e+14
1.08128e+2  6.05363e+14
1.22130e+2  5.25947e+14
1.26618e+2  5.06406e+14
1.43015e+2  4.45524e+14
1.47936e+2  4.27944e+14
1.67471e+2  3.72787e+14
1.73233e+2  3.56540e+14
1.94787e+2  3.10816e+14
2.03132e+2  2.99673e+14
2.28611e+2  2.54975e+14
2.37010e+2  2.44659e+14
2.67702e+2  2.06637e+14
2.77538e+2  1.98130e+14
3.12068e+2  1.67875e+14
3.23534e+2  1.60450e+14
3.65431e+2  1.34718e+14
3.78856e+2  1.27499e+14
4.25991e+2  1.06658e+14
4.41145e+2  1.01727e+14
4.98833e+2  8.42346e+13
5.15995e+2  8.02916e+13
5.81501e+2  6.61994e+13
6.02865e+2  6.27756e+13
6.80933e+2  5.14532e+13
7.04358e+2  4.80304e+13
7.93777e+2  3.97468e+13
8.22939e+2  3.73498e+13
9.21154e+2  3.00688e+13
9.57156e+2  2.90574e+13

