1.02610e+1  1.28412e+14
1.07832e+1  1.49556e+14
1.13321e+1  1.75903e+14
1.19088e+1  2.04867e+14
1.25149e+1  2.38600e+14
1.31518e+1  2.78571e+14
1.38212e+1  3.18905e+14
1.45246e+1  3.67329e+14
1.52638e+1  4.18965e+14
1.60405e+1  4.71442e+14
1.68569e+1  5.33107e+14
1.77147e+1  5.93281e+14
1.86162e+1  6.65952e+14
1.95635e+1  7.30269e+14
2.05590e+1  8.10701e+14
2.16052e+1  8.77057e+14
2.27045e+1  9.52350e+14
2.38598e+1  1.03157e+15
2.50739e+1  1.09427e+15
2.63497e+1  1.17658e+15
2.76904e+1  1.23892e+15
2.90992e+1  1.29338e+15
3.05797e+1  1.33703e+15
3.21356e+1  1.37707e+15
3.37706e+1  1.43761e+15
3.54887e+1  1.47158e+15
3.72942e+1  1.50820e+15
3.91915e+1  1.51006e+15
4.11853e+1  1.51006e+15
4.32805e+1  1.51006e+15
4.54823e+1  1.51006e+15
4.77961e+1  1.50265e+15
5.02275e+1  1.46796e+15
5.27826e+1  1.45360e+15
5.54675e+1  1.39067e+15
5.82891e+1  1.35690e+15
6.12542e+1  1.32558e+15
6.43701e+1  1.29180e+15
6.76446e+1  1.25888e+15
7.10855e+1  1.21928e+15
7.47015e+1  1.17947e+15
7.85012e+1  1.11600e+15
8.24944e+1  1.07957e+15
8.66907e+1  1.04433e+15
9.11005e+1  1.01148e+15
9.57345e+1  9.70073e+14
1.00604e+2  9.16741e+14
1.05722e+2  8.84637e+14
1.11099e+2  8.50514e+14
1.16751e+2  8.20728e+14
1.22689e+2  7.83272e+14
1.28930e+2  7.37486e+14
1.35488e+2  7.09039e+14
1.42380e+2  6.80852e+14
1.49622e+2  6.54590e+14
1.57233e+2  6.11796e+14
1.65231e+2  5.86033e+14
1.73635e+2  5.62044e+14
1.82467e+2  5.36394e+14
1.91748e+2  5.03799e+14
2.01502e+2  4.78448e+14
2.11751e+2  4.54932e+14
2.22522e+2  4.33637e+14
2.33840e+2  4.04293e+14
2.45735e+2  3.83478e+14
2.58234e+2  3.65078e+14
2.71369e+2  3.43315e+14
2.85172e+2  3.20871e+14
2.99677e+2  3.04351e+14
3.14920e+2  2.87618e+14
3.30937e+2  2.66185e+14
3.47770e+2  2.52170e+14
3.65460e+2  2.38600e+14
3.84047e+2  2.20006e+14
4.03581e+2  2.06891e+14
4.24109e+2  1.94797e+14
4.45680e+2  1.80725e+14
4.68349e+2  1.69118e+14
4.92171e+2  1.59232e+14
5.17203e+2  1.46463e+14
5.43510e+2  1.36888e+14
5.71155e+2  1.28412e+14
6.00204e+2  1.17246e+14
6.30732e+2  1.09716e+14
6.62812e+2  1.02041e+14
6.96524e+2  9.39732e+13
7.31951e+2  8.78298e+13
7.69179e+2  8.06873e+13
8.08300e+2  7.48583e+13
8.49412e+2  6.95358e+13
8.92613e+2  6.34116e+13
9.38013e+2  5.89030e+13
9.81286e+2  5.48196e+13

