   7.3133286845155313E-002   69768804528950.148        14177553.535072424       -1.4152260026343468E-003   170424.22990526873       -170424.22990526873     
   7.7958200330425095E-002   44049961915487.508        13999824.745433362       -1.4242571770606064E-003   177537.58493205570       -177537.58493205570     
   8.3918448743575777E-002   31186248511899.836        13807427.118064059       -1.4313058826513211E-003   185587.16678002154       -185587.16678002154     
   8.8095902549275532E-002   24496341839522.863        13625997.051593175       -1.4312888361848741E-003   190771.80571268202       -190771.80571268202     
   9.0851141370444116E-002   16060193476299.596        13499409.147285948       -1.4276461103524289E-003   193990.57257675292       -193990.57257675292     
   9.5816485553542524E-002   10886509597315.934        13353414.557581343       -1.4111806405541951E-003   199388.21725015843       -199388.21725015843     
  0.10021455687124717        7867395377818.9775        13177366.063122272       -1.3831200892751451E-003   203761.63483864258       -203761.63483864258     
  0.10372115537468000        5901780370530.6123        13027568.354820620       -1.3511061958845737E-003   206985.26180946510       -206985.26180946510     
  0.10677110453655846        4752311712402.3584        12902225.751169303       -1.3182454239881950E-003   209604.51640401810       -209604.51640401810     
  0.10901778144466734        3589652112075.2681        12800726.612951426       -1.2921514761459177E-003   211427.48286582227       -211427.48286582227     
  0.11197197329552756        2715510033539.4326        12700051.851954123       -1.2567302758458264E-003   213688.68875029261       -213688.68875029261     
  0.11487651231575094        2053343462344.5872        12586825.907108653       -1.2219069802989473E-003   215766.27215251670       -215766.27215251670     
  0.11773458391090268        1554490316871.4185        12475302.008478256       -1.1877020367466341E-003   217674.22846121009       -217674.22846121009     
  0.12054913815719695        1178199580944.5940        12365451.824121354       -1.1536835072298705E-003   219424.71352545224       -219424.71352545224     
  0.12332282323398380        954271577884.20117        12257247.305225896       -1.1194571580621371E-003   221028.68612124736       -221028.68612124736     
  0.12537936283561354        827112407460.38708        12164032.331711343       -1.0934266344218707E-003   222142.77938539954       -222142.77938539954     
  0.12673745601263675        631293536296.75562        12098182.933598604       -1.0760839049733628E-003   222844.16235079468       -222844.16235079468     
  0.12942740106582654        514136120942.60907        12019608.683112197       -1.0427767516882911E-003   224153.16008590904       -224153.16008590904     
  0.13142117828100106        418108921737.41455        11929532.619576100       -1.0202328628913873E-003   225057.19105617187       -225057.19105617187     
  0.13339923292402567        340751492184.88812        11853104.883479234       -1.0008279754006697E-003   225899.44128360722       -225899.44128360722     
  0.13535869693686087        260458404029.38000        11777495.961520525       -9.8514986814375854E-004   226681.25993538581       -226681.25993538581     
  0.13794469042693774        198902346309.43939        11690247.981006222       -9.6892091900715191E-004   227634.53939848836       -227634.53939848836     
  0.14050201526009176        151715241231.70609        11592063.298412921       -9.5630255057585446E-004   228492.08482162736       -228492.08482162736     
  0.14303115455446511        115739014035.04510        11495333.069946487       -9.4552791728026958E-004   229259.17554716422       -229259.17554716422     
  0.14553526518628859        88314564454.259705        11400012.255930571       -9.3504516571139883E-004   229941.44511270366       -229941.44511270366     
  0.14801448783160731        67404045078.189644        11306062.758812224       -9.2458678136644542E-004   230543.27227338217       -230543.27227338217     
  0.15046993107134826        51455917020.474083        11213483.098998617       -9.1458603643211644E-004   231068.97607765146       -231068.97607765146     
  0.15290262916233868        39288649812.650803        11122254.472548733       -9.0546094886935513E-004   231522.57543769135       -231522.57543769135     
  0.15531356060473397        30002838314.720802        11032359.495792923       -8.9759840908027063E-004   231907.78117716176       -231907.78117716176     
  0.15770363800048520        26055106371.391953        10943781.421665618       -8.9080276006864810E-004   232228.07148100963       -232228.07148100963     
  0.15889112263929317        19951009457.252308        10878326.432428317       -8.8747183026838326E-004   232365.08972500873       -232365.08972500873     
  0.16125146497750248        15285595329.806326        10813345.667239219       -8.8024680403615688E-004   232593.98931091171       -232593.98931091171     
  0.16359308915358578        11678537706.785223        10727984.745163435       -8.7138002068608798E-004   232765.65395791567       -232765.65395791567     
  0.16591668208539159        8925203620.7636623        10643875.845010022       -8.6011525647957548E-004   232882.82629907029       -232882.82629907029     
  0.16822295824041852        7756521232.0915089        10560998.605048757       -8.4708371013859408E-004   232948.06642883029       -232948.06642883029     
  0.16936975625990003        5945683054.2228212        10499731.015886730       -8.4022877095815880E-004   232962.13374699373       -232962.13374699373     
  0.17165130610672663        4561334715.4913702        10438942.697012283       -8.2646089941845378E-004   232953.97538840500       -232953.97538840500     
  0.17391715638587349        3490453598.3035870        10359041.140454138       -8.1339064054353140E-004   232899.68279577501       -232899.68279577501     
  0.17616790147717923        2671854454.9414196        10280285.743121661       -8.0138544774581769E-004   232801.34007246912       -232801.34007246912     
  0.17840410663955950        2045836827.4194674        10202650.282171026       -7.9028533613553710E-004   232660.91919634343       -232660.91919634343     
  0.18062631316025582        1566915038.0604422        10126108.272724716       -7.7991575143908126E-004   232480.28014182104       -232480.28014182104     
  0.18283503737420706        1200405241.2804000        10050633.198230613       -7.7010885791774719E-004   232261.18621876262       -232261.18621876262     
  0.18503077046034813        919840180.12046349        9976198.6850520000       -7.6070637082834632E-004   232005.31537080806       -232005.31537080806     
  0.18721398420018640        705009882.35347462        9902778.7570842747       -7.5156451937733999E-004   231714.25553058402       -231714.25553058402     
  0.18938513152956821        540474260.40043128        9830348.2259133365       -7.4254593406773868E-004   231389.51268763246       -231389.51268763246     
  0.19154464310935360        414431230.26074284        9758882.9117342196       -7.3351779642824284E-004   231032.52772020450       -231032.52772020450     
  0.19369293461878240        317855802.59126359        9688359.6586714983       -7.2436000898607313E-004   230644.66575807022       -230644.66575807022     
  0.19583040662090617        243843562.73754609        9618756.3204098456       -7.1503146359596162E-004   230227.22429874292       -230227.22429874292     
  0.19795744391672834        187110994.00089517        9550051.7172366902       -7.0553148102259862E-004   229781.44138567851       -229781.44138567851     
  0.20007441552601826        143614206.08329529        9482225.5939098839       -6.9585969265102470E-004   229308.50132808194       -229308.50132808194     
  0.20218168046892207        110257702.25622188        9415258.5809920728       -6.8601483901293138E-004   228809.52686179618       -228809.52686179618     
  0.20427958356338086        84671656.452394843        9349132.1454856340       -6.7595238542985086E-004   228285.59430078728       -228285.59430078728     
  0.20636845735832998        65041525.124946371        9283828.5363591872       -6.6556545359913732E-004   227737.73341361215       -227737.73341361215     
  0.20844862315070506        49977526.325159281        9219330.7494837381       -6.5474471281527032E-004   227166.92914160562       -227166.92914160562     
  0.21052039169443695        43584076.159125231        9155622.4893857706       -6.4338338988188955E-004   226574.12414658113       -226574.12414658113     
  0.21155318352905061        33579383.470737450        9108364.6202986911       -6.3747778758422213E-004   226269.83599532212       -226269.83599532212     
  0.21361291445243730        29373242.268495526        9061506.7307491358       -6.2540604180119500E-004   225645.71596446456       -225645.71596446456     
  0.21463854783443509        22642487.539441366        9015116.7583070006       -6.1936365164068276E-004   225326.66119067452       -225326.66119067452     
  0.21668685643841978        17467222.439912967        8969121.4452973455       -6.0751858176281569E-004   224673.15882817953       -224673.15882817953     
  0.21872791325025764        13442359.400385231        8908421.6568235941       -5.9637337736460948E-004   224001.05702136029       -224001.05702136029     
  0.22076337019021230        10349638.851333287        8848418.9419976734       -5.8612151830861705E-004   223310.64359712097       -223310.64359712097     
  0.22279073753697209        7970516.9278782485        8789120.8221095577       -5.7677867481861994E-004   222603.58503887750       -222603.58503887750     
  0.22481162456458534        6961084.2205670299        8730534.4699780978       -5.6833339568994432E-004   221880.13505517913       -221880.13505517913     
  0.22581823067286796        5372966.8806415731        8687062.8602677807       -5.6445158486480046E-004   221513.07476535771       -221513.07476535771     
  0.22783129871080102        4150277.5026915330        8643945.5747592077       -5.5725689379259821E-004   220765.77475920456       -220765.77475920456     
  0.22983702844992163        3198334.9363465547        8587013.8622750789       -5.5055172625170399E-004   220004.27289717511       -220004.27289717511     
  0.23183709477615558        2465127.3404985112        8530751.5311883911       -5.4396851004744062E-004   219228.65831276053       -219228.65831276053     
  0.23383171608644573        1900318.2953586478        8475126.0370934997       -5.3715124546498767E-004   218439.53058698369       -218439.53058698369     
  0.23582110488868263        1465194.0543901236        8420125.5885266736       -5.2977689187980940E-004   217637.46792969306       -217637.46792969306     
  0.23780546759949067        1129946.7521402282        8365738.5443637585       -5.2173699215765461E-004   216823.02905817554       -216823.02905817554     
  0.23978500567912467        987759.16530265415        8311953.4095032858       -5.1302181187409368E-004   215996.75245305191       -215996.75245305191     
  0.24077138182680058        763588.86714161036        8272014.2407113165       -5.0841593100826605E-004   215580.07778832637       -215580.07778832637     
  0.24274402804408926        590693.03025014768        8232422.9621355291       -4.9867796871582977E-004   214737.03504776597       -214737.03504776597     
  0.24471232872037552        485464.01067370188        8180093.3347319616       -4.8846130756834019E-004   213883.42572728064       -213883.42572728064     
  0.24618287246671144        399096.36748304247        8134797.3441847777       -4.8076337443769335E-004   213237.90383695828       -213237.90383695828     
  0.24765865945777879        308901.30469499726        8096261.0098905014       -4.7319288463956038E-004   212583.58448523664       -212583.58448523664     
  0.24961689710942978        270527.61546672240        8051663.9493023623       -4.6371228512603375E-004   211705.61426382276       -211705.61426382276     
  0.25059457563517290        209433.51504695771        8013792.3398718508       -4.5932316876355389E-004   211263.29815743706       -211263.29815743706     
  0.25254726924074761        162237.38153222800        7976250.0495367479       -4.5105160747634766E-004   210372.08317255694       -210372.08317255694     
  0.25449646621299316        125439.03200782620        7926625.7619265830       -4.4297602820801799E-004   209472.57899306013       -209472.57899306013     
  0.25644055855255776        96990.755085745826        7877532.7586918790       -4.3453391711466001E-004   208566.02982220380       -208566.02982220380     
  0.25838320478538163        79836.540465716724        7828938.6408928996       -4.2519941510437944E-004   207651.20043585505       -207651.20043585505     
  0.25983503132310865        65728.060193211219        7786827.6117963409       -4.1778335251639311E-004   206961.93815390769       -206961.93815390769     
  0.26129327387800633        54247.348855994569        7750980.5187646719       -4.1038963593396813E-004   206265.00063423143       -206265.00063423143     
  0.26274092568185448        44732.760694863915        7715411.4663713099       -4.0350004338698416E-004   205568.70399522595       -205568.70399522595     
  0.26419521730318574        34701.922312070456        7680115.7734421417       -3.9742560297635903E-004   204864.94277311856       -204864.94277311856     
  0.26612658977596987        26899.261296466630        7639229.0780484872       -3.9074834653751950E-004   203923.94272348782       -203923.94272348782     
  0.26805549281521091        20830.830701934799        7592967.2672660304       -3.8460275041732117E-004   202977.27676444472       -202977.27676444472     
  0.26998205997378916        18253.810264989621        7547150.5941651585       -3.7772645246654231E-004   202025.27478624720       -202025.27478624720     
  0.27094260172729095        16022.495818010053        7513071.8662722176       -3.7363100535573281E-004   201548.34755159018       -201548.34755159018     
  0.27190636900688586        14103.799748635345        7490489.9547644649       -3.6891638790778169E-004   201068.33478900278       -201068.33478900278     
  0.27286584115758195        12409.936247993748        7468015.0879537333       -3.6382690293677302E-004   200589.02869297817       -200589.02869297817     
  0.27382860039792700        10278.199611911161        7445646.2432343541       -3.5865215059431089E-004   200106.68705723531       -200106.68705723531     
  0.27526374026177841        8496.4708727355955        7417882.9426411483       -3.5152497962677914E-004   199385.16920583131       -199385.16920583131     
  0.27670643765180103        6601.6802864148058        7384743.7868059985       -3.4602541841534238E-004   198656.96324874557       -198656.96324874557     
  0.27862406522592481        5795.2797523617055        7346325.9174913829       -3.4188271489856196E-004   197684.76490428965       -197684.76490428965     
  0.27958028554855430        5089.6567819617085        7313656.6223636447       -3.4096314832976233E-004   197198.28479893479       -197198.28479893479     
  0.28054000339350454        3962.8434680549253        7292006.6358017912       -3.4067391900268585E-004   196708.92780120843       -196708.92780120843     
  0.28245447398539525        3275.7114922315086        7259724.9201777158       -3.4159496926985776E-004   195729.57393062668       -195729.57393062668     
  0.28388591802823682        2700.9794357328133        7222355.9507706976       -3.4326193691372236E-004   194994.76318596085       -194994.76318596085     
  0.28532553171738190        2097.6749359279170        7190521.8201800548       -3.4569682842209551E-004   194253.68396778975       -194253.68396778975     
  0.28723672144285656        1840.8132413867661        7153637.7313764179       -3.5008106984078276E-004   193266.82992481571       -193266.82992481571     
  0.28818985378318890        1615.9424148489124        7122282.0593422055       -3.5274958752395128E-004   192773.50120823024       -192773.50120823024     
  0.28914673415742664        1337.7065850778690        7101501.1225755922       -3.5574153470217909E-004   192277.48158026978       -192277.48158026978     
  0.29057301445543160        1104.7662840591724        7075706.6789045148       -3.6066197149318974E-004   191536.80700218873       -191536.80700218873     
  0.29200786406677587        970.03484954194607        7044904.0663629128       -3.6593602343704709E-004   190790.19509420599       -190790.19509420599     
  0.29295974203415504        852.03803948405925        7019344.4520634748       -3.6948538013409289E-004   190294.13626692464       -190294.13626692464     
  0.29391549851742543        661.89421461308973        6999022.0039066998       -3.7299993221321081E-004   189795.48174385767       -189795.48174385767     
  0.29582241049090696        546.13406358031796        6968716.3908620598       -3.7975572028044657E-004   188798.95164286290       -188798.95164286290     
  0.29724849910995454        449.42028631204755        6933619.8495457433       -3.8463957792173937E-004   188052.46039518272       -188052.46039518272     
  0.29868358061154449        394.33045513116355        6903712.6859484045       -3.8946800599427226E-004   187300.30466482832       -187300.30466482832     
  0.29963423503081088        346.11059605099052        6878905.6450511590       -3.9264510814572339E-004   186801.57953250309       -186801.57953250309     
  0.30058894049440016        304.25418828038732        6859197.8804516764       -3.9583974074737082E-004   186300.38504402735       -186300.38504402735     
  0.30153934524957077        267.28435234890850        6839575.3132253066       -3.9905795208391613E-004   185801.13717536489       -185801.13717536489     
  0.30249384755527869        207.23376821515657        6820037.4256298700       -4.0236784124158745E-004   185299.45544488411       -185299.45544488411     
  0.30439843138843420        132.95874151449576        6790899.5752095440       -4.0936360676823737E-004   184297.66277970848       -184297.66277970848     
  0.30772620816021978        105.58654532172307        6738083.4068663223       -4.2358331069559881E-004   182545.45552196374       -182545.45552196374     
  0.30938797319247935        83.665178867315305        6688093.8949655294       -4.3155573750138572E-004   181670.07609652093       -181670.07609652093     
  0.31106288804224114        64.524331338501483        6655035.3489157949       -4.3976658659547149E-004   180787.64690726524       -180787.64690726524     
  0.31296676448565119        49.711503256361851        6619855.9246331742       -4.4888441829747476E-004   179784.61842393535       -179784.61842393535     
  0.31487069227593900        29.692134941291492        6582716.0231420835       -4.5729593355219820E-004   178781.80448956313       -178781.80448956313     
  0.31867936291321963        22.750495154716397        6527718.9610521076       -4.7144805767487845E-004   176777.06846708403       -176777.06846708403     
  0.32058387171698344        15.326773121605040        6473113.9078782490       -4.7784709909238777E-004   175775.88508267060       -175775.88508267060     
  0.32344137654577981        11.750644108369265        6428291.0773239089       -4.8765607508630051E-004   174275.64793464047       -174275.64793464047     
  0.32534680779684932        9.0010323730315651        6383797.6375222653       -4.9488312295093025E-004   173276.90515842999       -173276.90515842999     
  0.32725270942834950        6.9054727133943876        6348568.4092416354       -5.0304118039644764E-004   172279.40100208166       -172279.40100208166     
  0.32915913759678894        6.0217474817651606        6313616.8501753071       -5.1189910375479578E-004   171283.27848537077       -171283.27848537077     
  0.33011254406802049        4.6235475046008991        6287546.1971076289       -5.1642410683617904E-004   170785.80183491329       -170785.80183491329     
  0.33201986756587792        2.7408980881087790        6261701.0245941468       -5.2533120208839233E-004   169792.00673167713       -169792.00673167713     
  0.33583693045535001        2.0902487117779325        6210534.5841317168       -5.4071836468191740E-004   167809.32370764902       -167809.32370764902     
  0.33774642051463671        1.5921046492772530        6159660.2716553668       -5.4659381228785878E-004   166821.04330357027       -166821.04330357027     
  0.33965673994191731        1.0685917119056598        6126164.2223036503       -5.5146885716009870E-004   165834.83834437904       -165834.83834437904     
  0.34252399453014898       0.71554620169251859        6084711.2389609627       -5.5745560776314428E-004   164359.56516061994       -164359.56516061994     
  0.34539338659045365       0.54444861925119536        6035403.7166630877       -5.6260738299155125E-004   162889.59800700276       -162889.59800700276     
  0.34730750368237251       0.41481701423337763        5994668.8914292995       -5.6596333560464981E-004   161912.81422165103       -161912.81422165103     
  0.34922268283320229       0.27767976776774478        5962400.5543416087       -5.6931542506754044E-004   160938.64794973712       -160938.64794973712     
  0.35209764757213291       0.18546168785570524        5922459.5858067311       -5.7424780307757022E-004   159482.41957324289       -159482.41957324289     
  0.35497524164008659       0.10829764832422473        5874931.8806524659       -5.7894271445016541E-004   158032.61879333772       -158032.61879333772     
  0.35881655587790245        6.3076037448073233E-002   5820217.9723761743       -5.8460139436585250E-004   156109.89466196808       -156109.89466196808     
  0.36266306824468747        3.6619066201509114E-002   5758418.2797145974       -5.8940691980964924E-004   154199.82922436157       -154199.82922436157     
  0.36651504514731920        2.1236041164710850E-002   5697485.3651266694       -5.9328009598553794E-004   152303.06572811879       -152303.06572811879     
  0.37037275112573798        1.2302976856289661E-002   5637397.8955680914       -5.9614466503812348E-004   150420.19044906061       -150420.19044906061     
  0.37423644794877325        7.1214798328915110E-003   5578135.4528984511       -5.9792356550641143E-004   148551.73720063263       -148551.73720063263     
  0.37810637592772239        4.1191714664333308E-003   5519678.3432798414       -5.9860786038668672E-004   146698.20542601286       -146698.20542601286     
  0.38198274824238848        2.3810993035435781E-003   5462007.3950232286       -5.9837170374665166E-004   144860.06597437192       -144860.06597437192     
  0.38586577288313278        1.3756616261481967E-003   5405103.9467225047       -5.9742091557325326E-004   143037.74606775484       -143037.74606775484     
  0.38975565540329377        6.9508685507892350E-004   5348949.9091373542       -5.9596332332747593E-004   141231.62995972828       -141231.62995972828     
  0.39462824802525692        4.0069273656009017E-004   5286766.8388294494       -5.9368612075827367E-004   138997.09034016341       -138997.09034016341     
  0.39853420514066984        2.3072996524876847E-004   5225252.8972949628       -5.9137516756890688E-004   137228.70367719620       -137228.70367719620     
  0.40244753508599546        1.3309191209454616E-004   5171416.0394951208       -5.8837544620931465E-004   135477.59425658171       -135477.59425658171     
  0.40636835258653375        7.6762959357227267E-005   5118257.5227891887       -5.8444837349559047E-004   133744.03963045494       -133744.03963045494     
  0.41029676675220117        4.4276913273028126E-005   5065762.0983462958       -5.7935698643963392E-004   132028.28473907057       -132028.28473907057     
  0.41423288575431444        2.5544921730361264E-005   5013915.2223721379       -5.7308301458644539E-004   130330.54100324023       -130330.54100324023     
  0.41817681915306781        1.2897264437380686E-005   4962703.1156546883       -5.6592882548775611E-004   128650.98711583033       -128650.98711583033     
  0.42311817820813369        7.4392743426316710E-006   4905947.1868778570       -5.5625242905816869E-004   126577.17736931513       -126577.17736931513     
  0.42708001762726139        4.2901343880849452E-006   4849730.0576254847       -5.4833440714267259E-004   124939.10278138491       -124939.10278138491     
  0.43104988966089980        2.4802781707715030E-006   4800494.2433744902       -5.4057230887885350E-004   123319.68139989732       -123319.68139989732     
  0.43502782195992334        1.4347311017175016E-006   4751841.7769732727       -5.3301298637302343E-004   121719.02003250649       -121719.02003250649     
  0.43901384980040353        8.3039023338948477E-007   4703761.9430831792       -5.2563698292732927E-004   120137.19562928846       -120137.19562928846     
  0.44300799921307144        5.4922129526028595E-007   4656244.4935744358       -5.1842461303792421E-004   118574.26649485860       -118574.26649485860     
  0.44600880788635894        2.7888815973993778E-007   4615032.2667216668       -5.1311226132839905E-004   117414.57047011485       -117414.57047011485     
  0.45102083107595314        1.6181022586005141E-007   4568742.5300522819       -5.0447870348303175E-004   115505.18433377006       -115505.18433377006     
  0.45503933518063006        9.3683666595673789E-008   4516967.6880294122       -4.9784209025246454E-004   113999.15928156018       -113999.15928156018     
  0.45906591406746339        5.4375104036407583E-008   4471602.9732385259       -4.9151474757826098E-004   112512.12492128645       -112512.12492128645     
  0.46310051154201903        3.1576443484362890E-008   4426752.9910601098       -4.8556143414093828E-004   111044.07737595549       -111044.07737595549     
  0.46714305299906939        1.8345875884522044E-008   4382408.2737039002       -4.8000559771759014E-004   109595.00284563046       -109595.00284563046     
  0.47119346558051384        9.3446299024462673E-009   4338559.1520125614       -4.7477271572303752E-004   108164.86881703472       -108164.86881703472     
  0.47626772375591675        5.4284234945418372E-009   4289918.8221048079       -4.6854909704776622E-004   106403.63296949625       -106403.63296949625     
  0.48033554828115371        3.1525377474830661E-009   4241659.0993697839       -4.6371433171468404E-004   105015.92917600817       -105015.92917600817     
  0.48441091722555940        1.8352291745359306E-009   4199352.1727667535       -4.5891618735168334E-004   103646.99025201926       -103646.99025201926     
  0.48849367866855609        1.0689094698335068E-009   4157498.0935717011       -4.5413008238596845E-004   102296.75236220477       -102296.75236220477     
  0.49258367225772204        6.2290751896144505E-010   4116086.5498284837       -4.4935818402614530E-004   100965.14072314277       -100965.14072314277     
  0.49668072043001588        4.1412485036062987E-010   4075107.2540931976       -4.4460282471098895E-004   99652.073865742539       -99652.073865742539     
  0.49975788278035799        2.7578195864406067E-010   4039512.4515651874       -4.4104895059151391E-004   98679.445169276354       -98679.445169276354     
  0.50283880499941591        1.6144320942457986E-010   4009327.2902731556       -4.3751686892397752E-004   97717.161769964165       -97717.161769964165     
  0.50695255905107217        9.4455963932125242E-011   3974483.2107742173       -4.3288388852192629E-004   96450.072827150216       -96450.072827150216     
  0.51107259754976353        5.5192598055073271E-011   3934936.6805418520       -4.2839469380147126E-004   95201.200041804899       -95201.200041804899     
  0.51519865939631693        3.2270162657603577E-011   3895777.5652154707       -4.2411108165033761E-004   93970.437944821184       -93970.437944821184     
  0.51933043824479552        1.8879249734489095E-011   3856996.7887719325       -4.2008208463934394E-004   92757.686029095028       -92757.686029095028     
  0.52346761749458992        1.1051567348407957E-011   3818585.6827204493       -4.1630557262436579E-004   91562.835811668148       -91562.835811668148     
  0.52760989695162874        6.4730961520339589E-012   3780536.0478693144       -4.1276682710524330E-004   90385.762288011450       -90385.762288011450     
  0.53175695305304582        3.7935510345140322E-012   3742840.0945379231       -4.0945096040968825E-004   89226.338791723494       -89226.338791723494     
  0.53590840294610265        2.2244581986584001E-012   3705490.2584536201       -4.0634360003780111E-004   88084.448856946197       -88084.448856946197     
  0.54006382286761179        1.3051040119803852E-012   3668479.1077250382       -4.0343927225830088E-004   86959.979143358229       -86959.979143358229     
  0.54422278521305223        7.6613453575328634E-013   3631799.3828519485       -4.0073899827857849E-004   85852.807303790643       -85852.807303790643     
  0.54838486736704228        4.4998694580429779E-013   3595444.0334430216       -3.9824386351795549E-004   84762.800030664570       -84762.800030664570     
  0.55254963231917598        2.6443927571942980E-013   3559406.1634798148       -3.9595466037585671E-004   83689.819939035733       -83689.819939035733     
  0.55671661315151233        1.3665931006619331E-013   3523678.9281763025       -3.9383688494887292E-004   82633.730527058055       -82633.730527058055     
  0.56192796523105548        8.0313065710537264E-014   3483954.3993722196       -3.9126424569033624E-004   81337.086486108441       -81337.086486108441     
  0.56609810004044536        4.7191749791507634E-014   3444392.1449414883       -3.8912211467471015E-004   80318.498765303419       -80318.498765303419     
  0.57026878277596504        2.7802810006168464E-014   3409626.8485475006       -3.8677713934688547E-004   79316.347609684890       -79316.347609684890     
  0.57443944540273995        1.6392812739443943E-014   3375142.7183214854       -3.8414059431534324E-004   78330.493028535901       -78330.493028535901     
  0.57860949918138094        9.6737308204933443E-015   3340932.7038851478       -3.8131819058734306E-004   77360.793559485071       -77360.793559485071     
  0.58277834973335052        6.4927129511359960E-015   3306989.7534207259       -3.7849428799253542E-004   76407.102497476662       -76407.102497476662     
  0.58590371338840186        3.3813400329125753E-015   3277420.6715042754       -3.7648632250896575E-004   75702.280819940381       -75702.280819940381     
  0.59111011973639782        2.0022690145980516E-015   3244147.2870785589       -3.7356561838036175E-004   74547.114554145126       -74547.114554145126     
  0.59527159584546052        1.1833966224347402E-015   3206691.4574027169       -3.7159389587574119E-004   73640.559656151599       -73640.559656151599     
  0.59942926969969090        7.0140069509681571E-016   3173745.8825469078       -3.6973130293318238E-004   72749.423153820811       -72749.423153820811     
  0.60358244658830051        4.1609988857970171E-016   3141031.6604325608       -3.6776742790693007E-004   71873.554701671703       -71873.554701671703     
  0.60773042040473646        2.4709911162145633E-016   3108541.3253469262       -3.6549331495910057E-004   71012.801708630883       -71012.801708630883     
  0.61187247209006501        1.4690799625973308E-016   3076266.9348709784       -3.6279708385899645E-004   70167.010022120099       -70167.010022120099     
  0.61600786651925277        8.7449774416990955E-017   3044199.9025915749       -3.5988974509280013E-004   69336.024900508768       -69336.024900508768     
  0.62013584907913755        5.2122062232739510E-017   3012330.9023723518       -3.5704822848201293E-004   68519.691962808603       -68519.691962808603     
  0.62425564644531917        3.1104004163538799E-017   2980649.7723990846       -3.5454646753682644E-004   67717.857137810483       -67717.857137810483     
  0.62836646661553930        1.8582234861993890E-017   2949145.4148441879       -3.5263576448866905E-004   66930.366790849745       -66930.366790849745     
  0.63246749707125349        1.1112646581696939E-017   2917805.6799903880       -3.5134057307606160E-004   66157.068232718564       -66157.068232718564     
  0.63655789944000585        6.6517667301342907E-018   2886617.2277921853       -3.5054040767470166E-004   65397.810900208671       -65397.810900208671     
  0.64063680581871374        3.9850101784431275E-018   2855565.3675393779       -3.5011377773489199E-004   64652.447083941421       -64652.447083941421     
  0.64470332809664155        2.3893422432369097E-018   2824633.9038827657       -3.4994130685341598E-004   63920.830001994145       -63920.830001994145     
