   1.5848931924611240E-042   3.9918471515532580E-041
   2.5118864315095718E-042   6.3262357861300928E-041
   3.9810717055349857E-042   1.0025364205809505E-040
   6.3095734448018917E-042   1.5886509863328100E-040
   1.0000000000000000E-041   2.5171837530888898E-040
   1.5848931924611239E-041   3.9878141766611103E-040
   2.5118864315095721E-041   6.3161090700103826E-040
   3.9810717055349855E-041   9.9999416025842574E-040
   6.3095734448018910E-041   1.5822709073624973E-039
   9.9999999999999993E-041   2.5011807376151789E-039
   1.5848931924611239E-040   3.9477078488369531E-039
   2.5118864315095718E-040   6.2157292091923774E-039
   3.9810717055349852E-040   9.7492344375061885E-039
   6.3095734448018912E-040   1.5198625188903453E-038
   9.9999999999999993E-040   2.3466408657926113E-038
   1.5848931924611240E-039   3.5681731979723500E-038
   2.5118864315095720E-039   5.2956190465466616E-038
   3.9810717055349854E-039   7.5631204072231711E-038
   6.3095734448018913E-039   1.0163397842779291E-037
   9.9999999999999996E-039   1.2401155986853033E-037
   1.5848931924611238E-038   1.2985394343855208E-037
   2.5118864315095718E-038   1.0669970795193265E-037
   3.9810717055349854E-038   5.9704356410665761E-038
   6.3095734448018908E-038   1.8171263992358454E-038
   1.0000000000000001E-037   2.1067721968398498E-039
   1.5848931924611239E-037   0.0000000000000000     
   2.5118864315095718E-037   0.0000000000000000     
   3.9810717055349859E-037   0.0000000000000000     
   6.3095734448018908E-037   0.0000000000000000     
   9.9999999999999994E-037   0.0000000000000000     
   1.5848931924611237E-036   0.0000000000000000     
   2.5118864315095718E-036   0.0000000000000000     
   3.9810717055349854E-036   0.0000000000000000     
   6.3095734448018908E-036   0.0000000000000000     
   1.0000000000000000E-035   0.0000000000000000     
   1.5848931924611239E-035   0.0000000000000000     
   2.5118864315095717E-035   0.0000000000000000     
   3.9810717055349856E-035   0.0000000000000000     
   6.3095734448018916E-035   0.0000000000000000     
   9.9999999999999993E-035   0.0000000000000000     
   1.5848931924611239E-034   0.0000000000000000     
   2.5118864315095718E-034   0.0000000000000000     
   3.9810717055349853E-034   0.0000000000000000     
   6.3095734448018916E-034   0.0000000000000000     
   1.0000000000000001E-033   0.0000000000000000     
   1.5848931924611240E-033   0.0000000000000000     
   2.5118864315095721E-033   0.0000000000000000     
   3.9810717055349858E-033   0.0000000000000000     
   6.3095734448018916E-033   0.0000000000000000     
   1.0000000000000001E-032   0.0000000000000000     
