   1.3500000000000000E-002   36697336212972.781        15374000.000000000       -4.0628916838542258E+026  -6.6912507298760599E-004  -1.7920186231714313E-004  -1.1057598052037994E+018   146.90000000000001       -38824.738810421564        38824.738810421564     
   1.4000000000000000E-002   36288503587167.406        15369000.000000000       -4.4936890905506670E+026  -6.2662505251223741E-004  -1.8285966188357619E-004  -1.1123101947851534E+018   146.80000000000001       -40242.892090296773        40242.892090296773     
   1.4500000000000001E-002   35870110588600.555        15364000.000000000       -4.9526960310728498E+026  -5.8810749648295765E-004  -1.8660812674292936E-004  -1.1177644166380419E+018   146.59999999999999       -41650.410665966985        41650.410665966985     
   1.4999999999999999E-002   35442532222285.938        15359000.000000000       -5.4326830189652882E+026  -5.5231779589196288E-004  -1.9041998945436330E-004  -1.1221074316487977E+018   146.50000000000000       -43064.309998429351        43064.309998429351     
   1.5500000000000000E-002   35002918737391.039        15353000.000000000       -5.9386212695741170E+026  -5.1967311934442964E-004  -1.9426798257703878E-004  -1.1253242007037545E+018   146.30000000000001       -44463.171736057229        44463.171736057229     
   1.6000000000000000E-002   34558499412856.984        15348000.000000000       -6.4629634181964141E+026  -4.8913067702276343E-004  -1.9812483867011631E-004  -1.1273996846892461E+018   146.19999999999999       -45873.626198506441        45873.626198506441     
   1.6500000000000001E-002   34103074190744.809        15342000.000000000       -7.0101967532415395E+026  -4.6111465689821095E-004  -2.0196329029275665E-004  -1.1283188444916060E+018   146.00000000000000       -47265.742950792279        47265.742950792279     
   1.7000000000000001E-002   33640438101497.988        15336000.000000000       -7.5753437332891005E+026  -4.3504194202883390E-004  -2.0575607000412047E-004  -1.1280666409971679E+018   145.80000000000001       -48663.859268751054        48663.859268751054     
   1.7500000000000002E-002   33171043880105.223        15330000.000000000       -8.1555002911970523E+026  -4.1071455132116240E-004  -2.0947674777814930E-004  -1.1266283703788417E+018   145.59999999999999       -50060.142817192536        50060.142817192536     
   1.7999999999999999E-002   32695403690732.184        15324000.000000000       -8.7485457880777685E+026  -3.8796231481918488E-004  -2.1311694744029455E-004  -1.1239965572633468E+018   145.40000000000001       -51448.422054449627        51448.422054449627     
   1.8499999999999999E-002   32213923691503.617        15318000.000000000       -9.3534306205942899E+026  -3.6663829078369608E-004  -2.1668570069105020E-004  -1.1201706960932667E+018   145.19999999999999       -52839.884515066602        52839.884515066602     
   1.9000000000000000E-002   31727073205098.152        15312000.000000000       -9.9682155519820873E+026  -3.4661303344056451E-004  -2.2019274739662657E-004  -1.1151505648486435E+018   145.00000000000000       -54228.265724888683        54228.265724888683     
   1.9500000000000000E-002   31232342458418.887        15305000.000000000       -1.0590352661552442E+027  -3.2777201587149622E-004  -2.2364782742323404E-004  -1.1089359415095191E+018   144.80000000000001       -55601.332119289778        55601.332119289778     
   2.0000000000000000E-002   30736347683325.496        15299000.000000000       -1.1220834866493140E+027  -3.1001356697113198E-004  -2.2706068063708308E-004  -1.1015266040559357E+018   144.59999999999999       -56976.714986953899        56976.714986953899     
   2.0500000000000001E-002   30233390379745.766        15292000.000000000       -1.1855703498690468E+027  -2.9324713832669516E-004  -2.3044104690438409E-004  -1.0929223304679354E+018   144.40000000000001       -58355.704598313489        58355.704598313489     
   2.1000000000000001E-002   29727040655603.031        15285000.000000000       -1.2495070547996244E+027  -2.7739184151962350E-004  -2.3379866609134740E-004  -1.0831228987255597E+018   144.19999999999999       -59726.894704869454        59726.894704869454     
   2.1499999999999998E-002   29220680732709.820        15279000.000000000       -1.3139107964463756E+027  -2.6237520823086259E-004  -2.3714327806418335E-004  -1.0721280868088512E+018   144.00000000000000       -61092.819207120971        61092.819207120971     
   2.1999999999999999E-002   28708951323622.949        15272000.000000000       -1.3783985654827433E+027  -2.4813213482241547E-004  -2.4048462268910249E-004  -1.0599376726978515E+018   143.80000000000001       -62455.604875755191        62455.604875755191     
   2.2499999999999999E-002   28192451932029.535        15264000.000000000       -1.4427662583290125E+027  -2.3460398037780485E-004  -2.4383243983231502E-004  -1.0465514343726029E+018   143.59999999999999       -63811.618388086827        63811.618388086827     
   2.3000000000000000E-002   27677223000885.211        15257000.000000000       -1.5083312175347105E+027  -2.2189258276148597E-004  -2.4719637518487686E-004  -1.0319693963992897E+018   143.30000000000001       -65168.238088440667        65168.238088440667     
   2.3500000000000000E-002   27160927619368.223        15250000.000000000       -1.5728146192515210E+027  -2.0963491781992547E-004  -2.5058111335696514E-004  -1.0162045733285641E+018   143.09999999999999       -66516.738103797950        66516.738103797950     
   2.4000000000000000E-002   26641328196362.336        15242000.000000000       -1.6379053878918599E+027  -1.9809567423021804E-004  -2.5398402149684718E-004  -9.9928913959153190E+017   142.80000000000001       -67864.112741430508        67864.112741430508     
   2.4500000000000001E-002   26124220121526.230        15235000.000000000       -1.7016568183896982E+027  -1.8695585070841250E-004  -2.5740187887282232E-004  -9.8125680891120717E+017   142.59999999999999       -69202.559518564318        69202.559518564318     
   2.5000000000000001E-002   25604750352855.191        15227000.000000000       -1.7645609926905888E+027  -1.7633054094532268E-004  -2.6083146475319014E-004  -9.6214129501060339E+017   142.40000000000001       -70543.069661055750        70543.069661055750     
   2.5499999999999998E-002   25085963822188.125        15219000.000000000       -1.8279088804296938E+027  -1.6630759764854559E-004  -2.6426955840624992E-004  -9.4197631161273472E+017   142.09999999999999       -71878.097560933922        71878.097560933922     
   2.5999999999999999E-002   24568288989194.441        15211000.000000000       -1.8904445306321906E+027  -1.5672998571718830E-004  -2.6771293910030135E-004  -9.2079557244061440E+017   141.80000000000001       -73205.295197530344        73205.295197530344     
   2.6499999999999999E-002   24052071822480.551        15203000.000000000       -1.9505323666147355E+027  -1.4746937938874834E-004  -2.7115838610364376E-004  -8.9863279121725632E+017   141.59999999999999       -74534.405220696601        74534.405220696601     
   2.7000000000000000E-002   23537723131896.211        15195000.000000000       -2.0107825625309326E+027  -1.3871782767552033E-004  -2.7460267868457662E-004  -8.7552168166567462E+017   141.30000000000001       -75854.962076989352        75854.962076989352     
   2.7500000000000000E-002   23025650967115.535        15187000.000000000       -2.0696664891400918E+027  -1.3034411596071581E-004  -2.7804259611139938E-004  -8.5149595750888256E+017   141.00000000000000       -77165.254105393222        77165.254105393222     
   2.8000000000000001E-002   22516140930785.012        15179000.000000000       -2.1256338024632701E+027  -1.2224204840998690E-004  -2.8147491765241156E-004  -8.2658933246989414E+017   140.80000000000001       -78481.335539447842        78481.335539447842     
   2.8500000000000001E-002   22007393794032.109        15170000.000000000       -2.1811358169123280E+027  -1.1457267945916439E-004  -2.8489642669693742E-004  -8.0083554899793562E+017   140.50000000000000       -79783.300072438244        79783.300072438244     
   2.9000000000000001E-002   21501997411934.219        15161000.000000000       -2.2349707883810334E+027  -1.0722783300640093E-004  -2.8830490337847405E-004  -7.7427529749464486E+017   140.19999999999999       -81083.292420811398        81083.292420811398     
   2.9499999999999998E-002   21002358012533.383        15153000.000000000       -2.2872355051275932E+027  -1.0019484045317393E-004  -2.9170041541916574E-004  -7.4696521433606080E+017   139.90000000000001       -82382.418788407798        82382.418788407798     
   2.9999999999999999E-002   20504516465730.375        15144000.000000000       -2.3356304525157027E+027  -9.3395072568200509E-005  -2.9508335018952827E-004  -7.1896416405438592E+017   139.69999999999999       -83681.645688286735        83681.645688286735     
   3.0499999999999999E-002   20010986774909.273        15135000.000000000       -2.3836989563151237E+027  -8.6955663598350447E-005  -2.9845409506007729E-004  -6.9033101118182323E+017   139.40000000000001       -84961.179321141186        84961.179321141186     
   3.1000000000000000E-002   19521969565521.746        15126000.000000000       -2.4296753492288421E+027  -8.0794452013136149E-005  -3.0181303740132862E-004  -6.6112462025057523E+017   139.09999999999999       -86249.420809186224        86249.420809186224     
   3.1500000000000000E-002   19037800452828.289        15117000.000000000       -2.4736411910923034E+027  -7.4901362094178717E-005  -3.0516056458379797E-004  -6.3140385579284480E+017   138.80000000000001       -87521.501264736507        87521.501264736507     
   3.2000000000000001E-002   18556821499551.496        15107000.000000000       -2.5151521092691363E+027  -6.9266808110659834E-005  -3.0849706397800076E-004  -6.0122758234083469E+017   138.50000000000000       -88795.784854348589        88795.784854348589     
   3.2500000000000001E-002   18083081147314.969        15098000.000000000       -2.5547818342523130E+027  -6.3881667717938213E-005  -3.1182292295445305E-004  -5.7065466442674752E+017   138.19999999999999       -90057.280731762963        90057.280731762963     
   3.3000000000000002E-002   17613115375228.020        15088000.000000000       -2.5919597669561663E+027  -5.8737256794758841E-005  -3.1513852888367027E-004  -5.3974396658278592E+017   137.90000000000001       -91317.979507445023        91317.979507445023     
   3.3500000000000002E-002   17148957080160.928        15078000.000000000       -2.6268713640233677E+027  -5.3825305669093288E-005  -3.1844426913616830E-004  -5.0855435334115296E+017   137.59999999999999       -92578.709721001098        92578.709721001098     
   3.4000000000000002E-002   16692519951186.490        15069000.000000000       -2.6618774952535234E+027  -4.9173751496144459E-005  -3.2174053107798009E-004  -4.7714468920035366E+017   137.19999999999999       -93830.715389971927        93830.715389971927     
   3.4500000000000003E-002   16240563166407.215        15059000.000000000       -2.6924866172782227E+027  -4.4700102456889885E-005  -3.2502747869532142E-004  -4.4557215944646317E+017   136.90000000000001       -95084.681798200021        95084.681798200021     
   3.5000000000000003E-002   15795031781912.340        15049000.000000000       -2.7208364373064656E+027  -4.0435589649903104E-005  -3.2830445421832449E-004  -4.1388777198101587E+017   136.59999999999999       -96320.998408947882        96320.998408947882     
   3.5499999999999997E-002   15356055483592.486        15039000.000000000       -2.7469992324160064E+027  -3.6372573598762126E-005  -3.3157061095924001E-004  -3.8214111455372410E+017   136.30000000000001       -97559.239568492165        97559.239568492165     
   3.5999999999999997E-002   14922282534079.113        15028000.000000000       -2.7706212939273481E+027  -3.2503813188932740E-005  -3.3482510223031896E-004  -3.5038177491429882E+017   136.00000000000000       -98789.350393545246        98789.350393545246     
   3.6499999999999998E-002   14496898017331.764        15018000.000000000       -2.7945955432965999E+027  -2.8843696041793522E-005  -3.3806708134381206E-004  -3.1865934081245242E+017   135.59999999999999       -100014.71758714312        100014.71758714312     
   3.6999999999999998E-002   14077131887829.139        15007000.000000000       -2.8139819932549847E+027  -2.5340653235905314E-005  -3.4129570161197021E-004  -2.8702339999789651E+017   135.30000000000001       -101218.34869289279        101218.34869289279     
   3.7499999999999999E-002   13665879846196.797        14997000.000000000       -2.8316596892453442E+027  -2.2012409056876532E-005  -3.4451011634704416E-004  -2.5552354022034320E+017   135.00000000000000       -102439.66926589298        102439.66926589298     
   3.7999999999999999E-002   13260454419707.406        14986000.000000000       -2.8491017321075808E+027  -1.8867085783555773E-005  -3.4770947886128480E-004  -2.2420934922950432E+017   134.59999999999999       -103653.25027794197        103653.25027794197     
   3.8500000000000000E-002   12862400654948.672        14975000.000000000       -2.8623847458814309E+027  -1.5868876066075178E-005  -3.5089294246694292E-004  -1.9313041477509158E+017   134.30000000000001       -104849.20360375855        104849.20360375855     
   3.9000000000000000E-002   12471757632292.529        14964000.000000000       -2.8759408468476636E+027  -1.3038503094979651E-005  -3.5405966047626932E-004  -1.6233632460681693E+017   133.90000000000001       -106049.31726760634        106049.31726760634     
   3.9500000000000000E-002   12088658268003.746        14953000.000000000       -2.8854200242414930E+027  -1.0349449455364613E-005  -3.5720878620151483E-004  -1.3187666647439219E+017   133.59999999999999       -107225.76096526155        107225.76096526155     
   4.0000000000000001E-002   11713111495204.330        14942000.000000000       -2.8953207420422484E+027  -7.8143648626932506E-006  -3.6033950430125396E-004  -1.0179830294083469E+017   133.19999999999999       -108408.31345817991        108408.31345817991     
   4.0500000000000001E-002   11343991145126.090        14930000.000000000       -2.9009063602784235E+027  -5.4137153634022452E-006  -3.6345118768838652E-004  -72131730114548512.        132.90000000000001       -109587.08899112145        109587.08899112145     
   4.1000000000000002E-002   10983677254824.947        14919000.000000000       -2.9073835504757654E+027  -3.1515026856554461E-006  -3.6654327922769217E-004  -42901362627402760.        132.50000000000000       -110758.04400765231        110758.04400765231     
   4.1500000000000002E-002   10629876703756.361        14907000.000000000       -2.9096475122145596E+027  -1.0155925124722836E-006  -3.6961522190031605E-004  -14131604994659478.        132.19999999999999       -111938.23050487715        111938.23050487715     
   4.2000000000000003E-002   10284849198164.018        14896000.000000000       -2.9129623998598713E+027   9.9613744302380529E-007  -3.7266645868740372E-004   14153138268419354.        131.80000000000001       -113098.01198487671        113098.01198487671     
   4.2500000000000003E-002   9946439437534.8105        14884000.000000000       -2.9122637064099389E+027   2.8887509742399966E-006  -3.7569643257010036E-004   41928462646571824.        131.50000000000000       -114262.13421376981        114262.13421376981     
   4.2999999999999997E-002   9615786762851.8750        14872000.000000000       -2.9123185876996772E+027   4.6698876520604964E-006  -3.7870458652955116E-004   69169963624535536.        131.09999999999999       -115395.24008632606        115395.24008632606     
   4.3499999999999997E-002   9292837175159.4844        14860000.000000000       -2.9111203658138898E+027   6.3431405336464359E-006  -3.8169036354690158E-004   95853236687049248.        130.69999999999999       -116534.76769274488        116534.76769274488     
   4.3999999999999997E-002   8976609391990.9668        14847000.000000000       -2.9060306057666013E+027   7.9065488653896565E-006  -3.8465320660329691E-004   1.2195387731885070E+017   130.40000000000001       -117679.40375235573        117679.40375235573     
   4.4499999999999998E-002   8668968160255.2002        14835000.000000000       -2.9023756536315497E+027   9.3749811872463829E-006  -3.8759255867988238E-004   1.4744748100467779E+017   130.00000000000000       -118807.16828235638        118807.16828235638     
   4.4999999999999998E-002   8368054881722.5918        14822000.000000000       -2.8972744903038278E+027   1.0747256524496298E-005  -3.9050786275780341E-004   1.7230964322926861E+017   129.59999999999999       -119934.58414035635        119934.58414035635     
   4.5499999999999999E-002   8075570696310.5967        14810000.000000000       -2.8892095980524320E+027   1.2017639392658538E-005  -3.9339857890673970E-004   1.9651751386041293E+017   129.30000000000001       -121054.23332271904        121054.23332271904     
   4.5999999999999999E-002   7789806647215.5811        14797000.000000000       -2.8820811597877233E+027   1.3208104426351644E-005  -3.9626434121995698E-004   2.2006407205260970E+017   128.90000000000001       -122155.45153857113        122155.45153857113     
   4.6500000000000000E-002   7511480262677.3643        14784000.000000000       -2.8740175742961120E+027   1.4314982044504138E-005  -3.9910488537714351E-004   2.4295153732055091E+017   128.50000000000000       -123279.23302565527        123279.23302565527     
   4.7000000000000000E-002   7240598239017.5576        14771000.000000000       -2.8651786084503889E+027   1.5342623080056513E-005  -4.0191994832979375E-004   2.6518224486312294E+017   128.09999999999999       -124365.04509215767        124365.04509215767     
   4.7500000000000001E-002   6977059854366.6895        14758000.000000000       -2.8533123615448363E+027   1.6282373139209280E-005  -4.0470926702940180E-004   2.8675852987921229E+017   127.80000000000000       -125455.85442344099        125455.85442344099     
   4.8000000000000001E-002   6720749742516.7627        14745000.000000000       -2.8429320607681248E+027   1.7162859739616599E-005  -4.0747257842746210E-004   3.0768272756770522E+017   127.40000000000001       -126557.78549549029        126557.78549549029     
   4.8500000000000001E-002   6470949060355.8936        14731000.000000000       -2.8314831245201875E+027   1.7975748863550055E-005  -4.1020961947546878E-004   3.2795717312748800E+017   127.00000000000000       -127634.48038260920        127634.48038260920     
   4.9000000000000002E-002   6228938878991.7725        14718000.000000000       -2.8198668551731560E+027   1.8724466652804647E-005  -4.1292012712491622E-004   3.4758420175744710E+017   126.59999999999999       -128698.21043438269        128698.21043438269     
   4.9500000000000002E-002   5993283389002.2754        14704000.000000000       -2.8072766256126396E+027   1.9412245091129612E-005  -4.1560383832729860E-004   3.6656614865646893E+017   126.20000000000000       -129771.48426908348        129771.48426908348     
   5.0000000000000003E-002   5764517632716.3555        14690000.000000000       -2.7941300444628731E+027   2.0042134433459328E-005  -4.1826049003411029E-004   3.8490534902343968E+017   125.80000000000000       -130853.09388483968        130853.09388483968     
   5.0500000000000003E-002   5542610532318.4004        14676000.000000000       -2.7783529621361082E+027   2.0600586836666869E-005  -4.2088981919684537E-004   4.0260413805724589E+017   125.50000000000000       -131888.14481862861        131888.14481862861     
   5.0999999999999997E-002   5327410181310.3164        14662000.000000000       -2.7643320000424293E+027   2.1122726147384527E-005  -4.2349156644673957E-004   4.1966520358266509E+017   125.09999999999999       -132942.00417325649        132942.00417325649     
   5.1499999999999997E-002   5118819109604.6973        14648000.000000000       -2.7499536623810991E+027   2.1595551615729784E-005  -4.2606554246355302E-004   4.3609794610397101E+017   124.70000000000000       -133981.97472340471        133981.97472340471     
   5.1999999999999998E-002   4916734605376.2148        14634000.000000000       -2.7351917213113335E+027   2.2022112329645545E-005  -4.2861162071918625E-004   4.5191778343291667E+017   124.30000000000000       -135008.26928263222        135008.26928263222     
   5.2499999999999998E-002   4720977182640.6475        14620000.000000000       -2.7200395171749765E+027   2.2405296780488006E-005  -4.3112967690856114E-004   4.6714034641114925E+017   123.90000000000001       -136070.85132679550        136070.85132679550     
   5.2999999999999999E-002   4531036620789.4189        14605000.000000000       -2.7042555284598030E+027   2.2747832713925016E-005  -4.3361958672659965E-004   4.8178126588031622E+017   123.50000000000000       -137069.49369837041        137069.49369837041     
   5.3499999999999999E-002   4347695297867.2593        14591000.000000000       -2.6885141716445113E+027   2.3052297133044158E-005  -4.3608122586822359E-004   4.9585617268206458E+017   123.09999999999999       -138103.02656201238        138103.02656201238     
   5.3999999999999999E-002   4169955248784.9150        14576000.000000000       -2.6721797993738352E+027   2.3321125611117928E-005  -4.3851447002835465E-004   5.0938069765804160E+017   122.70000000000000       -139093.76508413872        139093.76508413872     
   5.4500000000000000E-002   3998551584383.6821        14562000.000000000       -2.6559315401866696E+027   2.3556620966939194E-005  -4.4091919490191515E-004   5.2237047164989466E+017   122.30000000000000       -140098.93278777914        140098.93278777914     
   5.5000000000000000E-002   3832483222395.4683        14547000.000000000       -2.6390879533438441E+027   2.3760961351177568E-005  -4.4329527618382648E-004   5.3484112549927085E+017   121.90000000000001       -141117.25492885202        141117.25492885202     
   5.5500000000000001E-002   3672095255746.1138        14532000.000000000       -2.6219936749624614E+027   2.3936207788155008E-005  -4.4564258956901085E-004   5.4680829004781766E+017   121.50000000000000       -142094.11198327568        142094.11198327568     
   5.6000000000000001E-002   3517237147901.8062        14517000.000000000       -2.6046409832649959E+027   2.4084311213757003E-005  -4.4796101075238995E-004   5.5828759613718208E+017   121.09999999999999       -143083.70077567486        143083.70077567486     
   5.6500000000000002E-002   3367789416035.3867        14502000.000000000       -2.5871584224065586E+027   2.4207117741859686E-005  -4.5025041414020268E-004   5.6929464391875296E+017   120.70000000000000       -144059.11532715967        144059.11532715967     
   5.7000000000000002E-002   3223613681141.8491        14487000.000000000       -2.5693644542938427E+027   2.4306319672850579E-005  -4.5251061753300335E-004   5.7984368546754406E+017   120.30000000000000       -145037.52400065956        145037.52400065956     
   5.7500000000000002E-002   3084581542060.6924        14472000.000000000       -2.5514327154209045E+027   2.4383444582768898E-005  -4.5474136119496873E-004   5.8994712631331379E+017   119.90000000000001       -146010.03364617118        146010.03364617118     
   5.8000000000000003E-002   2950579733498.9585        14457000.000000000       -2.5332008624665192E+027   2.4439935593330024E-005  -4.5694237978511227E-004   5.9961723849766246E+017   119.50000000000000       -146960.20644079254        146960.20644079254     
   5.8500000000000003E-002   2821169512488.8374        14441000.000000000       -2.5144731846394448E+027   2.4477161677527340E-005  -4.5911340796244712E-004   6.0886629406218970E+017   119.09999999999999       -147912.79844996921        147912.79844996921     
   5.8999999999999997E-002   2696830353132.7324        14426000.000000000       -2.4958366279368811E+027   2.4496421917445135E-005  -4.6125418038598677E-004   6.1770656504849510E+017   118.70000000000000       -148859.39908459675        148859.39908459675     
   5.9499999999999997E-002   2577128523025.8784        14411000.000000000       -2.4769348610934844E+027   2.4498949493324258E-005  -4.6336443171474448E-004   6.2615032349817894E+017   118.30000000000000       -149799.90554933925        149799.90554933925     
   5.9999999999999998E-002   2461673255049.4038        14395000.000000000       -2.4575209015572818E+027   2.4485915422710681E-005  -4.6544389660773349E-004   6.3420984145284083E+017   117.90000000000001       -150734.22686614122        150734.22686614122     
   6.0499999999999998E-002   2350624382610.1973        14379000.000000000       -2.4378279411956617E+027   2.4458432067066927E-005  -4.6749230972396719E-004   6.4189739095408038E+017   117.50000000000000       -151654.79021644586        151654.79021644586     
   6.0999999999999999E-002   2244087076777.5918        14364000.000000000       -2.4181808453958892E+027   2.4417556421898178E-005  -4.6950940572245884E-004   6.4922524404349773E+017   117.09999999999999       -152584.00429473462        152584.00429473462     
   6.1499999999999999E-002   2141451830168.7607        14348000.000000000       -2.3979408549630495E+027   2.4364293205227678E-005  -4.7149491926222172E-004   6.5620567276269248E+017   116.70000000000000       -153506.58146900975        153506.58146900975     
   6.2000000000000000E-002   2042856074112.5906        14332000.000000000       -2.3774530456527516E+027   2.4299597317724798E-005  -4.7344858689870873E-004   6.6285093713951219E+017   116.30000000000000       -154401.07502246703        154401.07502246703     
   6.2500000000000000E-002   1948168881391.7739        14316000.000000000       -2.3566463434008421E+027   2.4224302812986780E-005  -4.7537046882014500E-004   6.6917124702080038E+017   115.90000000000001       -155303.57809430739        155303.57809430739     
   6.3000000000000000E-002   1857271087507.7617        14300000.000000000       -2.3355681718098670E+027   2.4139047774354850E-005  -4.7726131211843888E-004   6.7517246078778534E+017   115.50000000000000       -156199.55282562517        156199.55282562517     
   6.3500000000000001E-002   1770037650633.3232        14284000.000000000       -2.3142038889334941E+027   2.4044420076714173E-005  -4.7912195161168533E-004   6.8085988108514291E+017   115.09999999999999       -157102.57382807331        157102.57382807331     
   6.4000000000000001E-002   1686361234977.7266        14268000.000000000       -2.2925591131895477E+027   2.3940979588640061E-005  -4.8095322211797934E-004   6.8623881055754816E+017   114.70000000000000       -157985.20115509100        157985.20115509100     
   6.4500000000000002E-002   1605950236108.2998        14251000.000000000       -2.2722376539959567E+027   2.3850125900967268E-005  -4.8275595845541586E-004   6.9131455184967667E+017   114.20000000000000       -158867.83098339412        158867.83098339412     
   6.5000000000000002E-002   1529054358082.5796        14235000.000000000       -2.2499590605102147E+027   2.3730603052932049E-005  -4.8453099544208992E-004   6.9609240760620378E+017   113.80000000000000       -159724.18475995844        159724.18475995844     
   6.5500000000000003E-002   1455379310604.2905        14219000.000000000       -2.2273893511563633E+027   2.3603786677739011E-005  -4.8627916789609627E-004   7.0057768047180506E+017   113.40000000000001       -160587.11550429638        160587.11550429638     
