 c1-0 
   5.0000000000000000        4.6084253708574015E+021
   50.000000000000000        2.0766623462670205E+021

 c3-0 
   5.0000000000000000        10189583624556.391     
   50.000000000000000        1532781114382335.2     

 c4-0 
   5.0000000000000000        3.2922106230871146E+019
   50.000000000000000        2.1043660708670907E+018

 c5-0 
   5.0000000000000000        2390623687855.2183     
   50.000000000000000        23409169880602.906     

 c6-0 
   5.0000000000000000        17878517369.936069     
   50.000000000000000        431292039041.79346     

 c7-0 
   5.0000000000000000        305140861496249.75     
   50.000000000000000        15481044302948.709     

 c8-0 
   5.0000000000000000        8734970582114001.0     
   50.000000000000000        4731631000752902.0     

 c9-0 
   5.0000000000000000        547142389964780.44     
   50.000000000000000        196799020281347.84     

 c10-0
   5.0000000000000000        1094284766034364.0     
   50.000000000000000        393598024319375.25     

 c11-0
   5.0000000000000000        4.2562165545858061E+017
   50.000000000000000        2.8333170950646426E+018

 c12-0
   5.0000000000000000        2657582811591248.0     
   50.000000000000000        23873507648474864.     

 c13-0
   5.0000000000000000        1798320247.0093446     
   50.000000000000000        15877697800.152967     

 c14-0
   5.0000000000000000        1445186894.6236973     
   50.000000000000000        576367301.41913903     

 c15-0
   5.0000000000000000        3018860813.7714891     
   50.000000000000000        8428670886274.4414     


real	0m21.121s
user	0m20.984s
sys	0m0.016s
