0.8953599  0.50150  3.868e+06  1.310e+00  6.932e+14  0.99896  0.73381  0.25241  1.208e-04 2.379e-03 2.822e-05 6.864e-04 2.666e-06 5.963e-03 2.961e-06 1.695e-05 1.151e-03 3.514e-05 6.761e-04 5.962e-05 7.461e-04 6.387e-06 3.805e-04 4.943e-06 4.511e-05 3.685e-06 6.415e-05 4.047e-08 3.050e-06 3.903e-07 1.821e-05 1.331e-05 1.292e-03 3.505e-06 7.463e-05 
0.9253999  0.55150  3.421e+06  7.881e-01  3.690e+14  0.99894  0.73505  0.25122  1.116e-04 2.371e-03 2.812e-05 6.843e-04 2.658e-06 5.946e-03 2.952e-06 1.689e-05 1.148e-03 3.509e-05 6.750e-04 5.952e-05 7.449e-04 6.377e-06 3.799e-04 4.935e-06 4.503e-05 3.679e-06 6.405e-05 4.040e-08 3.045e-06 3.897e-07 1.818e-05 1.329e-05 1.290e-03 3.499e-06 7.451e-05 
0.9472955  0.60150  3.019e+06  4.842e-01  2.003e+14  0.99893  0.73626  0.25003  1.088e-04 2.365e-03 2.805e-05 6.828e-04 2.651e-06 5.934e-03 2.946e-06 1.685e-05 1.146e-03 3.505e-05 6.744e-04 5.947e-05 7.442e-04 6.371e-06 3.795e-04 4.930e-06 4.499e-05 3.676e-06 6.399e-05 4.036e-08 3.043e-06 3.893e-07 1.816e-05 1.328e-05 1.289e-03 3.496e-06 7.444e-05 
0.9633502  0.65150  2.640e+06  3.038e-01  1.100e+14  0.99892  0.73716  0.24910  1.080e-04 2.370e-03 2.809e-05 6.844e-04 2.657e-06 5.949e-03 2.953e-06 1.689e-05 1.149e-03 3.515e-05 6.762e-04 5.963e-05 7.462e-04 6.388e-06 3.806e-04 4.944e-06 4.511e-05 3.686e-06 6.416e-05 4.047e-08 3.051e-06 3.904e-07 1.821e-05 1.331e-05 1.292e-03 3.505e-06 7.464e-05 
0.9752144  0.70150  2.245e+06  1.944e-01  6.025e+13  0.99892  0.74640  0.24017  1.053e-04 2.306e-03 2.727e-05 6.667e-04 2.583e-06 5.800e-03 2.874e-06 1.641e-05 1.121e-03 3.460e-05 6.656e-04 5.870e-05 7.345e-04 6.288e-06 3.746e-04 4.866e-06 4.441e-05 3.628e-06 6.316e-05 3.984e-08 3.003e-06 3.842e-07 1.793e-05 1.310e-05 1.272e-03 3.451e-06 7.347e-05 
0.9841103  0.75150  1.776e+06  1.293e-01  3.195e+13  0.99891  0.75877  0.22857  1.011e-04 2.167e-03 2.560e-05 6.259e-04 2.423e-06 5.443e-03 2.695e-06 1.538e-05 1.051e-03 3.307e-05 6.361e-04 5.610e-05 7.020e-04 6.010e-06 3.580e-04 4.651e-06 4.244e-05 3.467e-06 6.036e-05 3.808e-08 2.870e-06 3.672e-07 1.713e-05 1.252e-05 1.216e-03 3.298e-06 7.022e-05 
0.9908446  0.80150  1.330e+06  8.344e-02  1.540e+13  0.99891  0.75877  0.22857  1.011e-04 2.167e-03 2.560e-05 6.259e-04 2.423e-06 5.443e-03 2.695e-06 1.538e-05 1.051e-03 3.307e-05 6.361e-04 5.610e-05 7.020e-04 6.010e-06 3.580e-04 4.651e-06 4.244e-05 3.467e-06 6.036e-05 3.808e-08 2.870e-06 3.672e-07 1.713e-05 1.252e-05 1.216e-03 3.298e-06 7.022e-05 
0.9955669  0.85150  9.330e+05  4.878e-02  6.298e+12  0.99891  0.75877  0.22857  1.011e-04 2.167e-03 2.560e-05 6.259e-04 2.423e-06 5.443e-03 2.695e-06 1.538e-05 1.051e-03 3.307e-05 6.361e-04 5.610e-05 7.020e-04 6.010e-06 3.580e-04 4.651e-06 4.244e-05 3.467e-06 6.036e-05 3.808e-08 2.870e-06 3.672e-07 1.713e-05 1.252e-05 1.216e-03 3.298e-06 7.022e-05 
0.9984485  0.90150  5.780e+05  2.360e-02  1.877e+12  0.99891  0.75877  0.22857  1.011e-04 2.167e-03 2.560e-05 6.259e-04 2.423e-06 5.443e-03 2.695e-06 1.538e-05 1.051e-03 3.307e-05 6.361e-04 5.610e-05 7.020e-04 6.010e-06 3.580e-04 4.651e-06 4.244e-05 3.467e-06 6.036e-05 3.808e-08 2.870e-06 3.672e-07 1.713e-05 1.252e-05 1.216e-03 3.298e-06 7.022e-05 
0.9997661  0.95150  2.591e+05  6.916e-03  2.427e+11  0.99891  0.75877  0.22857  1.011e-04 2.167e-03 2.560e-05 6.259e-04 2.423e-06 5.443e-03 2.695e-06 1.538e-05 1.051e-03 3.307e-05 6.361e-04 5.610e-05 7.020e-04 6.010e-06 3.580e-04 4.651e-06 4.244e-05 3.467e-06 6.036e-05 3.808e-08 2.870e-06 3.672e-07 1.713e-05 1.252e-05 1.216e-03 3.298e-06 7.022e-05 
