11.352044739186894 140519696619650.84
14.086847970124689 181005738919316.6
17.743952831871173 195832567227608.75
21.507049267337994 217178202780375.62
26.40462370185941 245022863239632.88
32.83581743543226 230787324623587
40.57245932668971 243083577878386.4
50.13197734616473 231159007291527.1
60.95894815245118 218576636475188
74.12421285907085 180171337624059.34
95.67030657696351 170030224314837.1
115.5146355346007 143790318792368.06
144.85200634035724 119746481948267.22
175.00997241475346 101624337445078.4
220.444538211835 85820057720372
276.60834662290836 65949841743217.99
344.2005542542031 49655752033120.45
434.25437166448114 36775728036084.43
538.1218879896554 28121087136637.223
691.3674168314849 19920660506385.3
849.5830216761844 14146998342119.117
