11.183488122047713 11386042153683660
15.116166305675721 18302101912390256
18.34149422586769 22607672815947296
23.72759448987949 26624457501243856
30.50165746107523 27646022259102076
40.05554420130479 24708012828024320
52.31937438463268 20325679604327908
69.82286883952345 16192060188655860
91.39046005495597 12725580295031074
121.90612867384216 8880808991910923
159.63906845777822 6096782262018247
206.75492235808116 4155374755083179.5
277.67443053052233 2896351171357495.5
349.75831806923793 2016867331544689.8
441.49906843787187 1389406976960815.8
569.3547185368246 879079195285673.8
690.1021490639039 611608202923346.5
905.2764249818845 366903781190003.06
