1.03352e+1  4.20907e+9
1.06665e+1  5.19352e+9
1.17202e+1  7.61148e+9
1.21560e+1  9.09854e+9
1.34491e+1  1.29593e+10
1.39631e+1  1.48608e+10
1.54560e+1  2.26815e+10
1.61296e+1  2.60568e+10
1.79790e+1  3.89699e+10
1.86251e+1  4.29643e+10
2.07842e+1  6.11392e+10
2.16251e+1  6.85797e+10
2.40089e+1  9.37845e+10
2.51914e+1  1.03786e+11
2.81750e+1  1.40065e+11
2.91963e+1  1.50149e+11
3.27230e+1  1.92786e+11
3.40470e+1  2.06260e+11
3.81203e+1  2.58767e+11
3.98650e+1  2.89140e+11
4.44336e+1  3.24640e+11
4.64149e+1  3.33774e+11
5.23921e+1  4.01066e+11
5.45304e+1  4.09253e+11
6.08515e+1  4.41036e+11
6.44267e+1  5.13435e+11
7.23827e+1  5.37087e+11
7.49277e+1  5.19248e+11
8.48152e+1  5.14224e+11
8.77314e+1  4.96382e+11
9.93085e+1  5.18187e+11
1.03420e+2  5.13435e+11
1.16278e+2  5.04837e+11
1.20820e+2  4.96382e+11
1.34926e+2  4.79896e+11
1.60133e+2  4.71859e+11
1.66200e+2  4.50445e+11
1.88250e+2  4.26387e+11
1.97472e+2  4.15721e+11
2.19537e+2  3.91125e+11
2.31738e+2  3.74604e+11
2.57052e+2  3.46994e+11
2.70117e+2  3.32087e+11
3.02677e+2  3.05453e+11
3.14853e+2  2.90363e+11
3.52673e+2  2.71778e+11
3.70321e+2  2.55048e+11
4.13558e+2  2.26337e+11
4.36543e+2  2.16065e+11
4.87269e+2  1.93511e+11
5.09070e+2  1.83882e+11
5.85712e+2  1.54411e+11
6.02544e+2  1.54784e+11
6.69366e+2  1.29997e+11
6.98126e+2  1.25680e+11
7.74850e+2  1.08567e+11
8.12524e+2  1.02624e+11
9.13548e+2  8.71661e+10
9.57104e+2  8.10148e+10

