1.02887e+1  1.37835e+9
1.06425e+1  1.56568e+9
1.17784e+1  2.41029e+9
1.22109e+1  2.77085e+9
1.36059e+1  4.18259e+9
1.41054e+1  4.72485e+9
1.57169e+1  6.96334e+9
1.62940e+1  7.84200e+9
1.82375e+1  1.11563e+10
1.89071e+1  1.24987e+10
2.11623e+1  1.72539e+10
2.19393e+1  1.88725e+10
2.45561e+1  2.51720e+10
2.55152e+1  2.74882e+10
2.86230e+1  3.55586e+10
2.97409e+1  3.79951e+10
3.35141e+1  4.73842e+10
3.48230e+1  4.99234e+10
3.92410e+1  6.08583e+10
4.06818e+1  6.32396e+10
4.59466e+1  7.44164e+10
4.76336e+1  7.74471e+10
5.37980e+1  8.62343e+10
5.57732e+1  8.86507e+10
6.29910e+1  9.81048e+10
6.54512e+1  1.00339e+11
7.37550e+1  1.05284e+11
7.66355e+1  1.07654e+11
8.67484e+1  1.09740e+11
8.99335e+1  1.11541e+11
1.02031e+2  1.12297e+11
1.05777e+2  1.12297e+11
1.19466e+2  1.12297e+11
1.24132e+2  1.11352e+11
1.40512e+2  1.08567e+11
1.45671e+2  1.08567e+11
1.64523e+2  1.04639e+11
1.70564e+2  1.01818e+11
1.92637e+2  9.75041e+10
2.00161e+2  9.61907e+10
2.26574e+2  8.81079e+10
2.35423e+2  8.59479e+10
2.65291e+2  7.97396e+10
2.75652e+2  7.76654e+10
3.10624e+2  7.09575e+10
3.22756e+2  6.84254e+10
3.65347e+2  6.20852e+10
3.79616e+2  5.99464e+10
4.27778e+2  5.27605e+10
4.43484e+2  5.09455e+10
5.00877e+2  4.53207e+10
5.20439e+2  4.33693e+10
5.86467e+2  3.73492e+10
6.09372e+2  3.59152e+10
6.86683e+2  3.03575e+10
7.13502e+2  2.91620e+10
8.04024e+2  2.44108e+10
8.35425e+2  2.32167e+10
9.41416e+2  1.92411e+10
9.75982e+2  1.84315e+10

