11.341002598508767 4.6077035842923764e+21
14.015918825328223 4.40321917073922e+21
17.32154821520341 4.1201189200489014e+21
21.530431671223496 3.7323818517530846e+21
26.454294360335112 3.3042962221776917e+21
32.94466437991928 2.8297767666460346e+21
40.4002326459358 2.417181478409577e+21
49.925132359102975 1.9946911130126946e+21
61.8141434518239 1.6258997706518503e+21
76.82853131101206 1.290329715361115e+21
94.57518675716317 1.0281324608293967e+21
116.41976747767109 801578840147352400000
143.86200805399073 618364301357874000000
177.77049698758918 465448747433217900000
219.6708464379637 349120165977368200000
271.4439523468999 256408066056422230000
335.4179139091288 186999160472438370000
416.0624747539756 132874401069333400000
509.6794828350015 95032221700311860000
632.823909888935 66210903908562805000
781.94251047885 45490730639445890000
926.1575829257599 33198250927933030000
