Total,,H,,He3,,He4,,C12,,N14,,O16,,Ne20,,Na23,,Mg24,,Al27,,Si28,,S32,,Ar40,,Ca40,,Fe56,,Ni58,
16.176164188987673,17101266025836.215,16.47644446697487,1792960515.7238426,16.325613953187887,350826944.5570438,20.171164767930097,681982596001.4778,20.54560477070673,242607531477.9886,16.423495931277518,1741535909019.4443,16.29228401728136,2925526675085.084,17.080735700478606,1280266797268.212,16.250717270102122,56404485228.37276,19.088294169763,844918651079.9253,18.27240581510865,227386599302.47046,19.00072319551481,1355065505770.7703,18.97889329714891,1204131567063.6875,19.00072319551481,268210009719.4516,19.00072319551481,244900139397.7788,19.00072319551481,7537040611479.478,19.00072319551481,455598994474.6223
17.015409907920954,17999791556443.457,17.251758908295372,1689472199.827949,17.172613369062876,342137175.1761912,21.217677617305593,663701643406.3181,21.611544176690835,246440568096.6423,17.251758908295372,1842449393509.0718,17.093830924191575,3039451524144.965,17.775171645593407,1320121040078.2297,17.032805650889465,60621975231.13997,20.078625930528556,878228996497.572,22.52468323482135,312528801478.3426,19.935519746462955,1405384026898.3936,20.479579622513754,1293085659675.32,19.98651163164654,284374876425.7542,19.98651163164654,255087766025.19327,19.98651163164654,7858783324194.348,19.99672564951453,476982267008.62195
17.898197060318893,18866495783706.234,18.247216947344583,1584948189.0802839,18.046952033158878,333453494.2309967,22.31848525612474,647938936550.4452,22.73278625348509,249811484757.98044,18.10513451074797,1931366619673.7527,17.980686686515238,3149390491102.8843,18.68305280700477,1382240642138.1973,18.05317691611748,65231463118.628204,20.83098920610512,903362445850.9703,24.637688546719378,355199994333.77386,20.8789371970278,1468230222299.0227,21.023444375855988,1305032347379.1995,20.735423305710423,292819063262.3889,20.735423305710423,264646134429.555,20.735423305710423,8117550911356.555,20.735423305710423,491202743875.69116
18.8267846465974,19671872568279.664,19.17626874315066,1483958638.1092134,19.01043343058736,323965385.4035313,23.476404586408854,629911908173.6514,25.7377956357513,252964010808.072,19.097073434515565,2059788309017.5667,18.870119434513946,3228705364912.7773,21.911734820956806,1544162410650.4775,18.913553968822598,69807387293.70808,23.584603184973886,982134464796.3188,28.217017718769455,409961191322.57764,23.476404586408854,1603363489175.1128,23.368702368327305,1388611152629.5703,23.368702368327305,319018588446.5528,23.368702368327305,292207678539.23486,23.476404586408854,8715405582503.111,23.476404586408854,520807257476.15717
19.803548867789733,20698250002780.56,20.091819726750675,1398978501.7798662,20.02330653142697,311229255.9152596,24.623531380158614,613747892729.5094,27.073114352211253,258037072929.78134,20.078625930528556,2170960000531.519,19.86739452638447,3365126001637.3286,22.5765297072377,1586694714297.4148,20.04172937562224,74815640886.64076,24.80821077355192,1022990379578.012,29.680962510926253,430600209204.2717,24.694398655639585,1650973534899.9788,25.222294968734808,1440643663533.7834,24.581108671237878,331249325560.2006,24.581108671237878,300570175016.2675,24.694398655639585,8871626462672.266,24.694398655639585,530696879915.9241
20.83098920610512,21342579046627.855,21.217677617305593,1309056578.3245044,21.052465610264324,300678922.51828635,26.235668337236138,593795147767.5288,28.0875670874016,258037072929.78134,21.120337714446446,2266001238022.567,20.91630636750857,3480534377643.2515,27.323239815135135,1719652556425.5015,21.120337714446446,79051643061.90427,25.7377956357513,1032225915233.5114,30.72241783470189,445476434381.4763,25.619718880501274,1690254088407.2856,25.97558423902321,1562560133885.1536,25.560883795327555,338717301807.36597,25.560883795327555,306597954086.1835,25.619718880501274,9002379326489.818,25.619718880501274,538518460001.60614
21.911734820956806,22068380644981.227,22.31848525612474,1219258624.2605498,22.11417487806497,290668435.47232354,27.59153064539857,575317168520.3331,32.390731418594456,258037072929.78134,22.31848525612474,2400062352952.676,22.012722133176183,3562723903561.976,33.29681428282989,1821390602785.961,22.185469880228226,84026526694.61874,29.14003223367058,1100631286215.2986,34.158364012201446,494349821996.879,29.00634710761208,1790252863255.6157,29.14003223367058,1550630857728.0818,29.00634710761208,357135506433.1818,29.00634710761208,326438175487.11017,29.00634710761208,9211752508504.91,29.00634710761208,551043073712.6289
23.04855127682639,22699940898017.805,23.560516037886707,1132723252.3811088,23.26149425349469,282286267.49017656,32.36095707192448,511957251799.70087,34.07121526869528,256156320539.46973,23.584603184973886,2526165139490.1904,23.154777975123725,3637972379070.7266,34.46514379663377,1821390602785.961,23.433264261277937,89613673328.45647,30.651864520729998,1125052904117.5671,35.59254245724016,494034208975.9701,30.02413130539157,1790252863255.6157,31.282445883551375,1599776929659.1555,30.93505365453211,363157329435.42523,30.5112435928078,329178781852.5902,30.5112435928078,9240678183924.223,30.5112435928078,551043073712.6289
24.244347620180736,23252172742466.16,24.694398655639585,1057719896.098509,24.45427856939556,272218768.2832255,34.30702876587024,488387506790.5343,35.59254245724016,252172169048.86636,24.80821077355192,2620275099717.713,24.356085532430953,3710930029517.2607,41.13998585731478,1863751664497.2292,24.581108671237878,93634622146.80655,31.87361309057863,1141236672251.5957,43.07586621152771,562681682922.5839,31.800416083627628,1854592126058.969,35.02430718624674,1779992362239.9346,31.87361309057863,364297673906.00336,31.65452596934217,336131383899.4314,31.65452596934217,9211752508504.91,31.727387171891074,545789468046.61206
25.50218382355081,23792961040680.66,25.94905516353556,985506242.4718738,25.725963512739956,259537004.36807334,36.841425232357615,467170523321.47925,40.020472263504566,249550554458.8654,26.002140436571445,2702784672111.5347,25.619718880501274,3769560240235.5615,42.68153629128752,1863751664497.2292,25.856416585892593,98451381292.78984,36.169996792053574,1176762957504.5308,45.31071224084649,576370297575.5311,35.838885355314055,1897158821822.0706,39.38154505201756,1674139325552.1125,35.838885355314055,368509658125.075,35.838885355314055,336131383899.4314,36.004060442295746,9002379326489.818,35.838885355314055,530142562344.2136
26.82527861582146,24320896790442.188,27.323239815135135,917583321.8166882,27.12295559252837,247873090.76310048,38.68160600169017,444964626649.4438,41.13998585731478,246440568096.6423,27.435147187286713,2811951040696.38,26.948911582771977,3821121854128.388,51.064911135026804,1821390602785.961,27.10870588256684,102868876420.15977,38.04655507910577,1176762957504.5308,46.90058933697919,590391921417.8723,37.698265042265064,1947377854281.8013,43.37400264649409,1719652556425.5015,37.698265042265064,368509658125.075,37.698265042265064,336131383899.4314,37.87200968152159,8853103157432.62,37.698265042265064,522442635942.07764
28.217017718769455,24756841149788.42,28.674811348341873,851964199.1124707,28.477711576425406,239320353.70909327,40.669765446693276,427908651864.0259,44.28084993764259,243369339473.08435,28.94712852675189,2903191908662.254,28.34706496521292,3861264056275.287,78.35457597537066,1576593664396.761,29.056407006726392,108019464738.72528,39.56304763126772,1176762957504.5308,53.222524884240016,604122984144.757,39.29110625492476,1938675429730.3015,55.10408920640088,1611202066265.1797,39.20087514841417,369216374961.74725,39.11085125552918,336131383899.4314,39.20087514841417,8797764970692.357,39.20087514841417,514316775130.3681
29.680962510926253,24602093297619.117,30.23193414855196,791864805.546205,29.955181590101603,229043226.8153151,43.51383827814491,405402505625.9173,46.364526576702296,240531815287.77646,30.5112435928078,2995305751477.158,29.80404906629294,3925550004043.1294,81.06248035369315,1550630857728.0818,30.5112435928078,112072907361.34792,44.68995573704285,1176762957504.5308,55.98379607548614,616882696883.4398,44.48493254700836,1933184019602.5608,57.89490646109906,1669015119978.0925,44.28084993764259,367740236992.4417,44.48493254700836,336131383899.4314,44.48493254700836,8271695294900.552,44.48493254700836,486604399000.9155
31.2208591409365,25332624331121.383,31.74197952516329,731175127.5438567,31.480341033883576,216928521.390338,45.31071224084649,391595487231.95776,48.994765936035876,234873799194.2628,32.09421655632575,3077808247884.6177,31.14916116816319,3889614251141.3364,98.55800046073125,1387547365596.3113,32.09421655632575,116613109229.90771,47.008543357287486,1176762957504.5308,58.0815567658988,619596287691.0499,46.79288323055353,1921100245543.039,60.257922342416485,1563415728468.854,46.57821248334383,362020554533.3766,46.79288323055353,329867521037.73834,46.79288323055353,8058384594258.527,46.79288323055353,469618005889.4643
32.840648113731895,25332624331121.383,33.411842451741585,678922085.9256957,33.144059173327896,206315237.69933525,50.66396467786547,351370873396.20844,51.5366941139131,229775373904.05347,33.75931673290228,3146100924957.9453,34.544474374051845,4072643899266.148,120.105355720306,1218053651999.8342,33.74207299658441,120522803813.43875,48.882250602032435,1176762957504.5308,65.75926160471488,625320675163.867,48.76999365686188,1897725373469.5105,67.91033063530053,1537185372449.0146,48.54625256084635,360133831738.7628,48.54625256084635,328491480704.33673,48.54625256084635,7806396416434.183,48.65799450714025,453224574024.4161
34.544474374051845,25598752281401.914,35.239700128655045,623038729.0624008,34.83157940088588,197414182.49311915,52.614203880140074,338717301807.36597,54.01696922920529,224214115858.37134,35.51080501598296,3179151799576.812,36.336697913113106,4072643899266.148,151.49917739086106,996088856489.921,35.80594138183458,124783625473.25256,55.47130293761672,1150016406871.2244,68.71807059728829,625320675163.867,54.96350132184429,1815689186467.8784,71.43362908795964,1526512974436.418,54.96350132184429,343589714700.4576,54.96350132184429,311116692640.6127,54.96350132184429,7116041521016.108,54.96350132184429,413403013802.0178
36.336697913113106,25518621669243.992,36.99231608980961,577812040.7350631,36.60021045116252,187123216.49008277,62.51583819730815,281712729742.2682,57.02303069575354,218762053544.6827,37.353163361098375,3259897471107.005,38.22190492557116,4072643899266.148,184.19688035623534,838322139730.86,38.3000973779028,128307040198.66049,58.3492443933383,1134498267381,71.92803510659697,625320675163.867,57.81509720347764,1794936259016.656,74.33784121316029,1505739597415.2744,57.81509720347764,335079207087.795,57.81509720347764,305000074237.8903,57.81509720347764,6882003763874.33,57.81509720347764,396478077508.67633
38.22190492557116,25332624331121.383,38.82416173802683,534228194.0836464,38.57503281248384,176381113.99234265,65.45757919384292,266409738797.982,60.350353192247276,213046383857.14777,39.55005546536281,3344191424228.589,39.806352979025895,4057067930147.8115,229.81973766414336,659466883436.5994,40.39021691205565,131093108545.1462,60.535640454058864,1123877776436.4792,82.37764014389928,608558579347.2496,60.257922342416485,1761574992413.575,84.37109487893582,1336920174344.4927,60.11954143316671,327862715362.76514,60.11954143316671,300203934008.22784,59.981478312438355,6715048609272.281,60.11954143316671,385850244800.8467
40.20491954532251,25226949444667.36,41.014064742525285,488161585.3645985,40.59710465411894,168024548.26996663,69.22399013631701,250246975017.3048,64.8583600892085,205896054797.37787,41.32959277937827,3318330099098.529,44.28084993764259,3889614251141.3364,273.54151646084887,538518460001.60614,42.48572708580292,134001899024.3984,68.2233173439672,1071999193041.2886,86.65152615413523,604122984144.757,68.46774839495349,1636087947445.3127,88.66682487642491,1314614163285.9797,67.91033063530053,304363256457.40845,67.75437614939302,279659412814.4787,67.91033063530053,6045553671870.59,67.91033063530053,350114148651.4002
42.290816190179754,25174277424852.758,43.07586621152771,450837152.90390396,42.97694349230085,157227068.6158241,72.75966100439938,235611322621.39902,68.2233173439672,199749656860.59442,43.62959772328851,3449553544415.0244,46.57821248334383,3934585698991.7456,287.7332954239095,502626910506.5233,44.68995573704285,136261365538.79942,72.09359636440638,1051167556507.0754,89.07547459770265,604122984144.757,71.82888090746405,1583050902594.7883,92.20098399462559,1277816239377.4475,71.43362908795964,295895228451.2169,72.4258630052981,268490450362.88776,71.43362908795964,5749773403893.302,71.43362908795964,333332893045.40857
44.48493254700836,24756841149788.42,45.128772854275255,416523674.193061,45.31071224084649,147208891.8896659,76.35879080176862,221453307435.94934,71.7628540563437,193180139026.3564,45.72933282240244,3459983644940.0166,48.9047329787142,3849579597794.2783,341.4899506552603,409854097345.6913,47.008543357287486,138703807288.1837,74.96716538314871,1027096742683.3374,100.85021412638118,575166878676.1896,74.62324006164843,1618421088403.6572,103.37383683170424,1173385912912.4275,74.28089255926622,288918127298.3221,74.79500504129942,262022594095.283,73.94011563747374,5602961751944.586,74.11030822690527,320287996444.85205
46.79288323055353,24679345933825.586,47.66150571856331,381020198.3171507,47.515623560182384,139795475.09808287,80.62877631899023,207407785979.3388,75.48602769266355,186241869375.78568,48.101845017042706,3427593357510.0454,51.5366941139131,3825117222804.3613,353.0661580978448,390311418336.7651,49.447423075926295,140454196651.3729,84.68203293966344,967869692199.127,106.08248733220653,566220966382.4902,84.29353892024547,1505389953518.253,109.04998821154784,1119189527210.4714,83.9068271868436,260747841321.46463,83.9068271868436,241595495653.8781,83.9068271868436,4905279782831.105,83.52188956290092,284374876425.7542
49.220574150909165,23942619428414.355,49.78965829324584,350888055.43674845,51.8635709014376,124574648.56838241,84.37971661122658,195572575054.43002,78.67549160443889,181276605747.958,50.5974470047394,3420436794024.668,54.210501661719825,3773501696038.5894,410.9194520314529,315537109953.2517,52.0128358427555,141929716399.13184,89.07547459770265,943896150410.4603,110.05748880525141,557414195179.3699,88.66682487642491,1453345967308.7336,113.65760915295361,1085779541731.6985,88.05736276881417,250151102068.78305,88.26004990906182,230979155380.21356,88.26004990906182,4660414773932.292,87.85514109484339,268210009719.4516
51.774217626394574,23594870689550.617,52.73530928445326,319668077.0334745,54.36027174950303,117954742.77376519,88.81984836096204,182246709697.25876,83.52188956290092,174306607464.45743,52.1325570406389,3388416720445.265,57.02303069575354,3722582661026.6978,445.35260060290386,289472205869.88513,54.711346398201606,141929716399.13184,92.6259220305082,919074564020.272,124.60580605772789,530142562344.2136,93.05281853067744,1410329181435.4128,128.20932253780694,973448832969.9144,92.83912490939127,243623806687.88113,91.77799543822324,224787620559.92334,91.35694741771428,4477796663267.379,91.35694741771428,258037072929.78134
54.460348280511745,23227885642957.23,55.386344699586,292870589.6307974,57.54986007210618,108834872.59454042,93.69685515768516,170372006216.4302,87.65338381821698,168639956181.2095,56.24181549474697,3416864117625.768,59.981478312438355,3672350719419.1123,512.1091167043803,231341518100.30847,57.54986007210618,142673278951.61526,104.62915785018242,848457988355.3928,131.07055802651496,513779566722.5754,104.149152816405,1333060295735.255,134.7370632714514,939958693429.4843,114.70767903905383,200376887535.1196,103.6713498918408,201637263739.50668,103.1957389739183,3918172598969.0137,108.54970182532017,211788456535.36575
57.28583976366266,22842724158606.38,57.81509720347764,274260443.6737936,60.257922342416485,102587035.58816338,97.38671458211607,161431792999.60153,92.83912490939127,160389202960.20264,59.15973239566069,3427593357510.0454,63.093415005271474,3615232466151.0356,632.4783428214678,165620907760.13828,60.535640454058864,145230652214.79327,110.05748880525141,825714563002.5326,135.98188386672305,502626910506.5233,109.55258032928857,1265633629785.6248,140.43002412816165,891571844205.7444,141.07724128405948,162923245017.50336,109.04998821154784,191772108761.13397,108.54970182532017,3691589977721.2197,112.61715193424352,203627811336.44373
60.257922342416485,22346875226341.316,61.848677765811665,242115471.0312686,63.96980091941641,94514136.7768278,113.20123151804627,129831968841.29199,97.15189944608255,154487323219.814,62.22903557323956,3467222952111.7314,66.36680403727098,3547862022729.779,649.3173684380716,159220175682.7553,63.67632798049607,143570697850.59372,114.44425553710911,803720765312.8087,153.95710398630223,468637477943.9131,113.86685128660568,1272441510329.513,158.50659064175173,803207637306.2426,157.53776284739484,143871090132.5393,113.13618447897669,184036218585.43918,112.35852927889826,3568313145251.4126,126.9188801366439,175471754000.99118
63.384201401336725,21838954896315.88,65.35732626485876,219436633.7781168,67.28865827864026,87755148.6926036,117.6456645300788,124354027814.72806,103.35403301197152,146347937188.2655,68.65603075702327,3311401669281.262,70.13176386799903,3467222952111.7314,785.3846411195981,116567418029.40608,66.97995948612854,141929716399.13184,129.27489211599806,727633530887.1094,161.94464905015826,456075369220.26465,128.6818203544384,1137268072779.5764,166.09250587408116,769072642686.646,165.71107831918096,135126909776.90877,127.5038268183932,161061068214.7966,126.9188801366439,3058569758900.2153,133.50363815232961,164806952178.12326
66.67267690471293,21209172759160.223,68.74817069669571,200540180.17290926,70.77970335789078,81906383.05745831,126.74391998520707,109961425010.88348,108.42498925864001,141929716399.13184,70.77970335789078,3311401669281.262,75.13972199722619,3311401669281.262,966.4880612076086,81271491586.55716,70.45498876972884,141929716399.13184,135.98188386672305,701499800631.3179,168.39957916502462,444623748211.88245,135.35804257716578,1077490219792.5734,173.11030863432885,734509568021.8761,171.9204140633158,128865461487.40097,136.86009493100673,148608359671.62726,133.50363815232961,2875680035565.786,138.5061335844974,156678221048.06717
70.13176386799903,20922979536713.637,72.09359636440638,184488001.04415563,74.45186953625569,75810960.3077578,135.0816992251506,100659266905.97011,114.35658220422246,134344654960.22867,81.2490669355262,3281088028638.9927,80.50528762469477,3139532097021.7104,,,74.11030822690527,141485440251.08203,141.40196759530448,680321633980.8698,190.22219443665355,405699181583.1222,141.07724128405948,1038687630663.1979,194.6462889957892,639864094718.9181,194.6462889957892,111488823097.81761,141.07724128405948,148608359671.62726,138.18805748832565,2747161061833.0703,156.09561300986456,133442910927.51007
73.7703138913431,20045422263662.7,76.02790056634596,167595864.21624097,77.77624914732196,71436246.26200646,141.40196759530448,93292761182.2922,119.48565322024594,128532580319.42735,85.85829104589017,3212549885025.555,84.68203293966344,3058569758900.2153,,,77.95527160521958,138703807288.1837,159.72600826561847,608558579347.2496,200.09123140128452,390719528330.17255,158.99323654530664,936363788511.8157,204.47604180944302,615809171796.3937,204.7448551847488,104603394985.4757,173.50876746049858,116735040008.77612,156.09561300986456,2340614272722.8027,164.19410740150647,125070848097.6485
77.59763781031162,19442963181310.785,79.49369580642811,154317274.1213332,82.37764014389928,65219271.51145074,150.37137432454895,84973611438.44609,126.77306325243438,121527595116.28938,90.35429636754745,3133631879218.0874,90.01661741529799,2956652678802.102,,,81.99971793987666,137549016766.6593,168.01285347027334,583034250632.6593,207.58882086742042,380564092257.6918,167.24206436079297,877311678564.9332,213.98537085737098,574325980785.9912,212.41681991167928,100299911140.77342,195.09431853512427,105261353253.81483,164.19410740150647,2193766683626.436,170.34660094874388,119450009673.22617
81.62352952177031,18709421144362.277,84.02265405406446,139670539.49567342,86.65152615413523,60555246.69949538,157.24827089028457,78787722075.43785,131.8477444438306,117311575987.24184,94.99833177062507,3055375055811.07,94.99833177062507,2888858076203.2515,,,86.25399673123736,135551219606.01164,174.3084386967339,565156850162.8118,236.11285352667156,342156432320.6634,173.82819477364853,862764221532.1033,239.75973890337895,507789239635.1587,238.29427366261592,86034706532.80371,211.4423196393692,93830533417.25995,169.95540396400636,2096818922665.2385,189.34951599077993,97346448037.37256
85.85829104589017,18246000197037.293,88.09786292531248,127691942.85904975,91.14714832477326,55814955.34399482,166.37915258822437,72134211360.56987,151.8478925243797,100069574462.46059,99.52575567393501,2977360736331.49,100.09945638175984,2782919590984.19,,,90.72899442858129,132608797894.7402,197.34998265228643,498442246772.59955,248.36277255520616,327463218734.8413,196.44460419913474,751068997986.0774,253.32237342392298,470748149525.58344,250.6573683172694,80468618685.24692,239.39252984411385,79299871850.77629,192.86443613094266,1748648394513.886,198.83013082923628,95325444768.59343
90.31275888841157,17627480628001.676,92.96728212084011,115805035.93133081,95.87601068860975,51553375.74814982,174.3084386967339,66739867449.76519,159.28594096077802,95352844289.18446,104.73612570736735,2921792317253.756,105.11137514230482,2681216248217.02,,,95.43616228789035,134142011538.55562,207.58882086742042,471585220734.7644,257.07740677941905,319185327943.2395,206.7420705557588,721491772650.3704,263.05638709755607,453224574024.4161,260.6482868487188,76146076533.56363,251.81260381647465,73860102197.08525,202.87055689395822,1623597327392.3076,208.06664104197486,89484995415.63054
94.99833177062507,16941174251181.932,97.43150558036322,105873221.97170798,100.85021412638118,47567439.42148858,185.25865456657846,60534927027.9546,166.36549153371004,90352533402.3416,110.282638885131,2833583875060.171,110.56472431512204,2590325932507.839,,,101.0823473728458,131144493414.16116,215.36735141932567,452183753133.12103,290.3916310250607,282892815380.18866,215.1693805214263,685555468072.9338,294.7947151379311,395237000181.5987,293.074526690274,64612364381.89528,260.6482868487188,70191440717.21358,209.5067106691545,1556584067970.0059,231.8097386504342,75420105228.9493
99.9269997980291,16452632149396.852,103.1957389739183,95407282.4149149,106.08248733220653,43752296.614064164,194.6462889957892,55411256042.61528,177.5441493272554,84167143930.55762,116.12287887609627,2755067484865.2505,116.08728697842922,2504348056240.2764,,,108.30041997401409,128865461487.40097,242.7177618210066,398971935660.68243,309.7005166924269,266812194228.7441,241.23421648144557,606184198343.8373,311.12787162480794,363537047087.4307,308.2797100068884,60306034986.61289,292.40148789462995,59585607045.383995,236.11285352667156,1302307535573.8472,243.83640507743928,70614495421.8036
105.11137514230482,15762571396902.195,108.40006394442092,86679628.40923402,110.43769669255116,41200626.4053324,206.92171552718148,50090454792.20076,186.32654920888297,78969072923.50673,122.33488734363092,2681216248217.02,122.3911527361754,2394550659234.9526,,,113.91922198170784,123641315853.81676,255.31035423893135,372770341011.0144,319.09672933638234,258037072929.78134,254.1390721821106,573965972427.2305,323.90120540346527,343948972435.72656,319.83121423915384,57104351725.83576,309.7005166924269,54835193434.915276,248.36277255520616,1205390608185.2412,254.72403998203234,65701822626.890656
110.56472431512204,15133050057710.48,114.18143698107512,78717449.0185646,117.85622701478111,36656160.700445734,216.58113754684513,46241246011.436066,197.19879698863696,73847238676.2264,128.6818203544384,2614804157530.479,129.27489211599806,2282638685171.5757,,,121.77365409911216,118455518305.87596,264.87705143566296,358481651177.5988,358.79431263230816,229295619779.4524,264.26876748241324,540931302416.6745,364.40588769524555,300491657205.174,360.4479321913432,47919386329.50361,320.56738975177126,52507836953.76292,257.07740677941905,1140143928889.3745,282.7493171866666,57400519102.42013
116.30100211636211,14498335574609.074,120.16673502810995,71676165.68296254,124.24821589699707,33692674.18998839,232.61055549574445,40774594210.57565,207.58882086742042,69153892488.18054,135.35804257716578,2534097509884.7607,135.98188386672305,2198356691128.0818,,,128.09146941599167,114081778671.50873,298.51490793995447,309495262728.8595,377.40914537858225,217167564619.3429,296.8722739601148,470027164447.322,382.651468350823,276462967327.8596,379.1485574110033,44306927647.662155,360.4479321913432,44029977860.40064,289.05940731684325,952815839657.976,297.14541724144453,51718168457.77687
122.33488734363092,13890242458219.697,126.33661700274565,65103506.275252566,130.46924832541984,30861079.77838019,241.3266718311938,38386555751.6579,217.8017644362245,64785154955.31103,142.4461230914959,2461534758889.7466,142.97108867758658,2112545331317.6692,,,134.42764275709658,111104995995.72125,314.0023470880389,292819063262.3889,390.65180095457424,209805820290.37582,311.9874402917023,438196447197.07947,397.90352206820523,261020479514.46487,392.4522460455004,42205308274.085396,379.1485574110033,40710726760.4517,304.0562797072214,881907869747.3546,311.12787162480794,47802679127.28036
