Total,,H,,He3,,He4,,C12,,N14,,O16,,Ne20,,Na23,,Mg24,,Al27,,Si28,,S32,,Ar40,,Ca40,,Fe56,,Ni58,
16.97936284137233,4.3432261690826744e+21,18.10949245269054,39292404436535420000,23.932262633325692,1013406740702896900,17.057693627209034,1.316199457463819e+21,16.901391759030357,121687212157582720000,24.42508721796506,151233504857383400000,17.779133703611745,886299955956063500000,26.352287168422862,271184904217304920000,17.057693627209034,7807255477362031000,20.505819827895504,149723838294776870000,20.600419195159816,15457594188313958000,21.422338808179695,197457361276153100000,24.079056682597063,162181845031857850000,20.505819827895504,31964361011370120000,20.505819827895504,29204679315986310000,20.69545497707918,737396721309087200000,20.505819827895504,43881014948233610000
17.861154067244378,4.26407164250822e+21,19.164301870120315,36726121676918493000,24.802713239495624,985397986481172000,17.879432138868886,1.2719657339216915e+21,17.779133703611745,119469484299645030000,27.403695951247435,145041933153307180000,18.70245952272026,887041250440496700000,28.30098721099128,262595085207926770000,17.943552814895185,7697077905393547000,21.27494777421578,148477301055612550000,21.323965096587866,15316090547889060000,24.09014206475675,196469344650803350000,25.438602895696324,160795735148470900000,21.27494777421578,31671749276849360000,21.27494777421578,28888985308042375000,21.373095354508283,722144293058240000000,21.27494777421578,43218376520279835000
18.788739459439928,4.179365590815676e+21,20.062371307468545,34404704906952425000,27.64298126271619,878838055867031600,18.912687434966156,1.2213811105025905e+21,18.70245952272026,117783506718582280000,28.497054050331922,142676627118817510000,19.673736529015095,875986645168820000000,29.862236210474315,255449269247327340000,18.875417430839008,7684218487086873000,24.09014206475675,142756171790608290000,24.09014206475675,14849561911496640000,25.34121821532665,192298332602350240000,26.657266649178123,151233504857383400000,24.09014206475675,29821512101535970000,24.09014206475675,27544584726526640000,24.09014206475675,670361531588999500000,24.09014206475675,39559760968463560000
19.764497251726496,4.0486756921958114e+21,22.225843354264615,29916404580558380000,28.62851932724766,853177464383173500,19.825236895515427,1.1781274531722618e+21,19.673736529015095,116121321994920690000,34.14390021784219,128686072013115280000,20.69545497707918,862902818755498600000,31.752257084253785,248955388680550120000,19.855676680298632,7569446211320380000,25.34121821532665,139569813094571230000,25.34121821532665,14481747761955602000,26.352287168422862,187718233860496160000,29.90808686276073,143834375472612260000,25.34121821532665,29131522017237123000,25.34121821532665,26839874317649842000,25.34121821532665,647231069635246000000,25.34121821532665,38162853701645620000
20.79092918696254,3.9848713408187665e+21,23.112614462935543,28362488674836320000,31.482000460608223,767049452756333000,20.886843847406798,1.1285306978130936e+21,20.886843847406798,113529460785050090000,35.29797392492525,126521658855442190000,21.77023444817644,853575092661621400000,33.7360106069936,241735708023983100000,20.886843847406798,7431494396710089000,26.352287168422862,137945727648906200000,26.352287168422862,14361178866053140000,30.204526698599366,175207074246404500000,31.4468297008892,141804555608111140000,26.352287168422862,28580686028061893000,26.2917112600716,26302300187013263000,26.2917112600716,626782336288036200000,26.2917112600716,37167832724272950000
21.870666931309422,3.876433830628464e+21,25.070519909531786,25192218770223090000,32.49145841950046,743241124093131400,21.933672379792583,1.0873163725957602e+21,21.97156273897354,111367259777149030000,42.087484413549696,113024371785254830000,22.911373523564375,836618769695168400000,35.37930019586711,235157523671154130000,21.97156273897354,7320496833888355000,29.770745672443194,130868059566871530000,29.72510557134286,13576332272132135000,32.00904473329839,171224811507695900000,32.79193519225526,139078006018638920000,29.770745672443194,26483236435232630000,29.72510557134286,24406718361728350000,29.63403516782096,567141378051772250000,29.63403516782096,33301007720607556000
23.00647882155348,3.777257774903244e+21,26.413002643219105,23381417338291454000,35.89185176560088,664054191268285800,23.43396824206738,1.0319600398066179e+21,23.112614462935543,108790519043811690000,43.521180713626805,110624882860795840000,24.09014206475675,822316298796932700000,38.083071598981576,225624358767621300000,23.195502803716604,7264271575848908000,31.3168332710699,128054060873706700000,31.3168332710699,13198303999426666000,32.867487568485835,170439286964443250000,36.790870535791726,128949331512378930000,31.3168332710699,25569446690577388000,31.3168332710699,23577715406813962000,31.17302296390579,539845017926616940000,31.17302296390579,31831022037162447000
24.2012769628374,3.683697516065057e+21,27.771926697345975,21742947699104520000,37.045754566824456,641543502933371600,24.650967241162277,983935934327538000000,24.312924558831504,106184585231479470000,51.95880036674752,97260647392392050000,25.34121821532665,805475716263370600000,40.66980729284409,217142291773937220000,24.034766141272108,7150123732148614000,32.56631849946823,125248202994193220000,32.56631849946823,12979451868911127000,36.70629949315335,156180545027043130000,38.56323647561182,126340791175697780000,32.56631849946823,25051033965253042000,32.49145841950046,22997555544875766000,32.342254105798844,522439516271407900000,32.342254105798844,30640351009009164000
25.458124694999096,3.5804609679406725e+21,29.227658872789124,20114760150221950000,40.12675100061649,583640219775023400,25.812090041215857,946339321449968200000,25.575570498585382,103554460979729870000,53.90766004437801,94962648316342620000,26.6695389732992,788073561742132500000,42.55062639055971,210586808566361130000,25.458124694999096,7073818594571465000,36.790870535791726,116412934710497540000,36.790870535791726,12018553114319495000,39.059441848167864,152105266826895560000,40.24565662291544,121560108944923770000,36.6219228536685,22707155154274017000,36.790870535791726,20903400473327390000,36.45375099769125,460940982947915960000,36.45375099769125,26997409816415770000
26.780244446660653,3.456919099421513e+21,30.834114645827995,18557615828159650000,41.37257401394849,564040700537504830,27.375681263002136,902333256964585200000,26.857393502843983,101370140690369640000,63.075928076877894,83663454834000480000,28.04166157945791,771450375699392400000,44.43199486143964,202980939276209360000,27.140097709185493,6913038532860491000,38.701535095689515,113339788438698620000,38.701535095689515,11623278317205682000,40.43132165282491,149504941289072950000,45.14201943726862,111305205212249340000,38.5238134339347,21777513409438085000,38.701535095689515,19963976942902180000,38.346907889395354,436195786343401300000,38.346907889395354,25399000124638777000
28.171025997204715,3.343225464034211e+21,32.342254105798844,17189140958056130000,45.25759741813334,505106233359689660,28.694479224108136,863624544053854500000,28.344440712424582,98360036805335550000,65.85724071677842,81143889945212680000,29.443694501529873,754736006544171300000,48.40338529376776,193146919495050530000,28.562711052166406,6727730609141304000,40.43132165282491,109360466338530430000,40.15314407584334,11369545236969703000,45.361870587965484,135431691229909600000,47.280410813740794,106140207081421110000,40.060844187032636,21196708148520280000,40.15314407584334,19133840572768280000,39.785215587416815,421285948406046200000,39.739462212555,24257539030937383000
29.63403516782096,3.2117180013562765e+21,34.14390021784219,15841361506903763000,46.73948681993313,486863058420438660,29.98685182710119,827871743104164600000,29.770745672443194,95968285478993720000,69.19774278027218,78447292777897330000,31.029873049325694,738630743078922600000,50.62113730701425,186475560452397800000,30.04606164831182,6555605967021903000,45.529207598702634,100997926728709550000,45.46638400240997,10348068633057067000,48.13124094981631,130390259517984820000,49.65958227595263,101525634406170800000,45.25759741813334,18876440923917860000,45.25759741813334,17376981020429361000,44.84289615896375,364128184275632060000,44.84289615896375,21273639955200213000
31.17302296390579,3.121708797679002e+21,35.73936762511554,14681675954859844000,50.285707905947305,441371624667644540,31.898739568475065,784458132884672500000,31.3168332710699,93200797741733920000,73.1692900846038,74492378986460150000,32.62466222918028,719198682101654600000,53.660110201698316,180108233334659020000,31.606447263544418,6382546709585973000,47.82759501250546,96773984671920390000,47.82759501250546,10016104319882623000,49.850420873613686,127299743407817690000,56.187636882458364,92605322652431530000,47.6079654902567,18013045379048026000,47.6079654902567,16554466112118116000,47.17172750234704,343429883772299300000,47.17172750234704,19897325499358200000
32.79193519225526,2.9989148049858825e+21,37.64737218708479,13544839981594065000,52.0385782129893,425430384527970050,33.55534052168171,746078362293333000000,32.94321401683264,90361898288561080000,76.97805647330391,71013867827837290000,34.33651813851906,692868935321886800000,59.06678522233718,167113366463713940000,33.27848855071411,6242173577122342000,49.621502314829634,93920424361270640000,49.621502314829634,9759848760370710000,55.92961713796662,115193061157752050000,59.37830761752292,88064771438278160000,49.393634974984906,17324759210980717000,49.28009400276274,16036803454739425000,48.9410346650338,328654523780706800000,48.9410346650338,19063584355771090000
34.49492257770879,2.890601496216422e+21,39.58226962345139,12472373900530772000,56.736260866582214,378650154322436600,35.251585731910936,709915402702321000000,34.47508212800213,88105275002240220000,80.75245176560959,68260437823196950000,36.11972052982242,668123472313313100000,61.46384435846881,161042382989471580000,35.46081384193591,6036119478735437000,55.86529754836509,85314528340936020000,56.187636882458364,8784031916145810000,58.83421645181557,109795622431015260000,61.60545660142803,84988240335648240000,55.570378832040404,15092374152101417000,55.67278224822662,14123044133614260000,55.162645294059374,283589899470350160000,54.909332422510154,16334496760961696000
36.28635140518186,2.7838717844899307e+21,41.659199698127864,11478425128364986000,62.37992131959997,331742379622727740,36.565779541709816,691807757364747600000,36.45375099769125,85225416671382980000,85.29879051544741,64299592968736230000,38.03052257294082,653265378292416100000,65.10378360723654,153334182295634440000,37.30240441280882,5870635637175150000,92.9656884943249,56635840653347630000,59.10563596571678,8375251286082226000,61.18159569494114,105815333532702820000,69.24553358742747,74698182839920260000,58.483233577372,14203563583595837000,58.295110864318126,13452050290297252000,58.0274133699068,265464680454409550000,57.76094517152822,15264956470376133000
38.17081471437239,2.6743667813911573e+21,43.42113873103159,10699977158158510000,64.21100494158955,318921585432619140,41.214190516515885,608232692431799000000,38.346907889395354,82284759779664400000,89.85260588065157,61615602197027135000,39.92279201903353,646690182926949200000,68.69529143209017,148477301055612550000,39.059441848167864,5678612876685082000,105.07368903745751,49619308843346180000,61.32255763906647,8165070673359108000,69.11816472047605,94983822098799840000,72.54055351137333,71406797052172370000,60.7606510572064,13842488972553620000,60.900643147998686,12772234799241697000,67.54568253172603,218112668173584300000,59.92743046741774,14627767331139256000
40.15314407584334,2.5435228532780874e+21,46.804069537809816,9442016896464658000,68.84601978268664,288616225980468000,43.221744135662554,579604357248119340000,40.33838231821199,79379176528637200000,94.43196357713049,58920367796242140000,42.152105783491805,616996373909053800000,72.20743939373483,141478904762910800000,41.08792038596384,5495933363212892000,110.53049315483447,46916301032899290000,69.11816472047605,7332747569751455000,72.44786796449881,89687309262055260000,75.26138922608293,67325270207512530000,75.08838613959516,10898602251102145000,68.48482597568466,11250405490378707000,72.37380480022084,199281647660586960000,67.23550540530917,12668546168782043000
42.238421978673834,2.4598696489180746e+21,48.99111808817752,8757959305042759000,76.30781051646957,248797811036225600,45.30391142472258,550275016959968100000,42.36822779526081,76968433671132870000,99.88628307732671,55455102791026040000,44.22795830468982,594325417664018900000,75.60859211092125,136055871953087020000,43.89839534324141,5294728136655691000,114.67624747821425,44920351828240610000,72.70768641032343,6979824425511181000,75.4347909104028,87633890298979470000,84.16780534415899,58542284477386916000,88.13232149719602,9269937813255066000,72.04145641081426,10628650844988834000,82.70849239291391,166217614853384370000,70.72725472990764,11858855222977618000
44.43199486143964,2.3552199906707193e+21,51.85262012269993,7947751586566096000,83.36367000453127,217880911319857950,48.075889566715155,516824504043487500000,44.7192283642234,74218855606624600000,105.07368903745751,53051517461142045000,46.52485400894336,576704193195564800000,82.76289329523445,125165955627355550000,46.0985407125937,5114173794158771000,129.2544223184158,39197618572746930000,75.4347909104028,6718737152996018000,84.89406349790963,77204741655535750000,90.38590645476478,53991162011435850000,92.15623863689376,8600543842983237000,74.74357209720068,10144199653139393000,87.00380215091434,154945008773005670000,73.38007761803631,11265464872237197000
46.73948681993313,2.2493736198189e+21,54.431238278090916,7285085319263371000,91.5221807303065,188810988897172770,50.388679534476864,490267613115848900000,46.955109795095,71442625518557420000,110.19185494246808,50676733763846800000,48.9410346650338,560541913330098000000,86.27273063677741,120539652665505270000,48.49258159066619,4921227020805318000,135.96700727053332,37093330141268630000,85.02441033996087,5979613023933684000,89.85260588065157,73625558390785830000,93.00848752081015,52041136158069150000,103.15690354155294,7493885310622779000,84.245320595042,8696346589529997000,90.05962562026107,147456724431154870000,82.32868599316876,9614074657871292000
49.16681402676771,2.1303984067455927e+21,57.043826374689395,6738184539123457000,100.01772522617391,163619609044105600,52.77830588049284,466133926141029400000,49.34818722809443,68512002274169560000,116.27068611530059,47747279083957264000,51.482695112242816,538537736149487300000,94.6931083489827,110421598179931570000,50.6599843964962,4763354880035129000,141.06682897710255,35628287407677944000,89.13177713937327,5698958256646496000,93.00848752081015,70493323507016565000,103.811821997264,45859529604958070000,108.51416301476651,7009062651916879000,88.62044263086285,8154155818218536000,101.2750846169278,124882243699822700000,86.60427122122339,9007132834756356000
51.72019989983752,2.0517376822866343e+21,60.23160963200703,6117149480724239000,108.87150474496389,142723758707579740,55.67278224822662,437656941453340900000,51.95880036674752,66098279099449090000,122.30898518461397,45601459912455320000,54.156351907161294,515152874673731000000,98.06412778425253,106792949515111760000,53.74250024901988,4563251262616761300,158.26975173508538,30990725493274755000,92.7946892428868,5457877544546684000,104.5911792203075,62358400866004990000,108.14021644007984,43497493527348680000,112.58428925437532,6657231736653489000,91.73304715802536,7953844859529649000,106.53461536899225,116121321994920690000,89.71485716378557,8607137589742873000
54.40619105852218,1.9546215704809817e+21,63.213980279374844,5605396249461590000,118.15890500312327,124824068722601800,58.295110864318126,412563381346624860000,54.657182791239734,63604533249235980000,129.3734605769611,42744050792139440000,56.96886003147169,497793806431903400000,112.58428925437532,95137473277900910000,56.44684694778463,4381310812696049700,166.48919316553122,29180273159355120000,104.5911792203075,4811383822320591000,109.62976191639655,58690027244294030000,113.4164536716918,41276091584307814000,126.31380203813406,5701341040999799000,112.58428925437532,6128411070852302000,110.27641710517035,110624882860795840000,100.8100184047484,7229266349566452000
57.23167410854726,1.8652185117867065e+21,66.80364889893767,5098804530127705000,129.3734605769611,107348782619537710,61.832715151817574,386752379649565900000,57.495700624121206,60746070328224740000,135.96700727053332,40632402214827310000,59.84473944560761,479173334157383600000,119.1967480208471,90361898288561080000,59.241814913974885,4203343296565457000,172.7338345550807,28102849603574514000,110.02292509921374,4568340863005562400,114.41264159790073,56531766429764650000,127.481935616528,35968477564885434000,132.87367141511493,5341412244025988000,137.85746893568597,4711076614311708000,123.0996595251666,92804252500501940000,106.0453968191085,6733357631414963000
60.203893298534666,1.7753470987790225e+21,70.43487897396464,4637996401939959000,139.68234022011808,94231645346833650,65.02891363927672,362306197505943540000,60.551266063512244,58180001992323470000,143.02819767793184,38497550979787620000,63.039648686022886,459566727191276550000,127.07186513775025,83107489185832530000,62.85856449415071,4018133645388410000,194.69255832166368,24277827850505420000,114.14964166748234,4376917461124699600,128.20110668971094,49348102954005815000,133.07768642802742,33985411712974995000,137.85746893568597,5080082584780008000,155.38254783708516,4036652513031795000,129.2544223184158,87390011350667200000,110.02292509921374,6381479582426828000
63.33046909351274,1.6871708636487782e+21,74.0586870120034,4233674106923191300,151.8474960904923,81578728487208860,68.91961972121005,338547949714511800000,63.91614101764048,55780594154134530000,150.45609770827832,36235089623351636000,66.31349409545984,440225750224363400000,133.2820146867849,80425724104768230000,66.00897531246392,3855240576742728700,204.80354960411097,22688178935451423000,128.66087194200847,3829541447421516300,134.7211238755384,46447965851635440000,139.77421525164598,33060590529616503000,154.66901426429465,4341202926418532400,163.45204777158983,3740936093771585000,134.4114409094753,82548891512916430000,123.44008273870618,5368273452879330000
66.61941771300681,1.6073110084421694e+21,77.54703816635813,3902804400557039000,164.48976564634404,70903682867053510,72.11517946898023,318537153779820270000,67.23550540530917,53273748305950310000,157.9059376223062,34563270109783052000,69.7573604994343,424325896206155100000,143.90864818659253,72132822672223730000,69.33057653399177,3681981507345667000,212.4852777587601,21762952733596602000,135.34263197337242,3614878047446578000,139.90294182729923,44755411915961500000,155.7917582588576,28775347957137280000,162.70145817674893,4040028738228890000,168.80403000470199,3538134777821525500,151.1501958601063,68747248977101380000,129.8507109169727,4975005368006994000
70.07917168380341,1.533793698187415e+21,82.17725223406121,3503596881152630000,177.8977709807547,61824205981887070,76.40543424712209,296548570788531400000,70.4745132893719,50988386203936500000,166.41258106724067,32378564750378234000,73.38007761803631,405934378602184200000,150.17935173350938,71669956977144870000,72.98709739764551,3538134777821525500,238.3975907170803,18734940340066456000,140.4190347435584,3484317685589659600,157.3980024146278,38313105861070570000,164.50869409964747,26938788981285122000,168.80403000470199,3855240576742728700,189.38946961842197,3005045389710532000,158.99989656698577,63710974431331880000,134.7211238755384,4728438638930403000
73.7186014600838,1.4453986597430514e+21,87.55616843750714,3116669729878405000,191.58130601332698,54056322107839970,80.08619491694704,278421523852781600000,74.4003414784213,48592975356744960000,175.13549580405905,30578932703797105000,77.19093372623674,387367216741150000000,163.00127951117128,60959747768537750000,76.4836231477056,3396435462717609000,250.77832053169604,17537524996471722000,158.26975173508538,3005045389710532000,166.48919316553122,36114115679269786000,170.99357355200777,25807118287040217000,188.5197725592167,3267081070880820700,199.22505497826643,2780249569971457000,164.20610005660083,60661485419804156000,150.45609770827832,3966399931053684000
77.54703816635813,1.3712386829591658e+21,97.01659356451279,2580167222000621600,207.96993132230833,46612146018842550,85.57405613642419,256390692379361840000,78.26418306838367,46254208681939890000,183.97661649331175,28915565197555350000,81.19969946807095,370577595722038800000,168.80403000470199,59738788869004200000,81.46709351409496,3178176284097093000,260.18446065537944,16760574186504813000,166.48919316553122,2822405305204401700,172.3367719068067,34536791916781890000,191.0431924705209,21878898300536582000,198.31019184050206,3050609607822403600,206.22241122746192,2656412072295838700,184.23082788345124,50371665203233420000,158.26975173508538,3657437327279080000
81.57429752151145,1.29437445210997e+21,101.8464134953168,2355872952651051000,224.89624281406665,40481642828595760,89.53152064790939,240012787598680500000,81.95062370575246,44282312980824040000,193.79850890190087,27133175982824337000,85.3773473593592,354723219584545300000,183.27934239471108,53991162011435850000,85.8765568670552,3040001262199193000,291.9136291065146,14289319891601244000,172.3367719068067,2699509770866830000,192.90856505438956,29788287877657290000,200.60526926393217,20645196533462004000,205.7483685076535,2888288887570220000,231.90405248885972,2227743898938354400,193.79850890190087,46409149594915120000,163.82864008114692,3476316031521546000
85.81070500529964,1.23001814616877e+21,107.02609082767853,2149079327544277500,241.52687965952398,35518524050691740,94.95497529783185,221419817283428800000,86.4847700908638,42080987003274890000,203.48808770802884,25610095552908410000,90.26712233182006,336045261066594940000,204.92141428418856,46872194740802210000,90.1979036966334,2881214349150182400,307.07361356902857,13353692453989663000,193.79850890190087,2332572463127211500,204.14475909206408,27948208430014104000,209.18595138198518,19997386343091024000,230.83912383747432,2419975947058356700,243.94755262719138,2059372553107847200,200.60526926393217,44000407892425180000,183.38481986860222,2889254942285173000
90.26712233182006,1.1659336546944658e+21,113.31209766950056,1932430423403864600,261.9869965339316,30564687854723696,99.23165889380725,207565377903690550000,91.10190091436125,39858546508874090000,214.45031391363284,23975269425395425000,94.95497529783185,321748966243928240000,213.1382809653219,45335365913785680000,94.6931083489827,2773748840809338000,318.59126561882374,12672783455713632000,203.8630694118154,2188972971695757000,211.50952223463548,26708552843287896000,233.68986215918662,16825781242767124000,242.82731891225654,2250206257054344700,251.9352345514726,1964083245682777900,224.55146517994015,36447769938061492000,192.90856505438956,2661970063791998000
94.95497529783185,1.0941556145676964e+21,118.97749987655283,1762641956481217500,280.22956399548394,26934120025407410,105.55842481405632,190484881764124720000,95.88212902329032,37873260976056550000,225.58738701591565,22688178935451423000,100.02430187211118,306186470967606500000,227.04571126083144,40449375378900340000,100.52043714761983,2610999205965342000,357.4430706359921,10744798966790625000,211.02332605164696,2091472035728649700,236.21312254613497,22776870514326122000,246.5437418270437,15443385192471935000,251.9352345514726,2124427046318285600,282.65842023183404,1639123553440605200,236.21312254613497,33552522374499135000,199.68406803193426,2531203543675851000
99.88628307732671,1.0371496213051348e+21,125.15637221984845,1602537845636354600,302.46464502697654,23348206025223652,110.87017205971799,177006570978735000000,100.8100184047484,35993545617041400000,237.30284303134047,21114169614025118000,105.07368903745751,290792647329703130000,235.56169370330448,40226795143563900000,105.55842481405632,2483515076151895600,376.0062032093527,9974322252814311000,237.84958702714843,1762236750956898600,249.11659528545468,21436305942206767000,255.8302994680503,14899304513205926000,281.3604219992474,1783543289769951000,297.33775285507994,1508918921372832300,244.50960598477948,31817718770314210000,223.52030040979378,2081877032521316000
105.07368903745751,976560205516103900000,132.26350105290652,1444725337166414000,326.7592788682893,20206497087628096,117.50808610681958,162779543905526800000,106.0453968191085,34089753502952290000,249.05290313960492,19850801933445830000,110.53049315483447,277724081967587330000,253.87529714774678,35584626916722960000,110.53049315483447,2367940261841882600,389.21262122766,9472457490281572000,251.9352345514726,1651503466886108400,258.394326673244,20358196508183700000,290.3503126584386,12358197898097076000,295.9723455292673,1655650848284183800,307.7811089042941,1441106321119086600,273.696650521252,26109499634027410000,235.1284061760117,1910103641633564700
110.53049315483447,923362167808344700000,139.13235684102793,1314486894115681300,347.0673740638206,18028754578587988,123.62961336434216,150924750587053400000,111.7068036752417,32378564750378234000,262.99379580071013,18541030855667995000,116.27068611530059,262814717722851000000,262.1880475738505,35043364000222660000,117.02232548121503,2234645778211626500,435.67282496557027,8025651916557147000,259.5863755653699,1594519233293882400,289.2387865062591,17246720609058451000,303.17259579679666,11623278317205682000,307.07361356902857,1556845170627309800,344.5208553731253,1193991001945236200,287.91057051547875,23975269425395425000,243.94755262719138,1797013971407884000
116.27068611530059,868693551519539400000,146.15598133795967,1190203756529433000,360.7486575666115,16811695184487972,129.2544223184158,141081902488535480000,117.34594226658932,30630106064844886000,275.71967358433574,17404605963502082000,122.30898518461397,249538855911415250000,284.7476840281384,31497469566927440000,122.87323244252973,2115211311685143800,458.2986724720176,7412878610868068000,309.91339032549433,1239766930330885000,305.6634981110855,15996631494327650000,314.222372303469,10765780017628176000,342.93877810475004,1303543033187652900,362.4128970378286,1101905964126444900,297.33775285507994,22675536933888100000,271.18873246822284,1502624482980423200
