Total,,H,,He3,,He4,,C12,,N14,,O16,,Ne20,,Na23,,Mg24,,Al27,,Si28,,S32,,Ar40,,Ca40,,Fe56,,Ni58,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
10.270423751510387,9484671859576998,10.344149501854877,123107380351438.14,10.264522219821487,3268292425328.732,10.358504402192562,3466677654153914,10.270423751510387,213104370047066.9,10.317758318969053,633960362059042,10.317758318969053,1741960390005071.8,10.083247100301964,566613574338480,10.270423751510387,17249631769695.28,10.317758318969053,286022462079616.1,10.317758318969053,41083511652976.77,10.312488167761567,386646750845038.75,10.231857034873093,322705356196471.44,10.317758318969053,61626336777420.53,10.317758318969053,56070851220354.43,10.317758318969053,1544376812746223.5,10.270423751510387,92983690609902.02
10.803270047108311,9311814667833968,10.853060408946487,116239006508933.7,10.813209812079942,3134355393059.271,10.853060408946487,3394566598317004,10.803270047108311,213104370047066.9,10.836438176535216,651755084627215.1,10.67979119869002,1734693790852939.5,11.029140743377981,582017605362337.8,10.704373542158415,17582435600192.451,10.853060408946487,290845230764264.9,10.853060408946487,42516182294366.61,11.00381257962816,398275781871390.56,10.784657607912454,322345827792966.4,10.853060408946487,62770319544770.36,10.853060408946487,57350946177192.78,10.853060408946487,1582278369686206.5,10.803270047108311,94788981450560.05
11.3637612755349,9249741616793744,11.431143005237889,109330807951385.9,11.486341937723278,3000230218912.461,11.735484350798556,3215018410137126.5,11.3637612755349,213104370047066.9,11.3637612755349,655093534476193,11.416134842360892,1799694531845378.5,12.836371786702603,592821721680874.8,11.208077809736254,17955940717441.574,11.259733858990204,291331957740144.56,11.233876143543863,43414171542231.99,11.33766466355963,394629825634636.25,11.259733858990204,321753481425275.25,11.259733858990204,63413838341944.49,11.233876143543863,58269233197392.65,11.233876143543863,1604256771420463.2,11.233876143543863,96038699680972.36
11.953331700887352,9272970372086292,11.925881154220086,104006595283024.2,12.036063030810544,2906681811670.7407,12.303862470596158,3133138079539023.5,11.953331700887352,213104370047066.9,12.008422493579165,676114200765028.5,12.008422493579165,1799694531845378.5,17.387754684446065,594186262339031.9,11.947226124118695,18364168018033.414,12.689655061194541,298481725007816.7,12.689655061194541,47120985756793.57,12.689655061194541,412509249912780.56,12.689655061194541,346665728567173.06,12.689655061194541,65944209585233.25,12.689655061194541,60655143884363.836,12.689655061194541,1663674304846562.2,12.689655061194541,99249384699146.22
12.573489999217971,9335199306368692,13.091365819886217,92475464433544.02,12.689655061194541,2785350722005.941,13.18786803210456,2998233306144027.5,12.579272914997938,210765519730736.56,12.806893359132237,692128266360036.6,12.631438991874806,1799694531845378.5,19.194585991205713,575365252171098,12.573489999217971,18753781787369.83,13.348015013555667,302248462559462.7,13.348015013555667,48479645708711.98,13.348015013555667,418064351021826.9,13.330490153328109,341977650700801.75,13.348015013555667,66888152747712,13.348015013555667,61523377937041.71,13.348015013555667,1687488586563324.2,13.595795983878439,102453135538170.56
13.225823119147472,9335199306368692,13.7214060160323,86605227005171.56,13.354836457255466,2670324248410.688,13.84817654516599,2898412988219603.5,13.225823119147472,209220564312942.72,13.471335825152943,703210427085828,13.440399217519834,1799694531845378.5,22.49442208326503,570098156793849.1,13.225823119147472,19165899484211.785,13.880051759382349,302248462559462.7,13.84817654516599,49561566097278.086,13.880051759382349,417017101422533.9,13.912000342773199,354791901155618.8,13.880051759382349,67921279362001.734,13.880051759382349,62143721264354.48,13.880051759382349,1687488586563324.2,14.00828799872138,103054482420539.94
13.912000342773199,9327397909069580,14.533190523446113,80617117520155.88,14.054886121014121,2568623622677.387,14.566642477186816,2791394405445815.5,13.912000342773199,208522060605076.78,14.170250647448643,713872951808967,14.633777557263853,1734693790852939.5,24.3793505620529,557140402578043.44,13.912000342773199,19554349506264.543,15.75100463771374,307601887954605.94,15.67874407795679,52927809286276.234,15.67874407795679,427251389637731.25,15.67874407795679,353297818744081.8,15.67874407795679,69220686867674.516,15.67874407795679,63297308349729.65,15.75100463771374,1734693790852939.5,15.67874407795679,104267785687116.14
14.633777557263853,9172731860646080,15.39300174807149,74418262202578.19,14.777468728489959,2468903482747.3413,15.295985386214525,2709764183458461,14.633777557263853,206267988811596.44,14.905426307954045,729560437142477.9,15.147252332158708,1734693790852939.5,26.066901093735677,546148822383821.06,14.633777557263853,19900696185238.133,16.568192387334793,307859164910226,16.49218283215994,54272100143335.09,16.49218283215994,424758278371613,16.49218283215994,353396290243608.1,16.49218283215994,69394519874372.98,16.49218283215994,63297308349729.65,16.568192387334793,1734693790852939.5,16.49218283215994,104267785687116.14
15.39300174807149,9073576902670676,17.948275304194222,60230667855045.02,15.535215962436904,2348602219629.8535,16.22473971903235,2599911280773118.5,15.39300174807149,204721767000161.4,15.67874407795679,746216268398273.5,17.997861909841973,1703079170794344.2,27.295495571703718,533852294213281,15.292217928629682,20236251839388.766,17.2285817525727,307387654739574.94,17.11015901937231,54938619969310.39,17.18901671754781,425316687034406.25,17.18901671754781,353396290243608.1,17.18901671754781,69303410114917.21,17.149542542700438,63297308349729.65,17.18901671754781,1734693790852939.5,17.149542542700438,104646219135292.55
16.191615725258764,8998033825511335,18.67225717905584,56770535218673.586,16.34120824446722,2248685769231.167,17.222924033922666,2470053045893526.5,16.191615725258764,201664008758343.78,16.303681041948366,744346999501856.1,18.67225717905584,1706214530064565.5,29.034054085557468,521604146475180.7,16.080320703030406,20399748802831.066,19.461204382192,302501261932071.25,19.416512181518367,58055277547539.58,19.461204382192,427251389637731.25,19.461204382192,353100958052644.06,19.461204382192,69220686867674.516,19.461204382192,63244410984156.945,19.550897632825432,1684669307061890.2,19.461204382192,102367515768453.62
17.03166309503553,8945528204587980,19.822465296310863,52355672785914.26,17.196922449053073,2151760410187.372,17.970296906764624,2388498840461095,17.03166309503553,197988702459327.2,17.347824112506125,765809081466220.4,22.237316103078957,1641567949800136.2,30.610684775466737,510530529114630.3,17.669854068811993,20767579172061.562,20.47088333155377,297485214017929.8,20.660011523573083,58709328848312.76,20.47088333155377,421926817133000.1,20.423872426788922,340006495912457.7,20.47088333155377,68472428398805.53,20.47088333155377,62717862582118.34,20.565230013973125,1681854737717888.2,20.850887049717507,99249384699146.22
17.915293489227103,8826662978388109,20.767162971863097,48759100264543.125,18.080810873710956,2044261631367.2178,19.224028956152875,2271851604740116,17.83310386605589,196376806499084.78,18.298271731089326,775084429422597,23.070567344534975,1626540460866444.2,33.07417439517845,495117647916674.06,18.20595167688642,20994524781510.22,21.286829533356563,296740014695350.9,30.964602940630275,64203363055606.85,21.33582676047524,417017101422533.9,21.33582676047524,354791901155618.8,21.286829533356563,68025465634706.64,21.23794482722396,62143721264354.48,21.286829533356563,1656734276610336.2,21.48349616069558,98423072870109.8
18.844768066055572,8629648499682965,21.910264987894507,44994943834748.76,19.018872761765643,1952389714486.822,20.24207625563888,2171969742630524.2,18.931620270681936,192854154998990.34,19.194585991205713,783292467606258.8,27.617886185040806,1511168613170238,35.44271984757129,476504238323762.3,20.47088333155377,21064851889165.953,24.156174379931933,287701265904951.3,32.34721556435314,63297308349729.65,24.045353595961053,398831130357674.5,23.935041222219645,348732870680311.2,24.156174379931933,65724048268591.68,24.156174379931933,60655143884363.836,24.156174379931933,1595562402541242.8,24.156174379931933,94868262565302.52
