Total,,H,,He3,,He4,,C12,,N14,,O16,,Ne20,,Na23,,Mg24,,Al27,,Si28,,S32,,Ar40,,Ca40,,Fe56,,Ni58,
26.26715126175293,1330717197459088.2,27.293205352438196,834189983.1559157,27.67761825910245,24242116.18666663,,,30.26357362096365,2311741851039.846,28.272537266909005,3786244944929.955,26.388211918394635,220336079478.7653,47.10103694083723,6480830262122.398,27.25140387105672,780968965633.3533,35.580675753855004,22402509174189.61,66.80386145908004,9532693510911.768,35.25495914578469,88622679555747.8,34.90011370059813,73691269775715.45,34.932224249177835,6865300843106.99,35.09322069540147,130675136391.81912,25.318447397148862,1062053742670710.4,35.09322069540147,100619246772158.83
27.629933809423097,1416743157797820.5,28.665251045609782,774751904.3608551,29.09684905318563,23340560.9294079,,,31.57130257516393,2369805241662.825,29.739362503561118,3901820414191.88,27.757275289913448,233407358475.86703,56.61219498242262,6830982060272.121,28.91108841563007,836381093074.3473,37.426659106540384,23289704785605.88,70.26975449050174,9568590115641.582,37.08404379085836,92402086917535.22,37.05969162547347,77898259972049.14,36.744564882682155,7119322697895.453,36.913914086498885,136532709883.01202,28.11408942646889,1200461055715888.2,36.913914086498885,102399670961585.6
29.063419733098023,1482105022625886.8,30.15245091209935,715951998.8159156,30.901048985931286,22038044.082849924,,,33.20927312354594,2432982048670.734,31.28228902021394,4046191022460.221,29.197367896798042,246018089349.25003,58.59862220267747,6943149824951.981,30.631582606422874,896045569024.1392,38.82906801324105,24000625129830.336,73.07062723983553,9620679539370.695,38.56217173426757,94786238865936.14,38.47361460883417,79057021393670.45,38.20916158167794,7387369767656.007,38.29710999903606,140137426421.494,29.467119099645874,1246786815166980.2,38.385260852768,103431165341659.72
30.571277238968857,1535019784933126.2,31.97714525787066,657940931.958724,32.75430626783962,20760474.53729339,,,35.05737970363142,2496452620117.6855,32.821313381600454,4182490775555.441,30.712174851353424,256081655130.76105,62.98543289025666,6943149824951.981,32.009837164958576,944796016299.885,43.96181823502937,26464452062495.848,82.9201366455507,9485040764745.398,45.81930944290596,112770318462905.69,43.16062189519422,90002698555625.34,43.16062189519422,7939186338892.874,43.35954157154697,150548718465.28305,30.74043220292001,1301152246015076.5,43.35954157154697,103172321705606.92
32.157364845732495,1617955136755427,33.51608986820741,610635861.1608099,34.47126035880429,19858740.593403842,,,36.744564882682155,2548419190533.3394,34.59653181171306,4339722585488.6377,32.30557245550706,265556889865.58493,66.19231806650987,6969295164100.973,33.393024471392735,983690102343.5413,46.242628896891276,27238135092715.574,87.22216825700758,9461303795026.98,47.64561517205542,113124083736039.94,45.4695049617524,88474761565349,45.399865187290594,8099938262220.854,45.60910514012176,154368685039.34012,34.03376324430324,1392691720326956,45.60910514012176,100998141711501.78
33.825741258314274,1665255735687481.2,35.23470114439898,566150428.5038065,35.99205653708321,19112883.31805427,,,38.65093269717624,2596763948648.084,36.35243193734903,4460317992825.968,33.981638120037786,275037918194.73315,78.46864467656815,6969295164100.973,35.64208179826484,1041948897926.1075,48.08580765956029,27547001540491.715,90.49045745367798,9402220935539.537,53.327245041482364,113682244135002.6,47.31811729354627,90115529360164.39,47.31811729354627,8159595347128.799,47.42703236407035,154755972550.83267,35.580675753855004,1395602821616197.2,47.42703236407035,100158082752073.34
35.580675753855004,1718239170505221.5,37.254957592949566,519508301.1369495,39.79308137348624,16987117.30826689,,,40.656205975804696,2646025830462.85,38.29710999903606,4574765915730.817,35.744660798430026,285572106270.1954,81.55880461411228,6943149824951.981,37.426659106540384,1087121405795.8901,54.317165753108746,29108179550898.78,102.45224122368012,9181051371834.393,57.66309465481593,121269899585407.78,52.596662083230186,102862564261400.61,53.57302088665428,8420716154693.061,53.81992946924815,155923674714.4272,37.426659106540384,1418519240880715,53.81992946924815,94984367667980.53
37.426659106540384,1744266743065484.8,39.00802432348673,479212140.9682275,41.79350328111829,16199591.862279955,,,42.76551609497946,2696222234262.63,40.28402638036763,4667395360152.16,37.599151962053824,297253660599.8649,93.02179432952686,6754390741951.051,39.368415079227816,1138701806075.1687,57.13522869376064,29291093193763.77,107.76763020202817,9032729927568.713,59.41257413541778,115486931312916.58,57.13522869376064,106321666153576,56.352476380810096,8420716154693.061,56.61219498242262,156903487529.6196,38.56217173426757,1418519240880715,56.61219498242262,92517925686542.22
39.368415079227816,1768471553361272.5,41.32636910214264,439831880.3591248,43.86086094770262,15401336.877104342,,,44.98426065527007,2719972012796.1797,42.37402721654454,4761900357144.248,39.54985714475451,304414437700.65967,122.5755923584103,6392128090602.722,41.30526023262938,1180670354545.1436,59.41257413541778,29921640526102.566,112.06312576596878,8857163893150.447,66.80386145908004,128947897473822.94,59.00419464622758,102015518179561.61,58.59862220267747,8420716154693.061,58.73350231699446,154755972550.83267,42.53019086319198,1474326695258163.8,58.73350231699446,88882131351176.62
41.4109125112781,1786285755804346.5,43.35954157154697,404869611.5899322,47.06495382883098,13984990.46628813,,,47.31811729354627,2719972012796.1797,44.572460696816556,4827980212906.191,41.60176808639512,311747716390.10785,135.62437183406456,6018112687759.482,43.200332689777426,1212922372366.2861,67.42105483237182,30757834587620.285,126.58519578450726,8431272684594.68,70.59361536661656,119510235430162.98,66.19231806650987,108882932348832.69,66.19231806650987,8212339344121.976,66.49738675895831,154368685039.34012,44.36797653635957,1418519240880715,66.49738675895831,81419224986326.11
43.55937803352289,1768471553361272.5,45.53925155807738,373361548.7297724,49.49411495624274,13255206.031840099,,,49.77305821171689,2719972012796.1797,46.88495248319392,4919569358225.323,43.76013550642485,318059955814.10706,142.6607849240259,5855418937850.556,45.19158516028399,1246818858889.8123,70.91896886025705,30757834587620.285,133.15264171305452,8253598051586.06,73.23881847343202,120030423896376.78,69.62648323166114,109292945277484.5,69.62648323166114,8181530719676.756,69.94737938426186,150171959897.76697,46.66985935176902,1418519240880715,69.94737938426186,77828580398580.88
45.81930944290596,1768471553361272.5,47.86520538956126,344837956.73396003,51.75695588443535,12640692.583063629,,,52.54294468438503,2719972012796.1797,49.31742010618568,4864409455974.986,46.030482540161664,323687921210.24506,149.7176441073734,5724849122822.394,47.86520538956126,1279015895404.818,73.57636324057114,30757834587620.285,138.77865699670954,8127529804813.721,82.97462400884922,127183006548400.23,72.5683674764562,108863446336367.55,72.40171591789267,7987407582185.584,72.5683674764562,148898019286.1012,47.975379726978616,1418519240880715,72.5683674764562,76169388151903.34
48.196489771022115,1766257306054655.2,50.34853012833951,314639779.9340563,56.2661685631018,11269233.731518632,,,55.07164700853489,2719972012796.1797,51.87608810741231,5025472586710.626,48.418618872170654,328179668105.65674,159.3060701954897,5518277939737.586,50.69700208255508,1305322073099.1077,83.30230089667558,30719323675605.008,157.1235779264739,7627190058127.175,86.027225040631,128947897473822.94,81.78413123814488,108882932348832.69,82.16105984117074,7723348632536.953,82.16105984117074,140876770545.61682,53.81992946924815,1310860522124456.2,82.16105984117074,66713532483457.1
50.69700208255508,1734098385991624.5,53.17420804642548,289669361.37683845,59.00419464622758,10650835.024064623,,,57.92885366436141,2719972012796.1797,54.56750396784174,5057052283968.78,50.930655602905325,333986698453.4036,178.98749525715192,5174551818284.243,53.327245041482364,1336767002629.4814,87.62415981131379,30223047784108.81,165.27540481062772,7401265751895.231,100.12361525650967,123725361488934.75,86.027225040631,100367440156567.03,86.4237093128957,7485192300245.689,86.4237093128957,137218648797.6495,56.61219498242262,1296162703474269.5,86.4237093128957,64172154059545.66
53.327245041482364,1698973682454063.2,56.74250281294728,255879775.0156831,62.351476859225954,9863650.290571691,,,60.934296850554176,2719972012796.1797,57.39855486240813,5088830425703.889,53.57302088665428,334824620194.34766,189.5974926305023,4948711819558.054,56.0939492848801,1365543493212.832,91.1167594820861,29990446440056.242,171.86309507403632,7186533954186.953,108.76328323410317,116504202444111.9,89.868460387749,105591554803653.72,89.6620795704572,7336640666913.289,89.868460387749,134214852961.3777,58.73350231699446,1253050659160941.8,89.6620795704572,62458838591459.83
56.0939492848801,1656931329916544.2,59.65895728734904,236385692.5194474,66.49738675895831,9001561.413656835,,,64.09566731950947,2719972012796.1797,60.37648528388763,5076095276038.947,56.352476380810096,335244369067.2402,199.5651685109842,4779831916014.52,59.00419464622758,1389706332282.132,103.39878597395446,29108179550898.78,194.13454148612487,6636952076876.449,112.57960490203334,117899132205967.5,101.28123608273572,100619246772158.83,101.51436143939955,6745933782900.858,101.51436143939955,124443662874.14597,66.49738675895831,1140671518410486.8,101.51436143939955,54732466173015.57
59.00419464622758,1622014339685482.8,62.63884379353641,216673472.86920726,69.78674686354816,8476190.496671755,,,67.42105483237182,2716566421854.125,63.50891558112935,5057052283968.78,59.27613454855301,335664644153.2773,210.40211771498272,4570946505271.102,62.06542827228489,1403705149448.6462,108.76328323410317,28926408146069.37,204.20655738160042,6408164966091.557,126.58519578450726,110025673111983.12,108.21454112604938,95749038435238.1,106.78109168848188,6537916907831,106.78109168848188,120153876575.4532,69.94737938426186,1099053298785382.1,106.78109168848188,52253219632424.89
62.06542827228489,1564139860813744.5,65.85078837580971,198978641.91052973,74.73569494011974,7591354.716605988,,,70.91896886025705,2652664306128.8423,66.80386145908004,5057052283968.78,62.351476859225954,344181672619.7399,225.94535776988377,4345707445804.4414,65.28548367990349,1403705149448.6462,113.09846439913275,28316833631773.195,212.34599925033083,6246980819823.334,133.15264171305452,106588411015021.6,125.42639540398386,92363506234185.48,111.03726494570894,6406827024473.009,111.03726494570894,116400203872.76137,72.73540262733688,1064495974351444.4,110.7822704638798,50515210110727.414
65.28548367990349,1527346412440033.2,69.30705924773436,182271583.3532117,78.07274775055072,7144708.291879416,,,74.59836035948854,2629502233321.4546,70.26975449050174,5050720508725.962,65.58637293297484,344181672619.7399,243.64305042964656,4090022556079.796,68.67260080153535,1410757349522.2322,127.75470219160165,27409297514808.832,239.863556414583,5646493954074.222,138.45995505689598,104866457131588.17,131.9337208832645,88993557370067.6,125.42639540398386,5804291609208.594,125.42639540398386,105343208792.8479,82.16105984117074,969836957844870.5,124.85097931157226,44177659682770.62
68.67260080153535,1483963045827383.5,72.73540262733688,166054634.7034457,81.03545378173143,6798887.596493273,,,78.46864467656815,2574089976859.3457,73.91546369187067,4876613518169.369,68.98910067864357,344181672619.7399,257.3464531950243,3918967405517.01,72.2723626746528,1442933276297.7473,134.38282401549418,26764545342489.46,252.30806801184372,5431396995909.287,154.2600285877391,101175447298758.19,137.50823386753038,87896041420497.12,131.9337208832645,5548318302464.394,131.9337208832645,101330275464.84431,86.4237093128957,906961810724942.8,131.3284512676987,42070970346242.81
72.23544707073547,1438203723923779,76.68513929474258,151612575.1518489,88.55578546002722,5891040.526101659,,,82.53972564149426,2526167347094.8394,77.75031821866894,4882727026269.807,72.5683674764562,334824620194.34766,272.07068091668526,3724144236891.2437,75.98313960161482,1442933276297.7473,139.7391710312561,26249812790329.953,262.36478156172467,5282633818345.21,162.63678143737636,96544053245667.88,155.77473004431164,79329869896610.56,137.19244942471826,5417804549738.703,137.19244942471826,98884707916.92645,89.6620795704572,875697282992259.4,136.5630544484688,40612230830957.79
75.98313960161482,1392110229150093,80.29362995236345,138631459.58406737,92.86153151250029,5529173.16720801,,,86.68904682307027,2485010732375.7373,81.78413123814488,4870507664599.095,76.33333245969091,335244369067.2402,292.9768144101765,3485761258299.9106,79.74172200926654,1419266773096.2783,157.84773272073096,24394726072854.203,296.3641877195972,4714411058917.335,171.07464229040394,92918038586463.6,163.0111326908332,77287214491137.69,154.97098578931417,4858318882725.049,154.97098578931417,87733793516.59496,101.51436143939955,778409156606782.1,154.2600285877391,35126195028792.773
79.92526851899919,1340758046448583.8,85.15264897548174,125113873.76786721,98.16982167687455,5020696.232209057,,,91.32648862712692,2436032127461.548,86.027225040631,4791823786047.188,80.29362995236345,334824620194.34766,313.71728732226086,3270515341191.5,84.84865253962292,1403705149448.6462,166.03712993390852,23731521873079.832,311.74004400313663,4495224411145.457,193.24391444622418,85175525024671.6,170.2898066753775,72782904006159.22,163.0111326908332,4609284545090.855,163.0111326908332,83550053395.86995,106.78109168848188,733896645923333.1,162.26328987281698,33409257575250.074
84.07192149899478,1302674611417623,89.25073869362068,114656675.14457637,102.73529119907795,4686385.991800111,,,94.53098234081433,2369805241662.825,90.49045745367798,4738096211051.772,84.45939412289589,334405396875.745,328.248867968337,3121880068593.059,89.25073869362068,1403705149448.6462,172.65518169716526,23348135106545.094,324.1656487381373,4355700560063.1006,202.89619399056076,82129549363926.52,191.47489935558653,69095368223939.24,169.508571634547,4456904336232.755,169.508571634547,81346545349.8714,110.7822704638798,710197758367739.1,168.34343403691162,31967910842512.676
88.43370958275821,1235900338909329.8,94.12134543230579,103953251.57676837,108.01568569778782,4334330.737372701,,,100.12361525650967,2341976339635.5474,95.18524962659711,4667395360152.16,88.8412849168577,329003020892.206,346.5160215594758,2954442235330.64,93.88121224007782,1396688202443.8484,195.92812871170267,21549110300866.85,366.1737242438249,3848416771507.173,213.8156871466805,78875643946611.47,202.0272930724962,67263716784372.055,191.47489935558653,3980824119267.932,191.47489935558653,71081554589.79643,125.42639540398386,627511250991328.5,190.59647390114188,27616112770356.63
93.02179432952686,1185498364365917.8,98.75192228853237,94894091.77765107,114.40609934087152,3907891.7803436327,,,107.02687640683271,2273825443665.1636,100.12361525650967,4580501016201.506,93.45051533513967,324906810430.82043,366.1737242438249,2795984704767.769,98.75192228853237,1372403969522.3352,206.09319883085035,20702267566524.652,385.17141287180596,3651149374128.134,238.76313931418338,74117187772078.02,210.69256151995825,63151263877503.9,201.408928689732,3734423166710.678,201.408928689732,67946808474.00825,131.7316550245323,598086608701732.8,200.48492909339387,25939236754533.52
97.84791637839277,1147839413688168.5,104.5461901983316,85607846.22906174,120.21876799835437,3628939.7177207675,,,114.40609934087152,2198195074865.5483,104.95560855126635,4544774238488.624,98.29888012736387,320058621002.5524,388.9087565781744,2613409222049.54,103.87533269960525,1357016104590.569,213.8156871466805,20174803401471.242,400.52390872093935,3517934566811.5854,251.15055948174802,70112725794355.8,236.57742703576466,58197759383786.11,209.43686025046972,3666429100564.058,208.95589339955208,65851608131.905945,137.08734917978683,581826801170582.5,207.9972707485616,24671349724251.305
102.92442549190757,1091734034827797.1,109.26455397928684,78734888.62807864,129.11299832319065,3194847.3235875047,,,120.3416739288847,2125080269738.8977,110.52786157091418,4436477191459.074,103.39878597395446,315678025685.5546,408.5220426811837,2463038237096.4473,109.26455397928684,1330084671073.666,242.0796288732681,18287372686079.203,452.42712136816795,3052265356576.226,261.7622669774792,67869707456437.98,248.851448893875,56403179651359.97,235.4920856434746,3221208913753.7925,236.57742703576466,57015648719.762794,154.2600285877391,498941834931095.4,234.41172344954924,21414542900478.133
108.26431215839908,1051462133620544,114.5815891781715,71873420.35240191,135.31291363634952,2973905.632019019,,,126.58519578450726,2044127681177.7458,116.52983491329458,4270148583319.5903,108.76328323410317,310189328429.7608,438.0964302896855,2253030148553.396,114.93337682795068,1300425152033.7415,254.6391139155352,17371724173432.291,475.8997765849116,2892182424796.144,295.0045638359714,61650299483942.664,259.366013508025,54568141201389.35,247.70979822415583,3037007462665.8804,248.851448893875,54160875929.59648,162.26328987281698,471590557684892.75,246.57338508171384,19838931429456.82
113.88124083386654,1005091920443770,120.26264855714436,65938217.05688392,143.64816791982906,2663457.428809951,,,132.54178007948835,1984131088700.9119,124.27820304372354,4143662898704.233,114.40609934087152,304033290009.87946,472.47341492088856,2064718628350.6194,122.5755923584103,1276570097146.7542,264.18065916361525,17146844577910.363,493.73214798305554,2780614096515.715,310.30988062013654,58636887182401.3,292.3040000084981,48106303544899.836,258.1761253866576,2908273859745.8574,258.1761253866576,52241470779.2711,168.7309206496322,455048879122961.44,256.40152067139655,18987794738957.22
119.78958490852035,964384558590866.9,127.10364881970297,59080720.334506735,150.85293034777143,2461754.5127913165,,,139.14378614003584,1923445834762.201,130.7259584350896,4031011720385.4937,120.3416739288847,298373008153.2956,500.590231347488,1936110078044.5845,132.2374009816369,1239964613868.881,325.65967090696176,14248965032636.52,556.4332806609979,2384696922156.7954,323.42120990791994,55631197619222.69,306.76311130448386,46123259302895.02,290.96300296445975,2507249045674.564,292.3040000084981,44881732846.39521,190.59647390114188,389328966174708.8,289.6281579849571,16053294706139.562
126.00446348744272,925325891026828.2,134.38282401549418,53595255.00254876,166.26633131414644,2066895.3353402268,,,147.13397161025281,1856476701362.5127,137.50823386753038,3926339164480.4844,126.58519578450726,288448736829.23553,538.8081802319493,1764533253677.4758,141.68018882425167,1204178276605.2134,369.556762157214,12636876024102.246,585.301944653952,2251149124021.432,364.49383658645024,50473035642038.59,320.4605112354726,44359892575876.34,306.05863699444427,2366838083461.3906,306.9394831008111,42587792758.29572,200.48492909339387,368909731589526.25,304.6545380854313,15078523742118.777
132.54178007948835,882304805759546.9,141.0950694544878,48654305.13025888,173.58389787435465,1922191.037018837,,,154.97098578931417,1785436685186.9253,144.64238478508628,3819596230952.746,133.15264171305452,281310860823.2565,558.5695468609495,1675273338902.426,150.06225857429092,1171991528520.978,388.7299682968027,11944140567856.393,608.6314166124023,2151871878140.837,383.4043699093626,47289623580506.28,361.1571462735176,39171339682680.09,318.2577872870764,2273825443665.1636,318.9903411444533,40540408529.53813,207.9972707485616,353613870776922.8,316.0702040272287,14373877304957.982
139.41826329342825,839178524498299,149.22126434097555,43896707.36966989,184.72911195176374,1708925.1025863262,,,163.0111326908332,1708837263654.0527,152.1466670604743,3725077514770.6836,140.06081742249825,272636389938.29294,593.4319591693103,1545867044736.195,157.84773272073096,1138701806075.1687,403.29601247106444,11434573731303.879,687.502927531935,1821588044894.685,398.68643342930505,44520294896282.63,379.89456667374816,36977666299689.77,359.5002730676362,1939346995634.0564,359.5002730676362,34933990579.39715,235.4920856434746,301521906641970.75,356.2092953932937,12079580980952.783
