Total,,H,,He3,,He4,,C12,,N14,,O16,,Ne20,,Na23,,Mg24,,Al27,,Si28,,S32,,Ar40,,Ca40,,Fe56,,Ni58,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
10.280811472187988,1553914693499740200,10.272935559130447,579702694417434,10.280811472187988,86487932639085.84,10.32819391481491,135698415183444370,11.156536908247988,33817725194751468,10.362172158481027,63790955098275000,10.32819391481491,321708162189673600,10.047140014425999,71210485101899460,10.390117714641015,3412247173490890.5,10.32819391481491,69084726303312730,10.375794734743605,7672151137477551,10.359903468590668,103400128670566160,10.307108150922783,90399272059363170,10.32819391481491,19285039918890936,10.32819391481491,17480659858786904,10.29973830818381,540396046738326900,10.280811472187988,31714457999319612
10.814196699636893,1663136865026078700,10.864037420484948,555679072043293,10.814196699636893,86127150955823.77,10.739864015209962,135556677855770980,11.693460770791512,35503734371761700,10.934200574532827,68088443311775710,10.849061133030665,340812159506693250,10.249344002898908,120836032542560600,10.889043855007438,3681210277789715,10.864037420484948,74483464542457660,10.914107848404516,8271703859747055,10.934200574532827,110599871845942560,10.825252618196352,97085658186095550,10.864037420484948,21054487515953476,10.864037420484948,18985090046366350,10.814196699636893,581835177433073200,10.814196699636893,34552041198501024
11.375254820575808,1774464155576061700,11.427681359119058,530706316868621.94,11.375254820575808,84522167222288.98,11.639814921512144,136124516985146100,12.221208378525976,36810994223546940,11.453985168153423,70721013633910260,11.445210511445561,363845117456033100,10.989646508237458,134007304280952080,11.6160513873253,4016777201545459.5,11.245238320054716,77622439733708800,11.245238320054716,8688130537987700,11.271122188533477,115553043840201100,11.245238320054716,101697380919597710,11.245238320054716,22108667591556536,11.219413893274501,20108278474589560,11.193648771686364,614649535561640700,11.219413893274501,36642118006606824
11.965421549746535,1891265990567203000,12.020568062414483,506855861475229.25,11.937943239024143,84522167222288.98,12.075968735610482,135556677855770980,12.997917920726625,38318254919406350,12.045159136487053,74371115508909330,12.020568062414483,385863320526593100,11.639814921512144,145236439143844580,12.187537254509099,4282170772487888,12.58620708910779,91319246648393920,12.635911552583956,10238751292795734,12.58620708910779,135320777888804500,12.58620708910779,121723230116760370,12.58620708910779,26358718980347956,12.58620708910779,23867543424643096,12.58620708910779,732997937118595800,12.58620708910779,43756822780004190
12.58620708910779,2009446365480984300,12.7024896428496,483698004170793,12.58620708910779,82601081260254.58,14.381610720629956,132891621675328590,13.672271051825671,39870561669137300,12.7024896428496,78643081605005620,12.638401921912143,403092568839890000,12.58620708910779,159226430755735170,12.800212013097815,4575713218670644,13.239199992353203,97330219338387970,13.239199992353203,10865559740322416,13.239199992353203,146143611034676600,13.239199992353203,133960631041010740,13.239199992353203,28300016779940836,13.239199992353203,25732711403963790,13.239199992353203,784519186484034700,13.239199992353203,46637059711263860
13.239199992353203,2123884674216878600,13.423096336953929,461839470930386.94,13.170890254749475,82364036208391.67,15.12775208564346,131785227725149440,14.381610720629956,41529131031790880,13.361515474190584,81743512546197020,13.334236962298426,428469810013834430,13.0979130699626,167359007782072960,13.54711081646572,4889945745169364,13.766899494798098,102087816972060660,13.735284132110761,11343604684454912,13.785903631806839,154064820273620860,13.766899494798098,136861497771148200,13.735284132110761,29793158161759772,13.735284132110761,26864856721782500,13.735284132110761,822122321732211800,13.735284132110761,48954228054583550
13.926071229926825,2247187456710371800,14.11950841610968,438785198982924,13.900480631569053,80538280153070.72,15.69460188655338,129464629587809230,15.12775208564346,43031257777577450,14.054732637985781,85197352817978290,14.054732637985781,451348813922406100,14.054732637985781,179998098267908860,14.24995696860688,5200938341806814,15.550928603705506,117106417636351220,15.550928603705506,13155526992766604,15.458247017566308,173963042156469120,15.479585928651392,160563205466662370,15.479585928651392,34479899510622332,15.479585928651392,31253831874100660,15.479585928651392,937043067542306700,15.479585928651392,55645914737109600
14.64857846493824,2365257234050196000,14.814159226641896,417753993008900.9,14.68711913842218,78372395659590.05,18.392738422526563,125075945704931890,15.973696365739627,44363069391924490,14.814159226641896,89503114259874050,14.783915036196813,468163294690596900,14.821729936820278,191134717417380770,14.943388827570386,5475155090840269,16.357736083131424,123259321620441380,16.357736083131424,13890212937923432,16.282692034011323,183735808554157800,16.30766838572959,167145379713590400,16.282692034011323,36405470228906630,16.282692034011323,33033742859847204,16.267724588198647,976839312128794900,16.282692034011323,58569614201194024
15.40857055091911,2476556059697446400,15.678572861975313,396439796798607.4,15.3555229029608,76654002006113.45,19.724255252608845,121672358087055310,17.048889274128697,45720171025385864,15.622600084536932,94129168644622860,15.542985430137689,488715369341691140,15.422747514852908,199465183289478600,15.7669355321468,5773877656622695,16.970674435740982,127105171103553940,16.970674435740982,14374590108355362,16.93170167883685,191501267643258200,16.970674435740982,173364136167161100,16.89281842195737,37667122051081970,16.89281842195737,34278703109493304,16.854024459567864,1004742149818156900,16.93170167883685,60508672747774376
