1.02325e+1  1.09865e+11
1.06177e+1  1.13390e+11
1.21756e+1  1.28728e+11
1.27154e+1  1.32783e+11
1.52767e+1  1.53502e+11
1.57157e+1  1.55493e+11
2.05960e+1  1.78026e+11
2.19375e+1  1.82087e+11
2.27943e+1  1.82087e+11
2.51138e+1  1.86241e+11
2.63904e+1  1.86241e+11
3.41210e+1  1.86241e+11
3.58554e+1  1.86241e+11
3.71719e+1  1.86241e+11
4.03134e+1  1.82087e+11
4.14185e+1  1.82087e+11
4.42159e+1  1.78026e+11
5.91339e+1  1.57257e+11
6.21396e+1  1.53749e+11
6.51512e+1  1.50320e+11
6.98656e+1  1.45320e+11
7.97242e+1  1.31083e+11
8.34427e+1  1.27500e+11
9.82608e+1  1.11698e+11
1.03644e+2  1.07577e+11
1.16969e+2  9.53838e+10
1.22888e+2  9.16676e+10
1.51688e+2  7.38684e+10
1.66747e+2  6.59904e+10
1.91321e+2  5.57204e+10
2.18529e+2  4.70487e+10
2.48483e+2  3.94290e+10
2.79252e+2  3.33930e+10
3.14822e+2  2.80060e+10
3.50789e+2  2.36474e+10
3.90864e+2  1.98774e+10
4.30443e+2  1.68978e+10
4.84725e+2  1.39184e+10
5.27233e+2  1.20475e+10
5.87920e+2  9.98745e+9
6.38840e+2  8.57008e+9
7.03846e+2  7.23633e+9
7.74304e+2  6.08723e+9
8.52455e+2  5.10138e+9
9.37929e+2  4.28807e+9
9.93633e+2  3.84808e+9

