1.00587e+1  5.06226e+11
1.05541e+1  5.29585e+11
1.10823e+1  5.56108e+11
1.21140e+1  6.40297e+11
1.28595e+1  6.96810e+11
1.36049e+1  7.37230e+11
1.45074e+1  7.93302e+11
1.64403e+1  9.18565e+11
1.73801e+1  9.44831e+11
1.81540e+1  9.81025e+11
1.96440e+1  1.06962e+12
2.08764e+1  1.07567e+12
2.38452e+1  1.18388e+12
2.50573e+1  1.23851e+12
2.94495e+1  1.27633e+12
3.45856e+1  1.32522e+12
3.90613e+1  1.39778e+12
4.04955e+1  1.38637e+12
4.57361e+1  1.37223e+12
4.74154e+1  1.32522e+12
5.29514e+1  1.32522e+12
6.22798e+1  1.27393e+12
6.57412e+1  1.26677e+12
7.38594e+1  1.17502e+12
7.68017e+1  1.18388e+12
8.87177e+1  1.08991e+12
1.05768e+2  9.88428e+11
1.17497e+2  9.16840e+11
1.22730e+2  8.83014e+11
1.39868e+2  7.97788e+11
1.45330e+2  7.71249e+11
1.65065e+2  6.73630e+11
1.91753e+2  5.78497e+11
1.98793e+2  5.62415e+11
2.25873e+2  4.87549e+11
2.65266e+2  4.04007e+11
3.11997e+2  3.37307e+11
3.64900e+2  2.71738e+11
4.24853e+2  2.20568e+11
4.41446e+2  2.13230e+11
4.83089e+2  1.86241e+11
5.78531e+2  1.42079e+11
6.38840e+2  1.19967e+11
6.80451e+2  1.06931e+11
7.67355e+2  8.58543e+10
8.77799e+2  6.98184e+10

