1.01848e+1  1.04957e+19
1.07365e+1  1.01581e+19
1.12826e+1  9.57718e+18
1.18566e+1  9.07403e+18
1.24598e+1  8.65391e+18
1.30937e+1  8.19255e+18
1.37598e+1  7.66095e+18
1.44598e+1  7.21692e+18
1.51954e+1  6.86587e+18
1.59684e+1  6.50516e+18
1.67808e+1  6.11306e+18
1.76345e+1  5.71639e+18
1.85316e+1  5.37183e+18
1.94744e+1  5.03977e+18
2.04651e+1  4.72049e+18
2.15062e+1  4.41780e+18
2.26003e+1  4.10076e+18
2.37500e+1  3.79399e+18
2.49582e+1  3.55072e+18
2.62279e+1  3.35041e+18
2.75622e+1  3.11507e+18
2.89644e+1  2.88915e+18
3.04379e+1  2.68400e+18
3.19864e+1  2.48934e+18
3.36136e+1  2.30501e+18
3.53236e+1  2.14311e+18
3.71206e+1  1.99912e+18
3.90091e+1  1.85413e+18
4.09936e+1  1.70142e+18
4.30790e+1  1.56641e+18
4.52706e+1  1.43858e+18
4.75736e+1  1.32334e+18
4.99938e+1  1.22234e+18
5.25372e+1  1.12259e+18
5.52099e+1  1.03521e+18
5.80186e+1  9.60916e+17
6.09701e+1  8.74570e+17
6.40719e+1  7.97943e+17
6.73314e+1  7.32822e+17
7.07567e+1  6.72465e+17
7.43563e+1  6.17078e+17
7.81390e+1  5.63936e+17
8.21142e+1  5.17064e+17
8.62916e+1  4.73700e+17
9.05180e+1  4.33791e+17
9.52947e+1  3.84744e+17
1.00143e+2  3.43909e+17
1.05285e+2  3.17923e+17
1.10591e+2  2.87698e+17
1.16217e+2  2.61202e+17
1.22129e+2  2.39688e+17
1.28342e+2  2.18150e+17
1.34871e+2  1.96764e+17
1.41733e+2  1.78204e+17
1.48943e+2  1.63125e+17
1.56662e+2  1.46532e+17
1.64483e+2  1.34462e+17
1.72851e+2  1.23084e+17
1.81644e+2  1.10382e+17
1.90885e+2  1.01568e+17
2.00596e+2  9.25173e+16
2.06564e+2  8.80953e+16
2.18218e+2  7.70748e+16
2.35358e+2  6.78881e+16
2.48418e+2  6.01838e+16
2.67734e+2  5.15460e+16
2.88640e+2  4.46285e+16
3.06533e+2  3.90580e+16
3.29806e+2  3.52421e+16
3.79783e+2  2.71350e+16
4.04411e+2  2.30947e+16
4.34231e+2  1.99128e+16
4.66310e+2  1.73339e+16
5.03931e+2  1.48998e+16
5.36990e+2  1.31448e+16
5.74213e+2  1.14984e+16
6.12633e+2  9.84970e+15
6.59972e+2  8.74208e+15
7.09368e+2  7.56881e+15
7.57888e+2  6.65216e+15
8.08510e+2  5.96190e+15
8.86844e+2  5.00165e+15
1.00171e+3  3.66532e+15

