10.957108528832688 566736981984.2075
13.763378019732002 810942955575.7446
18.495484961102267 1162109474975.4717
24.380989167924593 1511740964332.9324
30.727597929810226 1673170890138.2073
41.03270412281947 1854208781900.6375
55.86576235500728 1695428923542.5916
69.06970352636868 1546944919303.8962
82.95973105865154 1410562732852.7495
107.63802515223395 1170063024047.6562
142.83931192430447 910642524545.1218
179.47120491421023 730986112614.8584
230.6351253509749 550544144363.0895
307.05977593751015 389153030689.1386
393.97364702833835 277064325068.3439
480.1393428697444 208427251035.74298
639.2725689808227 132725612885.01265
793.0054036019765 93670786811.47316
