   10.0000000       154735676806647.88        4006498475734.8491        3924788135701420.0        201215792978764.94        568600464093031.50        1448263316863092.2        463764023674317.19        15510894857507.172        339770713672347.75        42783999887734.453        397494335327368.56        221144439089487.53        62910616804905.547        60496397312103.266        1754376910380949.0        100148112300373.44     
   12.5892544       118628750323456.64        3405902994697.8301        3445072690685539.0        199873994767914.00        627579603011735.00        1481427069301504.5        484354172087014.94        17161330837146.967        360113078357247.69        49578065352181.945        425747637182897.44        238669108766567.06        68536809382707.844        65906682931953.477        1923162760855130.2        109794163162693.45     
   15.8489332       88813214278356.172        2829585606701.6489        2953718202099711.5        192614224130600.81        672971422431448.25        1468820948116779.5        489765469251329.69        18461165929933.398        369052236187859.50        55851901298813.453        440274126727518.00        248282204350391.56        71706101945263.781        68954353106889.172        2008629681611367.2        114570993566918.20     
   19.9526215       64871602411551.648        2298637443671.9829        2476758041607979.0        180203338577664.00        699152704728171.88        1411860905890285.5        479318457514642.25        19254498269203.648        365404707336645.81        60829272152797.602        439021634803374.56        248529369287644.88        71868172076405.719        69110204197512.555        1991748085273263.0        113384875056816.34     
   25.1188622       46227791173758.922        1825782007187.3782        2033014021990691.5        163863851559760.69        702720987213432.12        1316815210241384.8        454240917612494.06        19428741926852.629        349593381896016.75        63764460808211.891        422054133937148.44        239274991757362.75        68942540757208.805        66296845516072.992        1873315914554733.5        106326358612406.31     
   31.6227760       32174266023089.930        1416914615803.9165        1634266916109735.5        145035622129498.72        683361453752180.38        1193387813082505.0        417369870915477.94        18948679243217.117        323551682078985.25        64178912125095.492        391577592480883.00        221786290176112.25        63371744112977.125        60939830617593.320        1675151537965173.5        94723676349602.016     
   39.8107071       21916703583111.926        1072985873618.3601        1286367243232602.2        125138925567677.06        643772704537496.38        1052742736186393.9        372492928043392.12        17869245422829.996        290231694749370.81        62023596332432.586        351340242568583.38        198370439407023.62        55981770134899.508        53833449847749.578        1431624824773647.2        80615177656412.469     
   50.1187286       14654105813448.920        791786583945.43262        990721830068425.12        105396774027565.05        588783397417426.50        905618907540758.88        323583698774580.75        16320104701306.820        252927705714582.19        57676969161217.695        305684475264049.94        171741555590953.84        47724190185306.617        45892757661726.047        1177081291595001.2        65995250838570.844     
   63.0957260       9649215121285.1406        569160310500.36133        745745998554012.75        86740981247739.062        524116398585822.81        761003790790975.12        274176467158941.66        14470454993028.469        214669638720162.19        51793876161424.820        258650872007849.12        144410343049857.75        39436840829215.227        37923438367979.531        936981788904030.00        52307312300251.469     
   79.4328156       6277587534708.2744        398932780920.16107        548008960665529.50        69793841640110.344        455267185954882.19        625507271543347.25        227004732506226.97        12490614901413.574        177844520578144.72        45101371992760.789        213409177160411.28        118305179507976.48        31715096945713.234        30498019158700.008        725698267317628.00        40340018819930.617     
   100.000000       4047276171943.7261        273226859923.00424        392954766125449.00        54902702917129.477        386770781737876.00        503337359517769.62        183904361429833.53        10524054300170.637        144072118286241.78        38236783859547.461        172073218742473.72        94664785291936.531        24898119653556.906        23942645758421.891        548703853414457.81        30372607527889.609     
