1.02773e+1  7.52573e+16
1.06931e+1  7.99487e+16
1.19888e+1  9.52061e+16
1.24080e+1  9.90359e+16
1.39193e+1  1.16118e+17
1.44956e+1  1.20980e+17
1.62979e+1  1.37971e+17
1.69344e+1  1.43914e+17
1.91087e+1  1.60958e+17
1.98282e+1  1.63313e+17
2.22307e+1  1.78272e+17
2.31641e+1  1.81583e+17
2.62800e+1  1.93993e+17
2.73064e+1  1.98166e+17
3.07708e+1  2.05026e+17
3.19725e+1  2.06009e+17
3.61916e+1  2.15507e+17
3.76051e+1  2.14296e+17
4.23760e+1  2.10058e+17
4.40311e+1  2.06396e+17
4.96173e+1  1.99229e+17
5.16714e+1  1.97247e+17
5.82269e+1  1.88038e+17
6.11866e+1  1.77937e+17
6.83306e+1  1.75583e+17
7.11594e+1  1.72300e+17
8.01422e+1  1.58752e+17
8.36013e+1  1.54559e+17
9.41016e+1  1.42325e+17
9.77768e+1  1.37313e+17
1.10182e+2  1.28380e+17
1.14485e+2  1.22373e+17
1.27934e+2  1.10492e+17
1.33746e+2  1.06305e+17
1.50182e+2  9.54362e+16
1.57308e+2  9.02273e+16
1.76601e+2  8.21815e+16
1.84605e+2  7.70738e+16
2.05695e+2  6.92105e+16
2.13921e+2  6.64591e+16
2.40844e+2  5.75975e+16
2.51097e+2  5.55890e+16
2.80520e+2  4.86344e+16
2.91958e+2  4.60276e+16
3.28784e+2  3.99553e+16
3.42310e+2  3.82423e+16
3.84004e+2  3.26240e+16
3.99002e+2  3.11826e+16
4.49623e+2  2.63904e+16
4.67183e+2  2.49063e+16
5.22907e+2  2.09149e+16
5.42717e+2  2.01061e+16
6.11434e+2  1.64706e+16
6.34741e+2  1.59391e+16
7.29013e+2  1.26330e+16
8.40437e+2  1.01685e+16
8.64341e+2  9.73253e+15
9.67437e+2  8.08356e+15

