11.394733651333935 896591578.3983183
14.12364600533459 2242704338.1673408
17.748700554764987 5640270839.513106
22.18173250286035 11562138800.439125
27.721987607501585 21371775261.85317
33.93810800172671 32219115385.225655
41.95027910314003 44260574861.65758
51.85397832848581 52602982501.61323
64.71623955566078 61036737437.79476
79.99456869332592 61261762886.06244
98.87983393916923 57191647684.12913
122.22356741893931 53391943207.85219
149.62984220863828 46354418955.52355
186.7451837871882 38228208406.06164
230.8323310374623 31196834127.617203
282.59202377393166 25941954193.273098
352.6883316689735 20350567358.366844
435.9516431847493 15934145569.733364
544.0884553987902 11828695548.41304
673.4640962190687 8810093563.382849
832.4567415748833 6482929512.5990925
969.8563273076659 5070809717.087411
